Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jean Almanzar#,22,3,8,8,1,2,0,0,0,0,0,0,0,0,.250,.250,.250,.500,2,0,0,0,0,0,,0
Alexi Amarista*,22,86,396,363,49,106,24,5,4,50,15,8,22,56,.292,.337,.419,.755,152,4,4,4,3,0,,1
Cole Armstrong*,27,68,221,190,23,54,14,0,9,30,2,3,27,47,.284,.374,.500,.874,95,3,1,2,1,0,,1
Tyson Auer,25,91,379,353,51,99,19,4,1,35,21,12,15,76,.280,.311,.365,.676,129,5,1,9,1,0,,0
Erick Aybar#,27,1,4,4,1,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,,1
Dwayne Bailey,24,24,76,67,8,15,2,1,0,5,0,1,7,22,.224,.297,.284,.581,19,4,0,2,0,0,,0
Jeff Baisley,28,134,589,538,85,163,31,3,20,100,5,1,38,85,.303,.355,.483,.838,260,8,8,0,5,3,,1
Jett Bandy,21,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Angel Castillo,22,5,21,18,3,2,1,0,0,1,1,0,2,5,.111,.238,.167,.405,3,1,1,0,0,0,,0
Hank Conger#,23,27,114,100,14,30,4,0,5,26,0,0,12,18,.300,.375,.490,.865,49,2,0,2,0,3,,1
Jon Karcich,23,4,13,12,2,3,0,0,1,5,0,0,1,4,.250,.308,.500,.808,6,0,0,0,0,0,,0
Rian Kiniry*,24,41,126,116,12,35,6,1,1,14,7,2,9,20,.302,.352,.397,.749,46,2,0,1,0,0,,0
Roberto Lopez,25,10,34,30,2,5,1,0,0,2,0,2,3,2,.167,.265,.200,.465,6,0,1,0,0,0,,0
Paul McAnulty*,30,118,495,444,67,138,41,0,19,79,5,3,42,92,.311,.370,.532,.902,236,8,3,1,5,2,,1
Kevin Melillo*,29,46,181,155,21,44,9,0,4,19,5,2,25,29,.284,.381,.419,.801,65,5,0,0,1,1,,1
Orlando Mercado,26,5,18,16,1,4,1,0,0,1,0,0,2,2,.250,.333,.313,.646,5,0,0,0,0,0,,0
Jeremy Moore*,24,113,460,426,76,127,24,18,15,66,21,10,21,114,.298,.331,.545,.876,232,6,3,4,6,0,,1
Efren Navarro*,25,133,547,492,76,156,36,6,12,73,5,5,42,78,.317,.368,.488,.856,240,10,2,4,7,1,,1
Chris Pettit,26,59,243,209,23,35,8,2,3,33,3,4,23,51,.167,.263,.268,.530,56,5,5,3,3,0,,1
Kevin Richardson,30,73,269,241,35,67,17,1,10,45,0,1,22,90,.278,.351,.481,.832,116,5,5,1,0,1,,1
Andrew Romine#,25,105,438,381,67,107,9,2,4,35,23,6,45,87,.281,.363,.346,.709,132,4,4,8,0,0,,1
Freddy Sandoval#,28,44,177,157,24,44,7,1,4,20,5,2,14,29,.280,.337,.414,.751,65,3,1,2,3,1,,1
Gil Velazquez,31,123,494,427,78,140,25,5,8,58,17,6,49,60,.328,.399,.466,.865,199,12,4,10,4,2,,1
Reggie Willits#,30,65,280,227,36,59,5,2,0,15,5,4,44,46,.260,.385,.300,.684,68,2,2,7,0,0,,1
24 Players,26.7,144,5584,4975,755,1436,284,51,120,712,140,72,465,1014,.289,.352,.439,.791,2182,89,45,60,39,14,,0
