Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Bubba Bell*,28,8,26,24,2,7,2,0,0,2,1,0,2,3,.292,.346,.375,.721,9,0,0,0,0,0,,0
Jordan Brown*,27,20,83,72,10,20,3,1,3,13,0,0,11,15,.278,.373,.472,.846,34,1,0,0,0,2,,1
Travis Buck*,27,36,146,121,21,31,6,1,4,25,1,1,19,26,.256,.366,.421,.787,51,5,3,1,2,2,,1
Luke Carlin#,30,63,238,188,33,40,8,0,5,27,0,0,44,45,.213,.364,.335,.700,63,9,2,2,2,1,,1
Ezequiel Carrera*,24,82,377,328,63,94,8,3,2,25,35,4,39,53,.287,.371,.348,.719,114,4,5,5,0,0,,1
Dwight Childs,22,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Lonnie Chisenhall*,22,66,292,255,45,68,15,3,7,45,0,1,28,47,.267,.353,.431,.784,110,9,7,0,2,2,,1
Ben Copeland*,27,5,16,15,2,2,1,1,0,2,0,0,1,4,.133,.188,.333,.521,5,1,0,0,0,0,,0
Trevor Crowe#,27,5,21,20,1,2,0,0,0,1,2,0,1,3,.100,.143,.100,.243,2,1,0,0,0,0,,1
Jason Donald,26,47,201,174,32,54,12,0,4,15,7,3,19,33,.310,.397,.448,.845,78,5,6,2,0,0,,1
Shelley Duncan,31,33,137,109,20,22,3,0,5,19,1,0,24,24,.202,.350,.367,.717,40,2,2,0,2,1,,1
Tim Fedroff*,24,62,262,224,29,61,15,1,1,28,3,2,35,35,.272,.370,.362,.732,81,5,1,0,2,0,,0
Jared Goedert,26,79,322,284,39,77,18,0,15,39,0,0,33,60,.271,.346,.493,.839,140,9,1,1,3,4,,0
Jerad Head,28,114,463,422,67,120,28,1,24,70,3,1,25,99,.284,.338,.526,.864,222,11,11,1,4,2,,1
Michel Hernandez,32,7,26,23,4,7,2,0,1,4,0,0,3,1,.304,.385,.522,.906,12,1,0,0,0,0,,1
Wes Hodges,26,32,125,114,12,25,6,0,2,16,0,0,7,31,.219,.276,.325,.601,37,4,2,2,0,0,,0
Chad Huffman,26,124,512,431,66,106,30,2,13,58,5,1,67,107,.246,.351,.415,.766,179,7,6,2,6,1,,1
Nick Johnson*,32,53,216,184,20,37,6,0,6,13,0,1,26,52,.201,.316,.332,.648,61,5,5,1,0,2,,1
Jason Kipnis*,24,92,400,343,65,96,16,9,12,55,12,1,44,72,.280,.362,.484,.846,166,5,3,5,5,1,,1
Matt LaPorta,26,2,9,9,2,4,0,0,1,3,0,0,0,1,.444,.444,.778,1.222,7,1,0,0,0,0,,1
Matt McBride,26,12,47,45,3,7,2,0,1,3,0,0,2,8,.156,.191,.267,.458,12,0,0,0,0,0,,1
Beau Mills*,24,35,133,119,13,32,6,0,7,18,0,0,10,22,.269,.326,.496,.822,59,3,1,1,2,0,,0
Thomas Neal,23,10,38,36,5,9,1,0,0,1,1,0,1,7,.250,.289,.278,.567,10,0,1,0,0,0,,1
Cord Phelps#,24,97,434,378,51,111,25,4,14,63,3,6,51,89,.294,.376,.492,.868,186,10,1,0,4,1,,1
Paul Phillips,34,78,291,266,26,63,9,0,3,24,0,0,16,26,.237,.281,.305,.586,81,8,2,3,4,1,,1
Argenis Reyes#,28,25,91,83,9,26,5,0,2,9,1,0,4,10,.313,.345,.446,.791,37,0,0,4,0,0,,1
Josh Rodriguez,26,18,65,57,6,11,1,0,2,5,1,0,6,22,.193,.270,.316,.586,18,0,0,2,0,0,,1
Grady Sizemore*,28,2,10,8,1,2,0,0,1,2,0,0,2,3,.250,.400,.625,1.025,5,1,0,0,0,0,,1
Kyle Smith,23,4,6,5,3,1,0,0,0,0,0,0,0,3,.200,.200,.200,.400,1,0,0,1,0,0,,0
Luis Valbuena*,25,113,472,420,64,127,22,0,17,75,6,3,46,96,.302,.372,.476,.848,200,8,2,1,3,1,,1
Donnie Webb#,25,11,36,31,2,4,0,0,0,1,0,0,4,8,.129,.222,.129,.351,4,1,0,0,1,1,,0
31 Players,26.4,144,5498,4791,716,1266,250,26,152,661,82,24,570,1006,.264,.347,.422,.770,2024,116,61,34,42,22,,0
