Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Matt Anderson*,22,47,190,169,27,53,8,0,5,30,0,3,15,22,.314,.379,.450,.829,76,7,4,0,2,0,,0
Parris Austin,19,13,55,49,7,18,5,1,1,9,4,1,3,12,.367,.407,.571,.979,28,2,1,1,1,1,,0
Kyle Brown,23,15,57,43,16,12,4,0,0,4,12,0,11,10,.279,.456,.372,.828,16,0,3,0,0,0,,0
Jose Castro#,18,8,17,14,1,4,0,0,0,1,0,1,2,1,.286,.412,.286,.697,4,1,1,0,0,0,,0
Jose Coronado#,19,39,172,139,24,37,5,1,1,8,6,4,22,27,.266,.382,.338,.720,47,2,4,7,0,0,,0
Elvis Cruz,21,38,118,108,14,16,4,0,4,16,0,1,10,29,.148,.220,.296,.517,32,0,0,0,0,0,,0
Daniel Cummins,22,2,9,9,3,2,1,0,1,3,0,0,0,0,.222,.222,.667,.889,6,0,0,0,0,0,,0
Nick Evans,19,15,68,64,11,22,7,0,6,22,1,0,4,17,.344,.382,.734,1.117,47,1,0,0,0,1,,1
Greg Gonzalez*,22,33,138,126,26,45,8,2,0,7,15,6,8,13,.357,.404,.452,.857,57,3,2,2,0,0,,0
Sean Henry,19,42,179,149,24,38,7,1,5,31,15,1,22,43,.255,.350,.416,.766,62,0,2,2,4,0,,0
Todd Lietz,22,11,41,40,6,7,0,0,0,2,0,1,0,6,.175,.195,.175,.370,7,1,1,0,0,0,,0
Anthony Manuel,22,36,134,114,18,28,3,0,1,11,1,2,12,17,.246,.336,.298,.634,34,2,4,3,1,0,,0
Joan Martinez#,21,37,136,129,15,30,3,1,5,20,0,1,3,36,.233,.259,.388,.647,50,5,2,1,1,0,,0
Jose Mateo,19,37,147,126,20,34,7,0,4,19,5,4,18,31,.270,.363,.421,.784,53,4,1,1,1,0,,0
Sean McCraw*,19,32,115,101,8,22,1,0,1,7,0,0,10,27,.218,.313,.257,.570,26,3,4,0,0,0,,0
Juan Montero,19,19,76,70,8,11,1,0,2,6,1,1,3,30,.157,.213,.257,.470,18,1,2,1,0,0,,0
Riky Oliveros,21,56,227,210,22,60,12,0,4,31,4,1,12,38,.286,.330,.400,.730,84,8,3,0,2,0,,0
Thomas Piazza*,23,19,62,60,3,9,2,0,0,2,0,0,2,25,.150,.177,.183,.361,11,3,0,0,0,0,,0
Luis Santana,20,14,40,39,4,8,1,1,1,4,1,0,1,6,.205,.225,.359,.584,14,0,0,0,0,0,,0
Yury Santana,22,12,41,37,7,9,6,0,0,5,0,0,2,11,.243,.300,.405,.705,15,2,1,1,0,0,,0
D.J. Wabick*,21,45,182,165,27,50,9,0,0,20,0,0,14,25,.303,.368,.358,.726,59,4,3,0,0,0,,0
Cory Wells,20,51,189,177,26,40,13,0,4,18,5,4,9,51,.226,.270,.367,.637,65,7,2,0,1,0,,0
Kyle Werman#,23,11,39,34,5,4,1,0,0,1,1,0,3,6,.118,.231,.147,.378,5,2,2,0,0,0,,0
Joshua Wyrick*,23,39,132,123,17,25,6,2,2,14,6,0,7,29,.203,.250,.333,.583,41,0,1,0,1,1,,0
24 Players,20.7,68,2564,2295,339,584,114,9,47,291,77,31,193,512,.254,.322,.373,.696,857,58,43,19,14,3,,0
