Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jordan Belcher,21,30,120,109,16,29,13,1,3,28,2,2,8,23,.266,.317,.486,.803,53,4,1,0,2,0,,0
Ben Blumenthal,22,29,102,92,13,18,3,0,2,11,0,1,8,39,.196,.267,.293,.561,27,2,1,1,0,0,,0
Jay Bruce*,18,17,81,70,16,18,2,0,4,13,2,2,11,22,.257,.358,.457,.815,32,2,0,0,0,0,,1
Mike DeJesus*,21,53,198,154,25,36,8,0,1,20,10,2,40,40,.234,.395,.305,.700,47,1,1,3,0,1,,0
Ronny Delgado,21,6,26,21,4,6,1,0,1,1,1,0,3,6,.286,.423,.476,.899,10,0,2,0,0,0,,0
Chris Denove,22,49,169,138,28,36,8,0,3,23,2,1,23,29,.261,.389,.384,.773,53,3,6,2,0,1,,0
Eric Eymann,21,34,126,113,16,27,4,2,3,12,2,0,11,33,.239,.317,.389,.707,44,2,2,0,0,1,,0
Kevyn Feiner,18,3,10,10,2,1,0,0,0,1,0,0,0,3,.100,.100,.100,.200,1,0,0,0,0,0,,0
Michael Griffin,21,13,47,38,12,10,0,0,2,4,1,0,5,6,.263,.404,.421,.825,16,0,4,0,0,0,,0
Josh Holden*,24,59,238,203,26,51,6,5,0,30,13,6,27,60,.251,.346,.330,.676,67,4,3,4,1,1,,0
Jamie Langham,22,44,158,138,20,26,10,0,4,19,0,2,14,53,.188,.291,.348,.639,48,3,6,0,0,0,,0
Yoni Lasso,20,9,28,21,1,2,0,0,0,1,0,0,6,8,.095,.286,.095,.381,2,0,0,0,1,0,,0
Kenny Lewis*,20,59,207,172,23,41,6,2,1,15,14,5,29,60,.238,.350,.314,.664,54,2,1,4,1,1,,0
Benjamin Mummy,20,44,175,148,25,31,10,2,1,14,4,2,20,47,.209,.331,.324,.656,48,2,7,0,0,0,,0
J.D. Reininger,22,48,201,177,24,54,12,1,5,35,4,3,23,41,.305,.383,.469,.852,83,3,0,0,1,0,,0
Brandon Roberts*,20,68,311,274,50,87,9,6,4,36,32,7,24,44,.318,.386,.438,.824,120,3,8,3,2,0,,0
J.D. Roberts*,23,63,238,204,40,58,14,0,9,39,3,0,28,64,.284,.371,.485,.857,99,3,2,1,3,1,,0
Mark Rodriguez,22,17,43,37,6,6,2,0,0,3,0,0,6,15,.162,.279,.216,.495,8,1,0,0,0,0,,0
Willy Jo Ronda#,20,29,103,83,18,21,3,3,1,15,0,1,18,25,.253,.382,.398,.780,33,2,0,1,1,0,,0
Adam Rosales,22,34,159,140,29,45,14,0,5,25,2,2,13,37,.321,.396,.529,.925,74,0,5,0,1,0,,1
Mayker Sandoval,21,59,245,218,33,58,11,6,3,28,15,2,13,65,.266,.318,.413,.731,90,7,6,3,5,1,,0
21 Players,21.3,76,2985,2560,427,661,136,28,52,373,107,38,330,720,.258,.353,.394,.747,1009,44,55,22,18,7,,0
