Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Tony Armas,27,1,2,.333,4.38,5,5,0,0,0,0,24.2,26,13,12,3,10,3,21,3,1,2,112,1.459,9.5,1.1,3.6,7.7,2.10,1,2005,AAA,WSN
Jason Bergmann,23,3,2,.600,3.16,20,0,9,0,0,2,37.0,26,15,13,5,13,1,39,3,0,1,150,1.054,6.3,1.2,3.2,9.5,3.00,1,2005,AAA,WSN
Kip Bouknight,26,3,2,.600,3.42,9,8,0,0,0,0,52.2,52,22,20,9,18,0,34,3,0,1,222,1.329,8.9,1.5,3.1,5.8,1.89,0,2005,AAA,WSN
Jason Bowers,27,0,0,,2.45,3,0,3,0,0,0,3.2,2,1,1,1,1,0,1,1,0,1,15,0.818,4.9,2.5,2.5,2.5,1.00,0,2005,AAA,WSN
Bill Bray*,22,1,4,.200,5.06,23,0,12,0,0,2,21.1,23,16,12,3,9,3,25,2,0,1,100,1.500,9.7,1.3,3.8,10.5,2.78,1,2005,AAA,WSN
Donnie Bridges,26,2,6,.250,5.68,13,12,0,0,0,0,63.1,72,46,40,9,42,1,52,7,0,3,304,1.800,10.2,1.3,6.0,7.4,1.24,0,2005,AAA,WSN
Hector Carrasco,35,1,0,1.000,0.00,6,0,6,0,0,4,8.0,4,1,0,0,2,0,10,1,0,0,32,0.750,4.5,0.0,2.3,11.3,5.00,1,2005,AAA,WSN
Roy Corcoran,25,4,4,.500,4.85,52,1,19,0,0,3,68.2,67,51,37,7,36,2,55,8,1,3,319,1.500,8.8,0.9,4.7,7.2,1.53,1,2005,AAA,WSN
Dan DeMent,27,0,0,,5.40,2,0,2,0,0,0,1.2,2,1,1,0,1,0,0,0,0,0,8,1.800,10.8,0.0,5.4,0.0,0.00,0,2005,AAA,WSN
Mark DiFelice,28,1,2,.333,8.40,14,2,4,0,0,0,30.0,39,35,28,10,13,1,21,0,0,1,144,1.733,11.7,3.0,3.9,6.3,1.62,1,2005,AAA,WSN
Chad Durbin,27,4,5,.444,5.77,26,20,3,0,0,0,115.1,121,78,74,24,48,3,99,6,0,4,507,1.465,9.4,1.9,3.7,7.7,2.06,1,2005,AAA,WSN
Joey Eischen*,35,0,0,,1.35,6,4,0,0,0,0,6.2,4,1,1,0,3,0,6,1,0,1,28,1.050,5.4,0.0,4.1,8.1,2.00,1,2005,AAA,WSN
Dave Gil,26,1,3,.250,3.55,15,2,1,0,0,0,38.0,34,18,15,4,12,0,29,2,1,1,158,1.211,8.1,0.9,2.8,6.9,2.42,0,2005,AAA,WSN
John Halama*,33,1,0,1.000,1.13,2,2,0,0,0,0,8.0,6,2,1,0,0,0,1,0,0,0,32,0.750,6.8,0.0,0.0,1.1,,1,2005,AAA,WSN
Joe Horgan*,28,4,3,.571,4.12,46,2,14,0,0,3,63.1,68,35,29,9,30,3,48,5,0,2,287,1.547,9.7,1.3,4.3,6.8,1.60,1,2005,AAA,WSN
Travis Hughes,27,2,5,.286,3.02,52,0,27,0,0,13,59.2,47,25,20,3,25,1,73,4,0,4,250,1.207,7.1,0.5,3.8,11.0,2.92,1,2005,AAA,WSN
Josh Karp,25,3,1,.750,5.75,21,1,8,0,0,0,36.0,37,26,23,8,14,0,29,3,0,3,161,1.417,9.3,2.0,3.5,7.3,2.07,0,2005,AAA,WSN
Sun-Woo Kim,27,4,2,.667,2.76,9,9,0,0,0,0,49.0,46,23,15,4,15,0,38,2,0,2,204,1.245,8.4,0.7,2.8,7.0,2.53,1,2005,AAA,WSN
Gary Majewski,25,0,0,,4.26,3,0,0,0,0,0,6.1,7,3,3,0,2,0,2,0,0,0,26,1.421,9.9,0.0,2.8,2.8,1.00,1,2005,AAA,WSN
C.J. Nitkowski*,32,2,2,.500,3.62,27,0,8,0,0,4,32.1,36,15,13,3,7,0,24,5,0,0,141,1.330,10.0,0.8,1.9,6.7,3.43,1,2005,AAA,WSN
Antonio Osuna,32,0,0,,0.00,2,0,0,0,0,0,3.0,1,0,0,0,0,0,1,0,0,0,10,0.333,3.0,0.0,0.0,3.0,,1,2005,AAA,WSN
Brian Powell,31,7,13,.350,5.82,29,26,0,1,0,0,157.2,204,114,102,18,42,1,77,3,0,7,704,1.560,11.6,1.0,2.4,4.4,1.83,1,2005,AAA,WSN
Steve Randolph*,31,2,2,.500,9.62,14,4,0,0,0,0,29.0,26,32,31,8,31,1,34,3,0,3,144,1.966,8.1,2.5,9.6,10.6,1.10,1,2005,AAA,WSN
Jon Rauch,26,1,1,.500,2.53,7,5,1,0,0,0,21.1,19,7,6,3,2,0,25,0,0,2,84,0.984,8.0,1.3,0.8,10.5,12.50,1,2005,AAA,WSN
Chris Schroder,26,2,0,1.000,7.83,19,0,8,0,0,4,23.0,21,21,20,6,15,1,29,4,1,1,109,1.565,8.2,2.3,5.9,11.3,1.93,1,2005,AAA,WSN
Dan Smith,29,1,3,.250,10.73,24,0,9,0,0,1,26.0,47,32,31,7,18,2,13,3,0,2,144,2.500,16.3,2.4,6.2,4.5,0.72,1,2005,AAA,WSN
T.J. Tucker,26,0,0,,0.00,2,2,0,0,0,0,4.0,2,0,0,0,0,0,2,0,0,0,13,0.500,4.5,0.0,0.0,4.5,,1,2005,AAA,WSN
Claudio Vargas,27,2,2,.500,4.18,5,5,0,0,0,0,28.0,24,13,13,4,12,0,35,0,0,2,120,1.286,7.7,1.3,3.9,11.3,2.92,1,2005,AAA,WSN
Matt White*,27,8,6,.571,3.72,35,16,3,0,0,0,125.2,122,62,52,7,45,0,102,2,2,9,534,1.329,8.7,0.5,3.2,7.3,2.27,1,2005,AAA,WSN
Ed Yarnall*,29,4,6,.400,5.59,19,14,2,0,0,0,77.1,87,49,48,12,33,0,81,3,0,6,348,1.552,10.1,1.4,3.8,9.4,2.45,1,2005,AAA,WSN
