Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Miguel Asencio,24,0,3,.000,9.42,3,3,0,0,0,0,14.1,27,17,15,1,6,1,7,0,0,0,73,2.302,17.0,0.6,3.8,4.4,1.17,1
Andy Ashby,37,0,0,,3.00,1,1,0,0,0,0,3.0,2,1,1,1,0,0,3,0,0,0,11,0.667,6.0,3.0,0.0,9.0,,1
Pedro Astacio,36,0,1,.000,15.75,1,1,0,0,0,0,4.0,10,7,7,0,0,0,1,1,0,0,22,2.500,22.5,0.0,0.0,2.3,,1
Brad Baker,24,4,5,.444,4.75,59,0,41,0,0,27,66.1,69,36,35,9,32,4,75,3,0,6,296,1.523,9.4,1.2,4.3,10.2,2.34,0
Eddie Bonine,24,1,0,1.000,0.00,1,0,0,0,0,0,2.0,0,0,0,0,0,0,5,0,0,0,7,0.000,0.0,0.0,0.0,22.5,,1
Craig Breslow*,24,0,1,.000,4.00,7,0,6,0,0,0,9.0,11,4,4,1,1,0,9,0,0,0,38,1.333,11.0,1.0,1.0,9.0,9.00,1
Mike Bumstead,27,2,2,.500,5.26,12,4,2,0,0,0,25.2,32,16,15,3,10,0,14,4,0,0,122,1.636,11.2,1.1,3.5,4.9,1.40,0
Jack Cassel,24,3,2,.600,4.62,23,3,8,0,0,0,39.0,54,25,20,2,17,2,21,2,1,2,183,1.821,12.5,0.5,3.9,4.8,1.24,1
Scott Cassidy,29,0,1,.000,1.89,17,0,13,0,0,11,19.0,10,5,4,2,7,1,19,1,0,0,75,0.895,4.7,0.9,3.3,9.0,2.71,1
Joey Dawley,33,1,0,1.000,7.31,13,0,5,0,0,0,16.0,16,14,13,1,16,0,17,1,0,0,80,2.000,9.0,0.6,9.0,9.6,1.06,1
Roger Deago*,28,0,2,.000,11.42,2,2,0,0,0,0,8.2,18,11,11,2,5,0,5,0,0,0,47,2.654,18.7,2.1,5.2,5.2,1.00,1
Dustin Delucchi*,27,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,0
Adam Eaton,27,0,0,,5.63,2,2,0,0,0,0,8.0,11,5,5,3,1,0,4,0,0,0,35,1.500,12.4,3.4,1.1,4.5,4.00,1
Brandon Emanuel,29,2,3,.400,5.29,37,6,7,0,0,0,64.2,64,49,38,12,25,1,65,3,1,7,287,1.376,8.9,1.7,3.5,9.0,2.60,0
Brian Falkenborg,27,3,4,.429,5.25,28,0,9,0,0,1,36.0,35,25,21,2,21,1,26,2,0,0,163,1.556,8.8,0.5,5.3,6.5,1.24,1
Justin Germano,22,7,6,.538,3.70,19,19,0,1,1,0,112.0,111,56,46,13,32,1,100,5,0,2,469,1.277,8.9,1.0,2.6,8.0,3.13,1
Clay Hensley,25,2,2,.500,2.99,15,14,0,0,0,0,90.1,63,31,30,8,22,0,71,2,1,1,350,0.941,6.3,0.8,2.2,7.1,3.23,1
Jason Kershner*,28,5,2,.714,3.15,46,0,11,0,0,1,60.0,50,22,21,4,11,1,44,0,0,3,235,1.017,7.5,0.6,1.7,6.6,4.00,1
Marty McLeary,30,5,8,.385,4.75,41,12,10,1,1,0,110.0,122,68,58,10,51,1,104,5,0,5,497,1.573,10.0,0.8,4.2,8.5,2.04,1
Chris Oxspring,28,12,6,.667,4.03,26,26,0,3,2,0,160.2,148,81,72,15,42,0,125,2,0,5,662,1.183,8.3,0.8,2.4,7.0,2.98,1
Danny Patterson,34,1,1,.500,9.82,9,0,3,0,0,0,11.0,17,13,12,1,5,0,4,0,1,0,55,2.000,13.9,0.8,4.1,3.3,0.80,1
Phil Polanco,23,0,0,,9.00,1,0,0,0,0,0,1.0,2,1,1,0,0,0,0,0,0,0,5,2.000,18.0,0.0,0.0,0.0,,0
Tim Redding,27,0,0,,0.90,2,2,0,0,0,0,10.0,7,1,1,0,2,0,5,1,1,0,38,0.900,6.3,0.0,1.8,4.5,2.50,1
Ryan Snare*,26,4,2,.667,5.93,6,6,0,0,0,0,30.1,37,20,20,6,11,0,23,0,0,3,133,1.582,11.0,1.8,3.3,6.8,2.09,1
Steve Sparks,39,2,0,1.000,2.04,3,3,0,0,0,0,17.2,15,6,4,1,6,0,9,0,0,1,75,1.189,7.6,0.5,3.1,4.6,1.50,1
R.D. Spiehs,25,1,1,.500,4.70,12,0,3,0,0,1,15.1,15,9,8,4,9,1,11,0,0,0,69,1.565,8.8,2.3,5.3,6.5,1.22,0
Tim Stauffer,23,3,5,.375,5.14,13,13,0,1,1,0,75.1,90,48,43,5,17,0,64,5,0,3,332,1.420,10.8,0.6,2.0,7.6,3.76,1
Scott Stewart*,29,1,5,.167,6.65,17,0,7,0,0,0,21.2,22,17,16,2,10,2,16,0,1,1,94,1.477,9.1,0.8,4.2,6.6,1.60,1
Brian Sweeney,31,4,5,.444,3.98,20,16,2,0,0,0,110.2,121,51,49,15,16,0,72,4,1,3,459,1.238,9.8,1.2,1.3,5.9,4.50,1
Mike Thompson,24,4,2,.667,3.15,9,9,0,0,0,0,60.0,58,22,21,6,13,0,25,0,0,1,240,1.183,8.7,0.9,2.0,3.8,1.92,1
Angel Tovar,27,2,3,.400,6.65,16,0,7,0,0,0,21.2,31,20,16,5,14,1,11,2,1,1,106,2.077,12.9,2.1,5.8,4.6,0.79,0
Brian Whitaker,25,0,0,,9.00,2,1,0,0,0,0,6.0,12,6,6,1,1,0,4,0,0,0,29,2.167,18.0,1.5,1.5,6.0,4.00,0
Randy Williams*,29,1,1,.500,6.39,12,0,2,0,0,0,12.2,13,10,9,1,9,0,7,0,1,1,59,1.737,9.2,0.7,6.4,5.0,0.78,1
