Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
James Baldwin,33,3,2,.600,4.60,8,8,0,0,0,0,47.0,52,25,24,6,4,0,25,2,2,0,199,1.191,10.0,1.1,0.8,4.8,6.25,1
Rick Bauer,28,3,8,.273,4.00,30,10,3,0,0,1,74.1,84,38,33,12,35,3,43,2,0,4,331,1.601,10.2,1.5,4.2,5.2,1.23,1
Dave Borkowski,28,10,10,.500,4.34,29,28,1,1,0,0,182.2,217,99,88,18,38,3,104,15,0,3,792,1.396,10.7,0.9,1.9,5.1,2.74,1
Matt Bruback,26,0,6,.000,5.37,9,9,0,0,0,0,52.0,64,36,31,7,14,0,28,2,0,3,235,1.500,11.1,1.2,2.4,4.8,2.00,0
Tim Byrdak*,31,3,2,.600,2.09,37,0,25,0,0,11,38.2,23,12,9,4,15,1,44,3,0,0,153,0.983,5.4,0.9,3.5,10.2,2.93,1
Casey Cahill,23,0,0,,18.00,1,0,0,0,0,0,2.0,4,4,4,2,2,0,1,0,0,0,12,3.000,18.0,9.0,9.0,4.5,0.50,0
Eric DuBose*,29,0,1,.000,11.42,2,2,0,0,0,0,8.2,17,13,11,5,1,0,7,0,0,0,44,2.077,17.7,5.2,1.0,7.3,7.00,1
Horacio Estrada*,29,2,2,.500,7.56,5,4,0,0,0,0,16.2,23,14,14,2,4,0,5,3,0,1,77,1.620,12.4,1.1,2.2,2.7,1.25,1
Tony Fiore,33,9,5,.643,3.63,30,28,0,0,0,0,166.1,168,79,67,14,49,1,97,11,0,4,706,1.305,9.1,0.8,2.7,5.2,1.98,1
John Maine,24,6,11,.353,4.56,23,23,0,1,1,0,128.1,128,72,65,13,42,0,111,6,2,3,554,1.325,9.0,0.9,2.9,7.8,2.64,1
Brian McNichol*,31,6,7,.462,4.32,36,9,5,0,0,0,83.1,90,41,40,9,28,1,49,8,0,3,369,1.416,9.7,1.0,3.0,5.3,1.75,1
Andy Mitchell,26,8,0,1.000,4.87,47,0,12,0,0,0,77.2,83,47,42,6,31,7,38,2,0,3,342,1.468,9.6,0.7,3.6,4.4,1.23,0
Rodney Ormond,28,4,1,.800,3.63,40,1,19,0,0,0,69.1,56,31,28,7,32,3,53,4,0,1,285,1.269,7.3,0.9,4.2,6.9,1.66,0
Eddie Oropesa*,33,0,0,,0.00,5,0,4,0,0,0,6.0,3,0,0,0,2,0,5,2,0,2,24,0.833,4.5,0.0,3.0,7.5,2.50,1
Chris Piersoll,27,1,0,1.000,3.46,9,0,3,0,0,1,13.0,8,6,5,2,3,0,11,0,0,1,49,0.846,5.5,1.4,2.1,7.6,3.67,1
Aaron Rakers,28,6,5,.545,2.57,57,0,34,0,0,7,77.0,69,26,22,9,21,4,92,1,0,2,322,1.169,8.1,1.1,2.5,10.8,4.38,1
Eddy Rodriguez,23,2,3,.400,3.77,50,0,22,0,0,3,62.0,57,30,26,2,36,4,51,3,0,4,272,1.500,8.3,0.3,5.2,7.4,1.42,1
Shawn Sedlacek,28,0,2,.000,11.00,2,2,0,0,0,0,9.0,13,11,11,1,4,0,8,1,0,0,45,1.889,13.0,1.0,4.0,8.0,2.00,1
Jacobo Sequea,23,0,1,.000,7.58,18,0,12,0,0,5,19.0,27,18,16,1,10,1,7,1,0,3,96,1.947,12.8,0.5,4.7,3.3,0.70,0
Chuck Smith,35,2,7,.222,5.37,11,11,0,1,0,0,67.0,72,41,40,6,27,4,46,6,4,4,297,1.478,9.7,0.8,3.6,6.2,1.70,1
John Stephens,25,4,2,.667,4.41,12,9,1,0,0,0,51.0,52,25,25,6,8,0,41,6,0,3,211,1.176,9.2,1.1,1.4,7.2,5.13,1
