Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Angel Alicea,21,2,1,.667,2.76,17,0,13,0,0,4,32.2,27,11,10,1,10,0,45,2,0,0,135,1.133,7.4,0.3,2.8,12.4,4.50,0,2016,Rookie,TOR
Hunter Barnett*,21,0,1,.000,6.23,8,0,3,0,0,1,8.2,10,7,6,1,3,0,4,1,0,0,41,1.500,10.4,1.0,3.1,4.2,1.33,0,2016,Rookie,TOR
Brayden Bouchey,20,1,0,1.000,2.57,10,0,2,0,0,0,21.0,15,9,6,0,15,0,32,1,0,3,96,1.429,6.4,0.0,6.4,13.7,2.13,0,2016,Rookie,TOR
Christian Cox*,24,1,1,.500,4.13,14,0,3,0,0,0,24.0,22,13,11,4,3,0,17,3,0,2,97,1.042,8.3,1.5,1.1,6.4,5.67,0,2016,Rookie,TOR
Andrew Deramo,21,0,3,.000,7.71,14,1,8,0,0,0,23.1,42,22,20,5,8,0,18,2,0,9,114,2.143,16.2,1.9,3.1,6.9,2.25,0,2016,Rookie,TOR
Denis Diaz,21,2,1,.667,2.91,5,3,0,0,0,0,21.2,17,9,7,0,6,0,12,2,0,2,90,1.062,7.1,0.0,2.5,5.0,2.00,0,2016,Rookie,TOR
Yennsy Diaz,19,4,6,.400,5.79,12,10,1,0,0,0,56.0,59,39,36,9,27,0,48,2,1,5,255,1.536,9.5,1.4,4.3,7.7,1.78,1,2016,Rookie,TOR
Connor Eller,22,4,2,.667,2.60,17,2,14,0,0,7,34.2,23,13,10,3,9,1,33,1,0,1,134,0.923,6.0,0.8,2.3,8.6,3.67,0,2016,Rookie,TOR
Jose Espada,19,3,4,.429,4.92,12,10,2,0,0,1,53.0,54,34,29,6,12,1,32,4,0,1,227,1.245,9.2,1.0,2.0,5.4,2.67,0,2016,Rookie,TOR
Joel Espinal,19,2,2,.500,8.62,7,7,0,0,0,0,31.1,44,31,30,7,18,0,17,0,1,5,150,1.979,12.6,2.0,5.2,4.9,0.94,0,2016,Rookie,TOR
Mike Estevez,23,0,0,,3.86,3,0,2,0,0,0,4.2,2,2,2,0,2,0,8,1,0,0,19,0.857,3.9,0.0,3.9,15.4,4.00,0,2016,Rookie,TOR
Luke Gillingham*,22,1,0,1.000,2.79,4,1,1,0,0,1,9.2,8,3,3,0,3,0,11,0,0,2,39,1.138,7.4,0.0,2.8,10.2,3.67,0,2016,Rookie,TOR
Osman Gutierrez,21,4,3,.571,3.88,12,11,0,1,1,0,65.0,69,36,28,5,21,0,66,3,0,8,289,1.385,9.6,0.7,2.9,9.1,3.14,0,2016,Rookie,TOR
Chris Hall,22,3,0,1.000,2.40,16,0,10,0,0,2,30.0,22,10,8,2,8,0,21,1,0,2,123,1.000,6.6,0.6,2.4,6.3,2.63,0,2016,Rookie,TOR
Juliandry Higuera*,21,2,3,.400,3.23,8,8,0,1,0,0,39.0,39,23,14,4,16,0,35,1,1,4,173,1.410,9.0,0.9,3.7,8.1,2.19,0,2016,Rookie,TOR
Stuart Holmes*,23,1,1,.500,1.93,8,0,4,0,0,0,14.0,6,3,3,1,5,0,12,0,0,1,51,0.786,3.9,0.6,3.2,7.7,2.40,0,2016,Rookie,TOR
Kelyn Jose*,21,0,0,,4.08,12,0,0,0,0,0,17.2,12,10,8,0,19,0,17,2,4,9,86,1.755,6.1,0.0,9.7,8.7,0.89,0,2016,Rookie,TOR
Juandy Mendoza,21,0,1,.000,6.75,1,0,1,0,0,0,1.1,2,1,1,0,2,0,2,0,0,1,8,3.000,13.5,0.0,13.5,13.5,1.00,0,2016,Rookie,TOR
Jose Nova*,21,0,1,.000,5.16,7,2,2,0,0,0,22.2,27,15,13,3,12,0,12,2,2,2,105,1.721,10.7,1.2,4.8,4.8,1.00,0,2016,Rookie,TOR
Hansel Rodriguez,19,2,1,.667,3.06,6,6,0,0,0,0,32.1,25,13,11,1,11,0,26,1,0,4,135,1.113,7.0,0.3,3.1,7.2,2.36,0,2016,Rookie,TOR
Eric Veglahn*,22,1,0,1.000,3.97,2,2,0,0,0,0,11.1,12,6,5,0,4,0,7,0,0,0,49,1.412,9.5,0.0,3.2,5.6,1.75,0,2016,Rookie,TOR
Kyle Weatherly,21,4,0,1.000,4.06,10,5,0,0,0,0,37.2,37,19,17,2,9,0,33,2,1,3,158,1.221,8.8,0.5,2.2,7.9,3.67,0,2016,Rookie,TOR
