Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ryan Atkinson,23,1,4,.200,3.38,7,6,0,1,0,0,29.1,29,21,11,3,11,0,33,2,1,1,128,1.364,8.9,0.9,3.4,10.1,3.00,0
Cal Becker,23,0,0,,1.64,9,0,3,0,0,0,11.0,8,3,2,0,6,0,8,0,0,0,44,1.273,6.5,0.0,4.9,6.5,1.33,0
Palmer Betts,22,3,2,.600,3.89,7,7,0,1,0,0,39.1,40,27,17,1,12,0,37,5,1,8,179,1.322,9.2,0.2,2.7,8.5,3.08,0
Nick Blackburn,21,0,0,,3.38,2,0,1,0,0,0,2.2,3,3,1,0,1,0,2,0,0,4,13,1.500,10.1,0.0,3.4,6.8,2.00,0
Luis Castillo,21,0,3,.000,4.04,19,3,4,0,0,0,35.2,37,22,16,3,13,0,38,2,2,4,155,1.402,9.3,0.8,3.3,9.6,2.92,0
Jhoan Duran,18,0,1,.000,3.55,3,3,0,0,0,0,12.2,14,9,5,1,5,0,9,0,0,4,61,1.500,9.9,0.7,3.6,6.4,1.80,0
Williams Durruthy,21,1,1,.500,6.32,15,1,3,0,0,1,31.1,32,25,22,2,24,0,34,5,0,11,152,1.787,9.2,0.6,6.9,9.8,1.42,0
Rob Galligan*,22,0,0,,6.92,12,0,6,0,0,0,13.0,18,15,10,0,7,0,7,1,0,1,69,1.923,12.5,0.0,4.8,4.8,1.00,0
Erbert Gonzalez,20,4,1,.800,3.67,27,0,10,0,0,0,27.0,22,14,11,4,16,1,43,3,0,1,123,1.407,7.3,1.3,5.3,14.3,2.69,0
Gabe Gonzalez,19,2,2,.500,8.23,17,0,5,0,0,0,27.1,35,30,25,8,18,0,23,5,2,8,144,1.939,11.5,2.6,5.9,7.6,1.28,0
Alex Gouin,24,2,6,.250,4.60,10,10,0,1,0,0,58.2,74,38,30,9,10,0,46,1,0,2,251,1.432,11.4,1.4,1.5,7.1,4.60,0
Connor Grey,22,4,2,.667,4.47,9,9,0,0,0,0,50.1,50,25,25,6,16,0,37,4,0,1,215,1.311,8.9,1.1,2.9,6.6,2.31,0
Bryant Holtmann*,23,1,2,.333,6.28,22,3,4,0,0,0,38.2,52,31,27,2,22,0,26,3,0,8,185,1.914,12.1,0.5,5.1,6.1,1.18,0
Dean Jackson,22,4,2,.667,2.90,22,0,8,0,0,1,31.0,20,15,10,2,5,0,41,2,0,3,124,0.806,5.8,0.6,1.5,11.9,8.20,0
Tyler Keele,22,2,1,.667,1.54,20,0,17,0,0,3,23.1,16,7,4,2,11,0,24,2,0,2,96,1.157,6.2,0.8,4.2,9.3,2.18,0
Kai-Wei Lin,20,1,3,.250,6.90,6,6,0,1,0,0,30.0,45,28,23,5,5,0,25,1,1,2,140,1.667,13.5,1.5,1.5,7.5,5.00,0
Will Lowman*,21,0,0,,16.62,6,0,1,0,0,0,4.1,4,8,8,0,11,0,4,3,0,1,29,3.462,8.3,0.0,22.8,8.3,0.36,0
Luis Madero,19,0,2,.000,11.07,5,5,0,0,0,0,20.1,32,26,25,3,15,0,9,5,0,4,109,2.311,14.2,1.3,6.6,4.0,0.60,1
Austin Mason,22,0,0,,0.00,2,0,2,0,0,1,3.0,0,0,0,0,1,0,3,0,0,0,10,0.333,0.0,0.0,3.0,9.0,3.00,0
Jay Muhammad,21,0,0,,13.50,2,0,1,0,0,0,2.0,2,3,3,0,1,0,4,0,0,3,10,1.500,9.0,0.0,4.5,18.0,4.00,0
Dallas Newton,21,2,0,1.000,8.00,8,0,1,0,0,0,9.0,10,12,8,1,9,0,8,0,0,6,46,2.111,10.0,1.0,9.0,8.0,0.89,0
Chester Pimentel,20,2,5,.286,6.32,9,9,0,0,0,0,47.0,68,41,33,4,13,0,43,4,0,5,224,1.723,13.0,0.8,2.5,8.2,3.31,0
Rafael Pujols,20,3,0,1.000,3.83,21,0,4,0,0,1,40.0,33,23,17,2,19,0,46,7,1,5,183,1.300,7.4,0.5,4.3,10.4,2.42,0
Pierce Romero,22,1,4,.200,9.14,13,9,0,0,0,0,42.1,67,50,43,7,23,0,22,6,0,7,218,2.126,14.2,1.5,4.9,4.7,0.96,0
Trevor Simms,24,0,1,.000,3.92,4,4,0,0,0,0,20.2,24,11,9,0,3,0,19,2,0,1,89,1.306,10.5,0.0,1.3,8.3,6.33,0
Logan Soole*,20,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,1,0,0,0,5,2.000,9.0,0.0,9.0,9.0,1.00,0
Juan Torres,21,0,0,,5.40,3,0,0,0,0,0,3.1,3,2,2,0,1,0,5,1,0,2,15,1.200,8.1,0.0,2.7,13.5,5.00,0
Jordan Watson*,22,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,3,0,0,1,4,0.000,0.0,0.0,0.0,27.0,,0
