Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Nicolo Clemente,18,1,0,1.000,11.72,13,0,9,0,0,3,17.2,35,23,23,1,13,2,14,3,0,6,103,2.717,17.8,0.5,6.6,7.1,1.08,0
Jacob Dahlstrand,24,1,0,1.000,1.04,2,2,0,0,0,0,8.2,11,1,1,1,2,0,12,0,0,0,37,1.500,11.4,1.0,2.1,12.5,6.00,0
Jhonathan Diaz*,19,4,4,.500,2.85,13,12,0,0,0,0,60.0,52,28,19,2,18,0,57,4,0,5,247,1.167,7.8,0.3,2.7,8.6,3.17,1
Junior Espinoza,18,3,0,1.000,3.19,10,3,1,0,0,1,36.2,27,15,13,3,18,0,32,4,0,9,157,1.227,6.6,0.7,4.4,7.9,1.78,0
Devon Fisher,20,0,1,.000,9.20,10,0,2,0,0,1,14.2,16,15,15,1,7,0,17,4,1,2,70,1.568,9.8,0.6,4.3,10.4,2.43,0
Victor Garcia,19,2,4,.333,2.68,13,10,1,0,0,0,53.2,45,20,16,1,21,0,39,3,0,13,223,1.230,7.5,0.2,3.5,6.5,1.86,0
Jay Groome*,17,0,0,,2.25,2,2,0,0,0,0,4.0,3,1,1,0,0,0,8,0,0,0,16,0.750,6.8,0.0,0.0,18.0,,0
Kyle Hart*,23,0,2,.000,2.31,4,4,0,0,0,0,11.2,12,5,3,0,2,0,19,0,0,1,49,1.200,9.3,0.0,1.5,14.7,9.50,1
Brian Johnson*,25,0,1,.000,3.86,2,2,0,0,0,0,7.0,7,4,3,0,2,0,9,0,0,0,29,1.286,9.0,0.0,2.6,11.6,4.50,1
Marcos Lantigua,20,1,0,1.000,11.25,13,0,8,0,0,0,16.0,33,21,20,0,8,0,15,0,0,3,87,2.563,18.6,0.0,4.5,8.4,1.88,0
Francisco Lopez-Soto,19,2,1,.667,6.75,9,0,1,0,0,0,12.0,12,9,9,2,8,1,6,2,0,3,55,1.667,9.0,1.5,6.0,4.5,0.75,0
Jorge Marban,27,0,0,,10.13,3,0,0,0,0,0,2.2,5,4,3,0,2,0,2,0,0,1,15,2.625,16.9,0.0,6.8,6.8,1.00,0
Ryan Oduber*,18,4,1,.800,2.43,12,0,2,0,0,1,33.1,29,16,9,2,6,1,30,1,0,3,141,1.050,7.8,0.5,1.6,8.1,5.00,0
Jared Oliver,23,1,0,1.000,4.74,11,0,6,0,0,3,19.0,22,12,10,0,9,1,24,4,0,4,92,1.632,10.4,0.0,4.3,11.4,2.67,0
Rafael Oliveras,21,0,0,,0.00,5,0,5,0,0,0,4.0,1,0,0,0,0,0,2,0,0,0,12,0.250,2.3,0.0,0.0,4.5,,0
Angel Padron*,18,2,3,.400,3.86,13,1,6,0,0,4,25.2,18,12,11,1,19,0,26,1,1,2,111,1.442,6.3,0.4,6.7,9.1,1.37,0
Yorvin Pantoja*,18,0,2,.000,2.00,6,5,0,0,0,0,27.0,19,11,6,1,12,0,33,1,0,0,114,1.148,6.3,0.3,4.0,11.0,2.75,0
Hildemaro Requena,18,3,4,.429,2.35,13,7,4,0,0,2,65.0,57,21,17,2,6,0,52,5,0,8,256,0.969,7.9,0.3,0.8,7.2,8.67,0
Denyi Reyes,19,4,1,.800,2.34,9,3,4,0,0,0,34.2,30,13,9,3,4,0,25,0,0,2,141,0.981,7.8,0.8,1.0,6.5,6.25,0
Robby Sexton*,22,0,1,.000,1.80,6,6,0,0,0,0,20.0,15,4,4,1,1,0,23,0,0,0,73,0.800,6.8,0.5,0.5,10.4,23.00,0
Hunter Smith,22,2,0,1.000,0.00,8,0,5,0,0,2,15.1,11,2,0,0,1,0,20,1,0,2,59,0.783,6.5,0.0,0.6,11.7,20.00,0
German Taveras,23,0,0,,0.87,5,0,3,0,0,0,10.1,10,3,1,0,0,0,9,0,0,0,42,0.968,8.7,0.0,0.0,7.8,,0
Max Watt,21,2,2,.500,4.76,9,3,1,0,0,0,17.0,16,14,9,0,14,1,16,1,0,2,82,1.765,8.5,0.0,7.4,8.5,1.14,0
Jordan Weems,23,1,0,1.000,1.06,8,0,3,0,0,0,17.0,6,2,2,0,4,0,10,1,0,1,57,0.588,3.2,0.0,2.1,5.3,2.50,1
Brandon Workman,27,0,1,.000,4.50,1,1,0,0,0,0,2.0,2,1,1,0,0,0,3,0,0,0,8,1.000,9.0,0.0,0.0,13.5,,1
