Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Felix Hernandez,26,13,9,.591,3.06,33,33,0,5,5,0,232.0,209,84,79,14,56,0,223,12,2,13,939,1.142,8.1,0.5,2.2,8.7,3.98,1
Jason Vargas*,29,14,11,.560,3.85,33,33,0,2,0,0,217.1,201,94,93,35,55,1,141,3,0,5,887,1.178,8.3,1.4,2.3,5.8,2.56,1
Kevin Millwood,37,6,12,.333,4.25,28,28,0,1,1,0,161.0,168,86,76,13,56,3,107,3,0,5,689,1.391,9.4,0.7,3.1,6.0,1.91,1
Blake Beavan,23,11,11,.500,4.43,26,26,0,0,0,0,152.1,168,76,75,23,24,0,67,10,0,3,638,1.260,9.9,1.4,1.4,4.0,2.79,1
Hisashi Iwakuma,31,9,5,.643,3.16,30,16,6,0,0,2,125.1,117,49,44,17,43,3,101,3,0,5,519,1.277,8.4,1.2,3.1,7.3,2.35,1
Hector Noesi,25,2,12,.143,5.82,22,18,4,0,0,0,106.2,107,71,69,21,39,1,68,2,2,1,453,1.369,9.0,1.8,3.3,5.7,1.74,1
Tom Wilhelmsen,28,4,3,.571,2.50,73,0,48,0,0,29,79.1,59,24,22,5,29,3,87,2,0,3,326,1.109,6.7,0.6,3.3,9.9,3.00,1
Charlie Furbush*,26,5,2,.714,2.72,48,0,8,0,0,0,46.1,28,15,14,3,16,4,53,2,0,5,182,0.950,5.4,0.6,3.1,10.3,3.31,1
Brandon League,29,0,5,.000,3.63,46,0,24,0,0,9,44.2,48,20,18,1,19,3,27,0,0,3,193,1.500,9.7,0.2,3.8,5.4,1.42,1
Shawn Kelley,28,2,4,.333,3.25,47,0,10,0,0,0,44.1,43,20,16,5,15,6,45,0,1,2,190,1.308,8.7,1.0,3.0,9.1,3.00,1
Lucas Luetge*,25,2,2,.500,3.98,63,0,16,0,0,2,40.2,37,20,18,3,24,6,38,1,0,5,178,1.500,8.2,0.7,5.3,8.4,1.58,1
Erasmo Ramirez,22,1,3,.250,3.36,16,8,2,0,0,0,59.0,47,26,22,6,12,1,48,3,0,0,238,1.000,7.2,0.9,1.8,7.3,4.00,1
Steve Delabar,28,2,1,.667,4.17,34,0,11,0,0,0,36.2,23,17,17,9,11,1,46,5,0,3,148,0.927,5.6,2.2,2.7,11.3,4.18,1
Josh Kinney,33,0,3,.000,3.94,35,0,8,0,0,1,32.0,24,14,14,3,15,3,36,3,0,2,136,1.219,6.8,0.8,4.2,10.1,2.40,1
Oliver Perez*,30,1,3,.250,2.12,33,0,6,0,0,0,29.2,27,7,7,1,10,2,24,0,0,2,123,1.247,8.2,0.3,3.0,7.3,2.40,1
Carter Capps,21,0,0,,3.96,18,0,2,0,0,0,25.0,25,11,11,0,11,0,28,0,0,1,109,1.440,9.0,0.0,4.0,10.1,2.55,1
Stephen Pryor,22,3,1,.750,3.91,26,0,8,0,0,0,23.0,22,13,10,5,13,2,27,0,0,3,104,1.522,8.6,2.0,5.1,10.6,2.08,1
George Sherrill*,35,0,0,,27.00,2,0,1,0,0,0,1.1,6,4,4,2,1,0,0,0,0,0,10,5.250,40.5,13.5,6.8,0.0,0.00,1
