Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jon Adkins,32,1,4,.200,5.46,34,0,24,0,0,10,31.1,39,21,19,1,8,2,13,0,0,2,139,1.500,11.2,0.3,2.3,3.7,1.63,,1
James Avery,26,0,0,,4.50,1,1,0,0,0,0,6.0,7,3,3,1,0,0,4,0,0,0,25,1.167,10.5,1.5,0.0,6.0,,,0
Federico Baez,28,1,1,.500,3.21,18,0,8,0,0,0,28.0,25,14,10,4,19,0,12,1,0,0,127,1.571,8.0,1.3,6.1,3.9,0.63,,0
Homer Bailey,24,2,0,1.000,2.37,4,3,0,0,0,0,19.0,15,5,5,0,5,0,15,1,0,1,74,1.053,7.1,0.0,2.4,7.1,3.00,,1
Bill Bray*,27,0,0,,0.00,6,0,2,0,0,1,5.2,2,0,0,0,1,0,7,0,0,0,20,0.529,3.2,0.0,1.6,11.1,7.00,,1
Jared Burton,29,3,2,.600,2.61,33,0,12,0,0,4,38.0,29,14,11,4,16,0,34,1,0,1,159,1.184,6.9,0.9,3.8,8.1,2.13,,1
Aroldis Chapman*,22,9,6,.600,3.57,39,13,12,1,0,8,95.2,77,46,38,7,52,0,125,5,0,14,412,1.348,7.2,0.7,4.9,11.8,2.40,,1
Tom Cochran*,27,0,0,,6.75,1,1,0,0,0,0,4.0,8,3,3,0,2,0,5,0,0,0,22,2.500,18.0,0.0,4.5,11.3,2.50,,0
Enerio Del Rosario,24,4,4,.500,3.09,50,0,14,0,0,4,64.0,61,22,22,7,17,0,34,3,0,5,264,1.219,8.6,1.0,2.4,4.8,2.00,,1
Jesus Delgado,26,2,2,.500,3.54,30,3,9,0,0,1,56.0,64,22,22,2,21,2,39,1,0,5,243,1.518,10.3,0.3,3.4,6.3,1.86,,1
Carlos Fisher,27,1,1,.500,2.23,30,0,11,0,0,4,36.1,23,10,9,4,8,0,38,1,1,1,139,0.853,5.7,1.0,2.0,9.4,4.75,,1
Jerry Gil,27,2,0,1.000,5.87,7,0,3,0,0,0,7.2,9,6,5,3,5,0,6,0,0,1,38,1.826,10.6,3.5,5.9,7.0,1.20,,1
Aaron Harang,32,0,2,.000,9.00,2,2,0,0,0,0,11.0,14,11,11,1,2,0,10,1,0,0,50,1.455,11.5,0.8,1.6,8.2,5.00,,1
Danny Herrera*,25,2,2,.500,4.30,26,1,12,0,0,5,37.2,31,18,18,2,5,0,34,5,0,1,150,0.956,7.4,0.5,1.2,8.1,6.80,,1
Jeremy Horst*,24,1,0,1.000,2.51,6,2,0,0,0,0,14.1,17,5,4,0,5,0,12,1,0,0,64,1.535,10.7,0.0,3.1,7.5,2.40,,1
Jason Isringhausen,37,1,0,1.000,9.53,7,0,1,0,0,0,5.2,4,7,6,2,7,0,5,0,0,1,29,1.941,6.4,3.2,11.1,7.9,0.71,,1
