Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Ryan Hanigan,28,90,293,251,22,66,6,1,3,11,0,0,37,31,.263,.361,.331,.692,83,9,2,2,1,7,1,2009,MLB,CIN
Joey Votto*,25,131,544,469,82,151,38,1,25,84,4,1,70,106,.322,.414,.567,.981,266,8,4,0,1,10,1,2009,MLB,CIN
Brandon Phillips,28,153,644,584,78,161,30,5,20,98,25,9,44,75,.276,.329,.447,.776,261,21,6,2,8,3,1,2009,MLB,CIN
Paul Janish,26,90,292,256,36,54,21,0,1,16,2,0,26,40,.211,.296,.305,.601,78,8,5,5,0,1,1,2009,MLB,CIN
Adam Rosales,26,87,266,230,23,49,10,1,4,19,1,2,26,46,.213,.303,.317,.620,73,2,5,2,3,0,1,2009,MLB,CIN
Laynce Nix*,28,116,337,309,42,74,26,1,15,46,0,1,22,81,.239,.291,.476,.767,147,5,2,0,4,3,1,2009,MLB,CIN
Willy Taveras,27,102,437,404,56,97,11,2,1,15,25,6,18,58,.240,.275,.285,.559,115,2,2,11,2,0,1,2009,MLB,CIN
Jay Bruce*,22,101,387,345,47,77,15,2,22,58,3,3,38,75,.223,.303,.470,.773,162,5,2,1,1,2,1,2009,MLB,CIN
Jerry Hairston,33,86,340,307,47,78,18,1,8,27,7,3,21,46,.254,.305,.397,.703,122,2,3,6,3,0,1,2009,MLB,CIN
Ramon Hernandez,33,81,331,287,25,74,13,1,5,37,1,0,33,34,.258,.336,.362,.699,104,7,3,4,4,2,1,2009,MLB,CIN
Jonny Gomes,28,98,314,281,39,75,17,0,20,51,3,1,26,85,.267,.338,.541,.879,152,8,5,0,2,2,1,2009,MLB,CIN
Chris Dickerson*,27,97,299,255,31,70,13,3,2,15,11,3,39,66,.275,.370,.373,.743,95,3,1,2,2,1,1,2009,MLB,CIN
Alex Gonzalez,32,68,270,243,16,51,12,0,3,26,0,1,15,36,.210,.258,.296,.554,72,3,2,6,4,4,1,2009,MLB,CIN
Drew Stubbs,24,42,196,180,27,48,5,1,8,17,10,4,15,49,.267,.323,.439,.762,79,1,0,1,0,0,1,2009,MLB,CIN
Edwin Encarnacion,26,43,165,139,10,29,6,1,5,16,1,1,24,38,.209,.333,.374,.707,52,3,2,0,0,0,1,2009,MLB,CIN
Scott Rolen,34,40,162,137,24,37,7,1,3,24,1,2,19,20,.270,.364,.401,.766,55,2,3,0,3,0,1,2009,MLB,CIN
Wladimir Balentien,24,40,125,110,12,29,7,1,3,11,1,1,15,27,.264,.352,.427,.779,47,1,0,0,0,0,1,2009,MLB,CIN
Darnell McDonald,30,47,111,105,12,28,6,1,2,10,1,0,5,31,.267,.306,.400,.706,42,4,1,0,0,0,1,2009,MLB,CIN
Craig Tatum,26,26,77,68,3,11,1,0,1,6,0,0,7,10,.162,.250,.221,.471,15,0,1,1,0,1,1,2009,MLB,CIN
Drew Sutton#,26,42,76,66,10,14,4,1,1,9,0,2,7,20,.212,.297,.348,.646,23,1,1,2,0,0,1,2009,MLB,CIN
Corky Miller,33,21,69,56,4,10,1,0,1,10,0,0,9,14,.179,.299,.250,.549,14,1,1,2,1,0,1,2009,MLB,CIN
Kevin Barker*,33,29,36,32,2,9,3,0,0,3,0,0,3,9,.281,.333,.375,.708,12,2,0,0,1,1,1,2009,MLB,CIN
Juan Francisco*,22,14,25,21,4,9,1,0,1,7,0,0,3,7,.429,.520,.619,1.139,13,0,1,0,0,0,1,2009,MLB,CIN
Danny Richar*,26,7,9,8,1,2,0,0,0,0,0,0,1,1,.250,.333,.250,.583,2,0,0,0,0,0,1,2009,MLB,CIN
Wilkin Castillo#,25,4,3,3,0,2,0,0,0,1,0,0,0,0,.667,.667,.667,1.333,2,0,0,0,0,0,1,2009,MLB,CIN
