Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jason Kendall,35,134,526,452,48,109,19,2,2,43,7,2,46,58,.241,.331,.305,.636,138,11,17,6,5,6,1
Prince Fielder*,25,162,719,591,103,177,35,3,46,141,2,3,110,138,.299,.412,.602,1.014,356,14,9,0,9,21,1
Felipe Lopez#,29,66,297,259,44,83,20,2,3,32,0,3,37,41,.320,.407,.448,.855,116,3,1,0,0,1,1
J.J. Hardy,26,115,465,414,53,95,16,2,11,47,0,1,43,85,.229,.302,.357,.659,148,14,2,1,5,0,1
Casey McGehee,26,116,394,355,58,107,20,1,16,66,0,2,34,67,.301,.360,.499,.859,177,13,1,0,4,2,1
Ryan Braun,25,158,708,635,113,203,39,6,32,114,20,6,57,121,.320,.386,.551,.937,350,6,13,0,3,1,1
Mike Cameron,36,149,628,544,78,136,32,3,24,70,7,3,75,156,.250,.342,.452,.795,246,12,4,0,5,3,1
Corey Hart,27,115,472,419,64,109,24,3,12,48,11,6,43,92,.260,.335,.418,.753,175,9,6,1,3,0,1
Craig Counsell*,38,130,459,404,61,115,22,8,4,39,3,4,42,54,.285,.357,.408,.766,165,12,6,3,4,0,1
Bill Hall,29,76,234,214,22,43,12,0,6,24,1,0,19,72,.201,.265,.341,.606,73,10,0,0,1,0,1
Jody Gerut*,31,85,177,161,23,38,7,0,5,21,4,2,14,21,.236,.299,.373,.672,60,6,1,0,1,0,1
Rickie Weeks,26,37,162,147,28,40,5,2,9,24,2,2,12,39,.272,.340,.517,.857,76,1,3,0,0,0,1
Frank Catalanotto*,35,77,162,144,18,40,6,3,1,9,2,0,14,23,.278,.346,.382,.728,55,2,2,0,2,5,1
Mat Gamel*,23,61,148,128,11,31,6,1,5,20,1,0,18,54,.242,.338,.422,.760,54,1,1,0,1,2,1
Alcides Escobar,22,38,134,125,20,38,3,1,1,11,4,2,4,18,.304,.333,.368,.701,46,0,2,2,1,0,1
Mike Rivera,32,41,132,114,10,26,7,0,2,14,1,0,15,32,.228,.326,.342,.668,39,6,2,0,1,3,1
Jason Bourgeois,27,24,40,37,6,7,0,0,1,3,3,0,3,7,.189,.250,.270,.520,10,2,0,0,0,0,1
Chris Duffy*,29,19,37,32,3,4,1,0,0,3,0,0,4,12,.125,.222,.156,.378,5,1,0,1,0,0,1
Brad Nelson*,26,19,23,21,0,0,0,0,0,0,0,0,2,9,.000,.087,.000,.087,0,1,0,0,0,0,1
Corey Patterson*,29,11,15,14,0,1,0,0,0,0,0,1,0,7,.071,.071,.071,.143,1,1,0,1,0,0,1
Hernan Iribarren*,25,12,14,13,1,3,2,0,0,1,0,0,1,5,.231,.286,.385,.670,5,0,0,0,0,0,1
Carlos Corporan#,25,1,1,1,1,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1
