Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Geovany Soto,26,102,389,331,27,72,19,1,11,47,1,0,50,77,.218,.321,.381,.702,126,19,3,0,5,3,1
Derrek Lee,33,141,615,532,91,163,36,2,35,111,1,0,76,109,.306,.393,.579,.972,308,12,3,0,4,6,1
Mike Fontenot*,29,135,419,377,38,89,22,2,9,43,4,1,35,83,.236,.301,.377,.677,142,7,2,0,5,4,1
Ryan Theriot,29,154,677,602,81,171,20,5,7,54,21,10,51,93,.284,.343,.369,.712,222,13,6,13,5,1,1
Aramis Ramirez,31,82,342,306,46,97,14,1,15,65,2,1,28,43,.317,.389,.516,.905,158,8,8,0,0,3,1
Alfonso Soriano,33,117,522,477,64,115,25,1,20,55,9,2,40,118,.241,.303,.423,.726,202,7,3,0,2,6,1
Kosuke Fukudome*,32,146,603,499,79,129,38,5,11,54,6,10,93,112,.259,.375,.421,.796,210,15,3,3,5,3,1
Milton Bradley#,31,124,473,393,61,101,17,1,12,40,2,3,66,95,.257,.378,.397,.775,156,10,11,2,1,4,1
Koyie Hill#,30,83,284,253,26,60,12,2,2,24,0,0,27,78,.237,.312,.324,.636,82,9,1,2,1,6,1
Micah Hoffpauir*,29,105,257,234,28,56,12,1,10,35,1,0,20,46,.239,.300,.427,.727,100,3,1,0,2,1,1
Jake Fox,26,82,241,216,23,56,12,0,11,44,0,0,14,47,.259,.311,.468,.779,101,5,5,0,6,1,1
Jeff Baker,28,69,224,203,27,62,15,1,4,21,0,0,17,46,.305,.362,.448,.810,91,5,2,0,2,0,1
Reed Johnson,32,65,186,165,23,42,10,2,4,22,2,1,13,27,.255,.330,.412,.742,68,5,6,1,1,0,1
Aaron Miles#,32,74,170,157,17,29,7,1,0,5,3,0,8,21,.185,.224,.242,.466,38,4,0,5,0,1,1
Andres Blanco#,25,53,138,123,15,31,8,0,1,12,0,2,8,14,.252,.303,.341,.644,42,4,1,6,0,3,1
Bobby Scales#,31,51,138,124,15,30,8,2,3,15,0,0,11,32,.242,.312,.411,.723,51,5,2,0,1,1,1
Sam Fuld*,27,65,115,97,17,29,6,1,1,2,2,1,17,10,.299,.409,.412,.821,40,1,1,0,0,1,1
Ryan Freel,33,14,32,28,1,4,0,0,0,1,1,0,2,7,.143,.226,.143,.369,4,1,1,1,0,0,1
Tyler Colvin*,23,6,20,17,1,3,0,0,0,2,0,0,2,5,.176,.250,.176,.426,3,0,0,0,1,0,1
Joey Gathright*,28,20,15,14,2,3,0,0,0,0,1,2,1,6,.214,.267,.214,.481,3,0,0,0,0,0,1
So Taguchi,39,6,12,11,1,3,1,0,0,0,0,0,1,4,.273,.333,.364,.697,4,0,0,0,0,0,1
