Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jorge Agudelo,21,59,251,223,41,64,16,7,2,41,24,7,17,46,.287,.359,.448,.807,100,5,8,3,0,1,,0
Jabari Blash,20,32,127,109,21,29,6,1,5,20,1,1,13,44,.266,.362,.477,.839,52,2,4,0,1,0,,1
Matt Browning,22,34,128,106,21,35,7,0,4,24,6,4,17,19,.330,.438,.509,.947,54,3,4,0,1,1,,0
Jarrett Burgess,19,5,22,20,3,3,0,0,2,5,0,0,2,11,.150,.227,.450,.677,9,0,0,0,0,0,,0
Henry Contreras,24,7,34,28,5,9,0,0,2,8,0,0,4,3,.321,.441,.536,.977,15,0,2,0,0,0,,0
Jetsy Extrano,21,49,204,178,29,41,8,1,2,24,7,2,17,48,.230,.318,.320,.639,57,4,6,3,0,0,,0
Andrew Giobbi,23,32,118,103,16,30,6,0,2,12,1,1,8,28,.291,.357,.408,.764,42,1,3,3,1,0,,0
Larry Gonzalez,22,31,112,101,12,27,7,0,1,17,0,2,7,22,.267,.333,.366,.700,37,4,3,1,0,0,,0
Hassiel Jimenez,19,25,89,83,9,19,4,0,0,8,1,1,0,27,.229,.264,.277,.541,23,4,4,2,0,0,,0
Julio Morban*,18,4,14,10,1,1,0,0,0,0,0,0,4,3,.100,.357,.100,.457,1,0,0,0,0,2,,0
Ramon Morla,20,62,272,251,60,81,17,2,17,49,13,4,15,65,.323,.364,.610,.974,153,2,3,0,3,1,,0
Ethan Paquette,22,46,156,140,17,33,4,0,3,19,4,2,12,31,.236,.314,.329,.643,46,1,4,0,0,0,,0
Derek Poppert,21,48,173,149,23,36,8,0,1,11,14,1,10,23,.242,.327,.315,.643,47,2,9,5,0,0,,0
Jose Rivero,20,46,204,190,39,56,7,3,7,35,11,4,13,54,.295,.343,.474,.817,90,3,1,0,0,0,,0
Jake Schlander,21,54,221,189,26,49,7,1,1,25,6,5,23,43,.259,.349,.323,.671,61,5,4,3,2,0,,0
James Wood*,22,28,120,103,18,30,7,1,1,8,8,2,12,28,.291,.387,.408,.794,42,2,4,1,0,0,,0
Mario Yepez#,22,60,269,242,36,56,12,1,6,27,3,2,13,47,.231,.288,.364,.652,88,6,7,5,2,0,,0
17 Players,21.1,65,2514,2225,377,599,116,17,56,333,99,38,187,542,.269,.342,.412,.755,917,44,66,26,10,5,,0
