Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Ben Sheets,24,11,13,.458,4.45,34,34,0,1,0,0,220.2,232,122,109,29,43,2,157,6,0,7,931,97,3.98,1.246,9.5,1.2,1.8,6.4,3.65,1
SP,Wayne Franklin*,29,10,13,.435,5.50,36,34,1,1,1,0,194.2,201,129,119,36,94,2,116,10,4,3,870,78,5.85,1.515,9.3,1.7,4.3,5.4,1.23,1
SP,Matt Kinney,26,10,13,.435,5.19,33,31,1,1,0,0,190.2,201,121,110,27,80,4,152,6,2,10,847,83,4.63,1.474,9.5,1.3,3.8,7.2,1.90,1
SP,Glendon Rusch*,28,1,12,.077,6.42,32,19,1,1,0,1,123.1,171,93,88,11,45,3,93,4,0,3,573,67,3.87,1.751,12.5,0.8,3.3,6.8,2.07,1
SP,Wes Obermueller,26,2,5,.286,5.07,12,11,0,0,0,0,65.2,81,40,37,10,25,2,34,6,0,5,303,85,5.39,1.614,11.1,1.4,3.4,4.7,1.36,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Danny Kolb,28,1,2,.333,1.96,37,0,25,0,0,21,41.1,34,10,9,2,19,3,39,1,0,1,175,221,3.22,1.282,7.4,0.4,4.1,8.5,2.05,1
RP,Leo Estrella,28,7,3,.700,4.36,58,0,18,0,0,3,66.0,75,32,32,10,21,5,25,3,1,2,290,99,5.33,1.455,10.2,1.4,2.9,3.4,1.19,1
RP,Mike DeJean,32,4,7,.364,4.87,58,0,40,0,0,18,64.2,69,38,35,12,27,7,58,1,0,3,286,88,4.95,1.485,9.6,1.7,3.8,8.1,2.15,1
RP,Luis Vizcaino,28,4,3,.571,6.39,75,0,21,0,0,0,62.0,64,45,44,16,25,3,61,1,0,3,272,67,5.68,1.435,9.3,2.3,3.6,8.9,2.44,1
RP,Valerio De Los Santos*,30,3,3,.500,4.13,45,0,5,0,0,1,48.0,38,24,22,8,22,0,35,4,0,1,205,105,5.36,1.250,7.1,1.5,4.1,6.6,1.59,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Brooks Kieschnick,31,1,1,.500,5.26,42,0,15,0,0,0,53.0,66,32,31,5,13,4,39,6,0,2,242,82,3.86,1.491,11.2,0.8,2.2,6.6,3.00,1
,Doug Davis*,27,3,2,.600,2.58,8,8,0,1,0,0,52.1,49,18,15,8,21,0,35,0,0,1,224,167,4.88,1.338,8.4,1.4,3.6,6.0,1.67,1
,Matt Ford*,22,0,3,.000,4.33,25,4,12,0,0,0,43.2,46,23,21,5,21,0,26,1,0,0,197,100,4.84,1.534,9.5,1.0,4.3,5.4,1.24,1
,Dave Burba,36,1,1,.500,3.53,17,2,2,0,0,0,43.1,42,19,17,5,19,2,35,4,0,2,193,122,4.51,1.408,8.7,1.0,3.9,7.3,1.84,1
,Ruben Quevedo,24,1,4,.200,6.75,9,8,0,0,0,0,42.2,53,32,32,12,23,1,19,0,0,0,196,64,7.41,1.781,11.2,2.5,4.9,4.0,0.83,1
,Todd Ritchie,31,1,2,.333,5.08,5,5,0,0,0,0,28.1,36,17,16,4,10,0,15,4,0,3,131,85,5.29,1.624,11.4,1.3,3.2,4.8,1.50,1
,Curt Leskanic,35,4,0,1.000,2.70,26,0,5,0,0,0,26.2,22,8,8,1,18,0,28,1,0,2,116,161,3.56,1.500,7.4,0.3,6.1,9.5,1.56,1
,Shane Nance*,25,0,2,.000,4.81,26,0,6,0,0,0,24.1,34,16,13,5,10,1,25,1,0,1,118,90,5.00,1.808,12.6,1.8,3.7,9.2,2.50,1
,John Foster*,25,2,0,1.000,4.71,23,0,3,0,0,0,21.0,30,11,11,5,8,2,16,1,0,1,99,92,5.89,1.810,12.9,2.1,3.4,6.9,2.00,1
,Luis Martinez*,23,0,3,.000,9.92,4,4,0,0,0,0,16.1,25,18,18,3,15,2,10,0,1,3,86,44,6.95,2.449,13.8,1.7,8.3,5.5,0.67,1
,Mike Crudale,26,0,0,,2.89,9,0,2,0,0,0,9.1,1,3,3,0,6,0,7,0,0,0,34,154,3.46,0.750,1.0,0.0,5.8,6.8,1.17,1
,Jayson Durocher,28,2,0,1.000,11.05,6,0,0,0,0,0,7.1,9,9,9,4,2,0,7,1,0,2,33,41,9.44,1.500,11.0,4.9,2.5,8.6,3.50,1
,David Manning,30,0,2,.000,16.20,2,2,0,0,0,0,6.2,11,13,12,1,8,0,2,0,0,2,38,28,7.98,2.850,14.9,1.4,10.8,2.7,0.25,1
,Team Totals,27.5,68,94,.420,5.02,162,162,157,5,1,44,1452.0,1590,873,810,219,575,43,1034,61,8,57,6459,86,4.88,1.491,9.9,1.4,3.6,6.4,1.80,1
,Rank in 16 NL teams,,14,3,,14,,,,9,16,4,6 ,15,14,14,16,12,,8,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
