Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Derek Lowe,30,17,7,.708,4.47,33,33,0,1,0,0,203.1,216,113,101,17,72,4,110,11,0,3,886,105,4.26,1.416,9.6,0.8,3.2,4.9,1.53,1
SP,Tim Wakefield,36,11,7,.611,4.09,35,33,2,0,0,1,202.1,193,106,92,23,71,0,169,12,0,8,872,114,4.07,1.305,8.6,1.0,3.2,7.5,2.38,1
SP,Pedro Martinez,31,14,4,.778,2.22,29,29,0,3,0,0,186.2,147,52,46,7,47,0,206,9,0,5,749,211,2.21,1.039,7.1,0.3,2.3,9.9,4.38,1
SP,John Burkett,38,12,9,.571,5.15,32,30,1,1,0,0,181.2,202,108,104,20,47,1,107,9,0,3,785,91,4.21,1.371,10.0,1.0,2.3,5.3,2.28,1
SP,Casey Fossum*,25,6,5,.545,5.47,19,14,2,0,0,1,79.0,82,55,48,9,34,0,63,4,0,4,346,86,4.36,1.468,9.3,1.0,3.9,7.2,1.85,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Byung-Hyun Kim,24,8,5,.615,3.18,49,5,35,0,0,16,79.1,70,38,28,6,18,3,69,8,0,1,336,147,3.26,1.109,7.9,0.7,2.0,7.8,3.83,1
RP,Mike Timlin,37,6,4,.600,3.55,72,0,13,0,0,2,83.2,77,37,33,11,9,3,65,4,0,0,340,132,3.65,1.028,8.3,1.2,1.0,7.0,7.22,1
RP,Ramiro Mendoza,31,3,5,.375,6.75,37,5,8,0,0,0,66.2,98,51,50,10,20,4,36,5,0,1,311,69,5.03,1.770,13.2,1.4,2.7,4.9,1.80,1
RP,Brandon Lyon,23,4,6,.400,4.12,49,0,31,0,0,9,59.0,73,33,27,6,19,5,50,2,0,0,273,114,3.73,1.559,11.1,0.9,2.9,7.6,2.63,1
RP,Alan Embree*,33,4,1,.800,4.25,65,0,15,0,0,1,55.0,49,26,26,5,16,3,45,0,0,0,221,110,3.45,1.182,8.0,0.8,2.6,7.4,2.81,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jeff Suppan,28,3,4,.429,5.57,11,10,0,0,0,0,63.0,70,41,39,12,20,0,32,2,0,4,276,84,5.54,1.429,10.0,1.7,2.9,4.6,1.60,1
,Todd Jones,35,2,1,.667,5.52,26,0,7,0,0,0,29.1,32,19,18,2,13,2,31,0,0,0,133,85,3.13,1.534,9.8,0.6,4.0,9.5,2.38,1
,Jason Shiell,26,2,0,1.000,4.63,17,0,6,0,0,1,23.1,23,13,12,4,17,2,23,2,0,2,110,102,5.73,1.714,8.9,1.5,6.6,8.9,1.35,1
,Scott Williamson,27,0,1,.000,6.20,24,0,6,0,0,0,20.1,20,15,14,1,9,2,21,0,0,4,89,77,2.93,1.426,8.9,0.4,4.0,9.3,2.33,1
,Chad Fox,32,1,2,.333,4.50,17,0,10,0,0,3,18.0,19,10,9,2,17,2,19,1,0,1,93,106,5.36,2.000,9.5,1.0,8.5,9.5,1.12,1
,Steve Woodard,28,1,0,1.000,5.09,7,0,0,0,0,0,17.2,23,10,10,3,5,2,12,1,0,1,81,93,4.90,1.585,11.7,1.5,2.5,6.1,2.40,1
,Bronson Arroyo,26,0,0,,2.08,6,0,2,0,0,1,17.1,10,5,4,0,4,2,14,1,0,0,66,229,2.28,0.808,5.2,0.0,2.1,7.3,3.50,1
,Scott Sauerbeck*,31,0,1,.000,6.48,26,0,2,0,0,0,16.2,17,14,12,1,18,3,18,4,0,1,87,73,5.61,2.100,9.2,0.5,9.7,9.7,1.00,1
,Bruce Chen*,26,0,1,.000,5.11,5,2,2,0,0,0,12.1,12,8,7,4,2,0,12,0,0,0,50,94,5.79,1.135,8.8,2.9,1.5,8.8,6.00,1
,Robert Person,33,0,0,,7.71,7,0,3,0,0,1,11.2,11,10,10,0,8,0,10,1,0,2,55,62,3.63,1.629,8.5,0.0,6.2,7.7,1.25,1
,Ryan Rupe,28,1,1,.500,6.30,4,1,0,0,0,0,10.0,13,9,7,4,1,0,7,0,0,0,45,76,7.13,1.400,11.7,3.6,0.9,6.3,7.00,1
,Rudy Seanez,34,0,1,.000,6.23,9,0,4,0,0,0,8.2,11,7,6,2,6,1,9,0,0,3,44,78,6.03,1.962,11.4,2.1,6.2,9.3,1.50,1
,Hector Almonte,27,0,1,.000,8.22,7,0,4,0,0,0,7.2,9,7,7,1,7,1,6,0,0,1,39,59,5.90,2.087,10.6,1.2,8.2,7.0,0.86,1
,Bob Howry,29,0,0,,12.46,4,0,3,0,0,0,4.1,11,6,6,1,3,1,4,0,0,0,27,40,6.26,3.231,22.8,2.1,6.2,8.3,1.33,1
,Kevin Tolar*,32,0,0,,9.00,6,0,0,0,0,0,4.0,5,5,4,1,2,0,3,0,0,0,18,56,6.28,1.750,11.3,2.3,4.5,6.8,1.50,1
,Matt White*,25,0,1,.000,27.00,3,0,1,0,0,0,3.2,10,11,11,1,3,0,0,0,0,0,23,19,9.03,3.545,24.5,2.5,7.4,0.0,0.00,1
,Team Totals,31.5,95,67,.586,4.48,162,162,157,5,0,36,1464.2,1503,809,729,153,488,41,1141,76,0,44,6355,104,3.99,1.359,9.2,0.9,3.0,7.0,2.34,1
,Rank in 14 AL teams,,3,12,,8,,,,10,9,8,1 ,7,8,8,3,6,,1,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
