Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Hideo Nomo,34,16,13,.552,3.09,33,33,0,2,2,0,218.1,175,82,75,24,98,6,177,1,0,11,897,131,4.20,1.250,7.2,1.0,4.0,7.3,1.81,1
SP,Kevin Brown,38,14,9,.609,2.39,32,32,0,0,0,0,211.0,184,67,56,11,56,2,185,5,1,5,856,169,2.82,1.137,7.8,0.5,2.4,7.9,3.30,1
SP,Odalis Perez*,25,12,12,.500,4.52,30,30,0,0,0,0,185.1,191,98,93,28,46,4,141,3,1,2,772,89,4.27,1.279,9.3,1.4,2.2,6.8,3.07,1
SP,Kazuhisa Ishii*,29,9,7,.563,3.86,27,27,0,0,0,0,147.0,129,72,63,16,101,4,140,6,2,10,656,105,4.72,1.565,7.9,1.0,6.2,8.6,1.39,1
SP,Wilson Alvarez*,33,6,2,.750,2.37,21,12,2,1,1,1,95.0,80,27,25,5,23,1,82,5,0,1,377,171,2.87,1.084,7.6,0.5,2.2,7.8,3.57,1
SP,Andy Ashby,35,3,10,.231,5.18,21,12,5,0,0,0,73.0,90,42,42,8,17,2,41,3,0,5,318,78,4.15,1.466,11.1,1.0,2.1,5.1,2.41,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Eric Gagne,27,2,3,.400,1.20,77,0,67,0,0,55,82.1,37,12,11,2,20,2,137,3,0,2,306,337,0.86,0.692,4.0,0.2,2.2,15.0,6.85,1
RP,Guillermo Mota,29,6,3,.667,1.97,76,0,18,0,0,1,105.0,78,23,23,7,26,4,99,1,0,0,410,205,2.78,0.990,6.7,0.6,2.2,8.5,3.81,1
RP,Paul Quantrill,34,2,5,.286,1.75,89,0,21,0,0,1,77.1,61,18,15,2,15,2,44,3,0,0,291,232,2.93,0.983,7.1,0.2,1.7,5.1,2.93,1
RP,Paul Shuey,32,6,4,.600,3.00,62,0,18,0,0,0,69.0,50,24,23,6,33,3,60,4,0,3,281,135,4.03,1.203,6.5,0.8,4.3,7.8,1.82,1
RP,Tom Martin*,33,1,2,.333,3.53,80,0,13,0,0,0,51.0,36,21,20,6,24,4,51,2,0,1,210,115,4.09,1.176,6.4,1.1,4.2,9.0,2.13,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Darren Dreifort,31,4,4,.500,4.03,10,10,0,0,0,0,60.1,58,29,27,6,25,0,67,0,1,3,261,101,3.35,1.376,8.7,0.9,3.7,10.0,2.68,1
,Edwin Jackson,19,2,1,.667,2.45,4,3,0,0,0,0,22.0,17,6,6,2,11,1,19,1,0,3,91,167,4.12,1.273,7.0,0.8,4.5,7.8,1.73,1
,Steve Colyer*,24,0,0,,2.75,13,0,3,0,0,0,19.2,22,6,6,0,9,0,16,0,0,1,84,150,2.78,1.576,10.1,0.0,4.1,7.3,1.78,1
,Masao Kida,34,0,1,.000,3.00,3,2,1,0,0,0,12.0,15,5,4,0,3,0,8,0,0,3,53,139,2.45,1.500,11.3,0.0,2.3,6.0,2.67,1
,Troy Brohawn*,30,2,0,1.000,3.86,12,0,5,0,0,0,11.2,10,6,5,2,4,0,13,0,0,0,48,108,4.06,1.200,7.7,1.5,3.1,10.0,3.25,1
,Rodney Myers,34,0,0,,6.00,4,0,3,0,0,0,9.0,10,7,6,1,4,0,5,1,0,0,42,70,5.03,1.556,10.0,1.0,4.0,5.0,1.25,1
,Victor Alvarez*,26,0,1,.000,12.71,5,0,3,0,0,0,5.2,9,8,8,1,6,0,3,1,0,0,31,34,7.97,2.647,14.3,1.6,9.5,4.8,0.50,1
,Scott Mullen*,28,0,0,,9.00,1,1,0,0,0,0,3.0,2,3,3,0,5,0,1,1,0,0,17,50,8.36,2.333,6.0,0.0,15.0,3.0,0.20,1
,Team Totals,31.5,85,77,.525,3.16,162,162,159,3,3,58,1457.2,1254,556,511,127,526,35,1289,40,5,50,6001,128,3.56,1.221,7.7,0.8,3.2,8.0,2.45,1
,Rank in 16 NL teams,,7,9,,1,,,,12,1,1,2 ,1,1,1,1,4,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
