Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Matt Bimeal,23,0,1,.000,7.79,15,0,8,0,0,3,17.1,22,16,15,3,7,0,18,3,0,2,84,1.673,11.4,1.6,3.6,9.3,2.57,,0
Matt Bishop,22,0,1,.000,3.70,20,0,6,0,0,0,24.1,30,13,10,1,3,0,21,1,0,2,107,1.356,11.1,0.4,1.1,7.8,7.00,,0
Kyle Bloom*,21,4,3,.571,2.60,12,12,0,0,0,0,45.0,34,19,13,2,13,0,46,0,0,1,179,1.044,6.8,0.4,2.6,9.2,3.54,,0
Matt Capps,20,3,5,.375,4.85,11,11,0,0,0,0,65.0,84,43,35,7,4,1,33,2,0,1,279,1.354,11.6,1.0,0.6,4.6,8.25,,1
Dustin Craig,22,1,6,.143,2.94,28,0,20,0,0,11,33.2,32,14,11,2,12,4,31,2,0,4,147,1.307,8.6,0.5,3.2,8.3,2.58,,0
Derek Drage,22,4,1,.800,2.01,17,0,5,0,0,1,22.1,14,6,5,3,4,0,26,3,0,0,88,0.806,5.6,1.2,1.6,10.5,6.50,,0
Matt Guillory,21,6,5,.545,3.36,14,13,0,0,0,0,75.0,67,33,28,4,13,0,52,7,0,1,300,1.067,8.0,0.5,1.6,6.2,4.00,,0
Derek Hankins,20,6,4,.600,3.04,14,14,0,0,0,0,83.0,72,33,28,9,14,0,57,5,0,1,333,1.036,7.8,1.0,1.5,6.2,4.07,,0
Steven Herce,23,2,2,.500,3.46,18,2,6,0,0,0,41.2,40,19,16,3,11,2,25,1,0,2,177,1.224,8.6,0.6,2.4,5.4,2.27,,0
John Hummel*,20,0,0,,4.40,8,0,3,0,0,0,14.1,21,7,7,1,5,0,13,0,0,1,67,1.814,13.2,0.6,3.1,8.2,2.60,,0
Blair Johnson,20,6,1,.857,2.44,14,14,0,2,0,0,88.2,62,34,24,2,12,0,40,7,0,4,341,0.835,6.3,0.2,1.2,4.1,3.33,,0
Jason Kiley,21,0,2,.000,11.81,4,0,2,0,0,0,5.1,12,9,7,1,2,0,5,2,0,0,32,2.625,20.3,1.7,3.4,8.4,2.50,,0
Mark Michael,23,0,1,.000,2.49,14,0,2,0,0,0,21.2,17,7,6,0,10,1,24,1,0,1,93,1.246,7.1,0.0,4.2,10.0,2.40,,0
Luis Munoz,22,2,4,.333,4.57,15,8,3,0,0,0,61.0,80,40,31,7,14,0,36,2,0,3,269,1.541,11.8,1.0,2.1,5.3,2.57,,0
Joel Ortega,20,0,0,,6.75,3,0,1,0,0,0,2.2,2,2,2,1,1,0,2,0,0,0,11,1.125,6.8,3.4,3.4,6.8,2.00,,0
Jason Quarles,21,0,4,.000,4.56,23,0,8,0,0,0,23.2,34,18,12,1,19,2,31,2,0,7,126,2.239,12.9,0.4,7.2,11.8,1.63,,0
Victor Ramos,22,0,0,,0.96,3,0,1,0,0,0,9.1,6,3,1,0,2,0,8,0,0,0,34,0.857,5.8,0.0,1.9,7.7,4.00,,0
Joe Salas*,22,0,0,,6.52,13,0,7,0,0,1,9.2,5,7,7,0,8,1,6,1,0,2,43,1.345,4.7,0.0,7.4,5.6,0.75,,0
18 Players,21.4,34,40,.459,3.61,74,74,72,2,3,16,643.2,634,323,258,47,154,11,474,39,0,32,,1.224,8.9,0.7,2.2,6.6,3.08,,0
