Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Kip Wells,25,12,14,.462,3.58,33,33,0,1,1,0,198.1,197,92,79,21,71,11,134,7,0,7,845,118,4.17,1.351,8.9,1.0,3.2,6.1,1.89,1
SP,Josh Fogg,25,12,12,.500,4.35,33,33,0,0,0,0,194.1,199,102,94,28,69,12,113,8,0,2,832,98,4.86,1.379,9.2,1.3,3.2,5.2,1.64,1
SP,Jimmy Anderson*,26,8,13,.381,5.44,28,25,1,1,0,0,140.2,167,91,85,20,63,5,47,5,0,4,636,78,5.59,1.635,10.7,1.3,4.0,3.0,0.75,1
SP,Kris Benson,27,9,6,.600,4.70,25,25,0,0,0,0,130.1,152,76,68,18,50,8,79,3,1,3,576,91,4.77,1.550,10.5,1.2,3.5,5.5,1.58,1
SP,Brian Meadows,26,1,6,.143,3.88,11,11,0,0,0,0,62.2,62,29,27,7,14,8,31,1,0,2,259,110,4.14,1.213,8.9,1.0,2.0,4.5,2.21,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Mike Williams,33,2,6,.250,2.93,59,0,59,0,0,46,61.1,54,24,20,6,21,3,43,1,0,2,258,145,3.91,1.223,7.9,0.9,3.1,6.3,2.05,1
RP,Joe Beimel*,25,2,5,.286,4.64,53,8,8,0,0,0,85.1,88,49,44,9,45,12,53,4,0,2,389,92,4.81,1.559,9.3,0.9,4.7,5.6,1.18,1
RP,Brian Boehringer,33,4,4,.500,3.39,70,0,20,0,0,1,79.2,65,30,30,5,33,6,65,2,0,1,328,126,3.46,1.230,7.3,0.6,3.7,7.3,1.97,1
RP,Mike Lincoln,27,2,4,.333,3.11,55,0,9,0,0,0,72.1,80,28,25,7,27,8,50,0,0,2,309,137,3.96,1.479,10.0,0.9,3.4,6.2,1.85,1
RP,Scott Sauerbeck*,30,5,4,.556,2.30,78,0,21,0,0,0,62.2,50,18,16,4,27,4,70,1,1,2,255,185,2.90,1.229,7.2,0.6,3.9,10.1,2.59,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ron Villone*,32,4,6,.400,5.81,45,7,6,0,0,0,93.0,95,63,60,8,34,3,55,5,0,1,399,73,4.16,1.387,9.2,0.8,3.3,5.3,1.62,1
,Sean Lowe,31,4,2,.667,5.35,43,1,8,0,0,0,69.0,85,45,41,8,34,6,57,7,1,1,326,80,4.60,1.725,11.1,1.0,4.4,7.4,1.68,1
,David Williams*,23,2,5,.286,4.98,9,9,0,0,0,0,43.1,38,26,24,9,24,2,33,4,2,2,195,86,6.08,1.431,7.9,1.9,5.0,6.9,1.38,1
,Mike Fetters,37,1,0,1.000,3.26,32,0,13,0,0,0,30.1,25,13,11,3,18,1,29,1,0,2,134,131,4.21,1.418,7.4,0.9,5.3,8.6,1.61,1
,Salomon Torres,30,2,1,.667,2.70,5,5,0,0,0,0,30.0,28,10,9,2,13,1,12,3,0,0,127,159,4.63,1.367,8.4,0.6,3.9,3.6,0.92,1
,Bronson Arroyo,25,2,1,.667,4.00,9,4,1,0,0,0,27.0,30,14,12,1,15,3,22,0,0,0,123,107,3.48,1.667,10.0,0.3,5.0,7.3,1.47,1
,Alberto Reyes,32,0,0,,2.65,15,0,6,0,0,0,17.0,9,5,5,1,7,0,21,2,0,1,67,164,2.84,0.941,4.8,0.5,3.7,11.1,3.00,1
,Josias Manzanillo,34,0,0,,7.62,13,0,5,0,0,0,13.0,20,11,11,5,5,0,4,1,0,0,61,57,8.73,1.923,13.8,3.5,3.5,2.8,0.80,1
,Duaner Sanchez,22,0,0,,15.43,3,0,2,0,0,0,2.1,3,4,4,1,2,0,2,0,0,0,12,32,9.39,2.143,11.6,3.9,7.7,7.7,1.00,1
,Team Totals,27.7,72,89,.447,4.23,161,161,159,2,1,47,1412.2,1447,730,664,163,572,93,920,55,5,34,6131,101,4.49,1.429,9.2,1.0,3.6,5.9,1.61,1
,Rank in 16 NL teams,,13,4,,10,,,,13,14,3,16 ,10,10,9,7,11,,15,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
