Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Roy Oswalt,24,19,9,.679,3.01,35,34,0,0,0,0,233.0,215,86,78,17,62,4,208,5,0,3,956,144,2.99,1.189,8.3,0.7,2.4,8.0,3.35,1
SP,Wade Miller,25,15,4,.789,3.28,26,26,0,1,1,0,164.2,151,63,60,14,62,9,144,6,0,4,688,132,3.56,1.294,8.3,0.8,3.4,7.9,2.32,1
SP,Carlos Hernandez*,22,7,5,.583,4.38,23,21,0,0,0,0,111.0,112,56,54,11,61,5,93,3,2,1,495,99,4.30,1.559,9.1,0.9,4.9,7.5,1.52,1
SP,Dave Mlicki,34,4,10,.286,5.34,22,16,1,0,0,0,86.0,101,57,51,11,34,5,57,3,0,3,391,81,4.59,1.570,10.6,1.2,3.6,6.0,1.68,1
SP,Kirk Saarloos,23,6,7,.462,6.01,17,17,0,1,1,0,85.1,100,59,57,12,27,5,54,6,0,1,372,72,4.68,1.488,10.5,1.3,2.8,5.7,2.00,1
SP,Peter Munro,27,5,5,.500,3.57,19,14,0,0,0,0,80.2,89,37,32,5,23,3,45,3,0,2,347,122,3.62,1.388,9.9,0.6,2.6,5.0,1.96,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Billy Wagner*,30,4,2,.667,2.52,70,0,61,0,0,35,75.0,51,21,21,7,22,5,88,2,0,6,289,172,2.79,0.973,6.1,0.8,2.6,10.6,4.00,1
RP,Octavio Dotel,28,6,4,.600,1.85,83,0,22,0,0,6,97.1,58,21,20,7,27,2,118,4,0,2,376,234,2.43,0.873,5.4,0.6,2.5,10.9,4.37,1
RP,Ricky Stone,27,3,3,.500,3.61,78,0,16,0,0,1,77.1,78,36,31,9,34,3,63,1,0,1,335,120,4.20,1.448,9.1,1.0,4.0,7.3,1.85,1
RP,Brandon Puffer,26,3,3,.500,4.43,55,0,19,0,0,0,69.0,67,37,34,3,38,8,48,5,0,2,310,98,4.01,1.522,8.7,0.4,5.0,6.3,1.26,1
RP,Pedro Borbon*,34,3,2,.600,5.50,56,0,3,0,0,1,37.2,41,24,23,7,19,5,39,2,0,0,172,79,4.98,1.593,9.8,1.7,4.5,9.3,2.05,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nelson Cruz,29,2,6,.250,4.48,43,5,11,0,0,0,78.1,90,44,39,12,29,4,61,6,0,4,360,97,4.74,1.519,10.3,1.4,3.3,7.0,2.10,1
,Shane Reynolds,34,3,6,.333,4.86,13,13,0,0,0,0,74.0,80,43,40,13,26,2,47,1,0,1,322,89,5.07,1.432,9.7,1.6,3.2,5.7,1.81,1
,Tim Redding,24,3,6,.333,5.40,18,14,1,0,0,0,73.1,78,49,44,10,35,3,63,0,1,5,325,80,4.45,1.541,9.6,1.2,4.3,7.7,1.80,1
,Scott Linebrink,25,0,0,,7.03,22,0,4,0,0,0,24.1,31,21,19,2,13,4,24,1,0,0,120,62,3.78,1.808,11.5,0.7,4.8,8.9,1.85,1
,Jim Mann,27,0,1,.000,4.09,17,0,12,0,0,0,22.0,19,10,10,3,7,1,19,5,0,0,94,107,4.64,1.182,7.8,1.2,2.9,7.8,2.71,1
,Tom Gordon,34,0,2,.000,3.32,15,0,3,0,0,0,19.0,15,7,7,2,6,2,17,0,0,0,77,133,3.49,1.105,7.1,0.9,2.8,8.1,2.83,1
,T.J. Mathews,32,0,0,,3.44,12,0,4,0,0,0,18.1,19,7,7,2,5,3,13,0,0,0,76,128,3.78,1.309,9.3,1.0,2.5,6.4,2.60,1
,Jeriome Robertson*,25,0,2,.000,6.52,11,1,1,0,0,0,9.2,13,8,7,4,5,3,6,0,0,2,46,69,8.65,1.862,12.1,3.7,4.7,5.6,1.20,1
,Brad Lidge,25,1,0,1.000,6.23,6,1,2,0,0,0,8.2,12,6,6,0,9,1,12,2,0,0,48,72,4.00,2.423,12.5,0.0,9.3,12.5,1.33,1
,Hipolito Pichardo,32,0,1,.000,81.00,1,0,0,0,0,0,0.1,3,3,3,0,2,1,0,0,0,1,6,11,20.96,15.000,81.0,0.0,54.0,0.0,0.00,1
,Team Totals,26.9,84,78,.519,4.00,162,162,160,2,2,43,1445.0,1423,695,642,151,546,78,1219,55,3,38,6205,108,3.88,1.363,8.9,0.9,3.4,7.6,2.23,1
,Rank in 16 NL teams,,6,11,,8,,,,13,5,5,9 ,9,6,8,4,5,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
