Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,CC Sabathia*,21,13,11,.542,4.37,33,33,0,2,0,0,210.0,198,109,102,17,88,2,149,1,3,6,891,100,3.87,1.362,8.5,0.7,3.8,6.4,1.69,1
SP,Danys Báez,24,10,11,.476,4.41,39,26,9,1,0,6,165.1,160,84,81,14,82,5,130,9,1,6,726,99,4.14,1.464,8.7,0.8,4.5,7.1,1.59,1
SP,Ryan Drese,26,10,9,.526,6.55,26,26,0,1,0,0,137.1,176,104,100,15,62,1,102,6,0,11,635,67,4.38,1.733,11.5,1.0,4.1,6.7,1.65,1
SP,Bartolo Colon,29,10,4,.714,2.55,16,16,0,4,2,0,116.1,104,37,33,11,31,1,75,2,0,3,467,172,3.75,1.160,8.0,0.9,2.4,5.8,2.42,1
SP,Chuck Finley*,39,4,11,.267,4.44,18,18,0,1,0,0,105.1,114,56,52,6,48,3,91,0,0,1,458,99,3.34,1.538,9.7,0.5,4.1,7.8,1.90,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Bob Wickman,33,1,3,.250,4.46,36,0,30,0,0,20,34.1,42,22,17,3,10,0,36,1,0,0,159,99,2.96,1.515,11.0,0.8,2.6,9.4,3.60,1
RP,Mark Wohlers,32,3,4,.429,4.79,64,0,28,0,0,7,71.1,71,41,38,6,26,3,46,3,0,7,304,92,3.99,1.360,9.0,0.8,3.3,5.8,1.77,1
RP,David Riske,25,2,2,.500,5.26,51,0,17,0,0,1,51.1,49,32,30,8,35,4,65,4,0,1,237,84,4.73,1.636,8.6,1.4,6.1,11.4,1.86,1
RP,Paul Shuey,31,3,0,1.000,2.41,39,0,12,0,0,0,37.1,31,11,10,1,10,1,39,0,0,2,150,183,2.02,1.098,7.5,0.2,2.4,9.4,3.90,1
RP,Ricardo Rincon*,32,1,4,.200,4.79,46,0,6,0,0,0,35.2,36,21,19,3,8,1,30,1,0,0,150,92,3.13,1.234,9.1,0.8,2.0,7.6,3.75,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Charles Nagy,35,1,4,.200,8.88,19,7,7,0,0,0,48.2,76,51,48,10,13,1,22,2,0,1,230,50,5.65,1.829,14.1,1.8,2.4,4.1,1.69,1
,Terry Mulholland*,39,3,2,.600,4.60,16,3,5,0,0,0,47.0,56,27,24,5,14,3,21,4,0,0,210,96,4.60,1.489,10.7,1.0,2.7,4.0,1.50,1
,Jake Westbrook,24,1,3,.250,5.83,11,4,1,0,0,0,41.2,50,30,27,6,12,1,20,1,0,1,185,76,4.81,1.488,10.8,1.3,2.6,4.3,1.67,1
,Jason Phillips,28,1,3,.250,4.97,8,6,0,0,0,0,41.2,41,24,23,7,20,0,23,4,1,0,185,89,5.77,1.464,8.9,1.5,4.3,5.0,1.15,1
,Ricardo Rodriguez,24,2,2,.500,5.66,7,7,0,0,0,0,41.1,40,27,26,5,18,3,24,8,0,1,183,78,5.26,1.403,8.7,1.1,3.9,5.2,1.33,1
,Chad Paronto,26,0,2,.000,4.04,29,0,11,0,0,0,35.2,34,19,16,3,11,1,23,2,0,2,154,109,3.86,1.262,8.6,0.8,2.8,5.8,2.09,1
,Dave Burba,35,1,0,1.000,4.50,12,3,0,0,0,0,34.0,30,20,17,3,17,0,25,2,0,0,147,98,4.31,1.382,7.9,0.8,4.5,6.6,1.47,1
,Jerrod Riggan,28,2,1,.667,7.64,29,0,9,0,0,0,33.0,53,28,28,3,18,4,22,0,1,4,165,58,4.45,2.152,14.5,0.8,4.9,6.0,1.22,1
