Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Roy Halladay,25,19,7,.731,2.93,34,34,0,2,1,0,239.1,223,93,78,10,62,6,168,7,1,4,993,157,2.97,1.191,8.4,0.4,2.3,6.3,2.71,1
SP,Esteban Loaiza,30,9,10,.474,5.71,25,25,0,3,1,0,151.1,192,102,96,18,38,3,87,4,0,1,670,81,4.19,1.520,11.4,1.1,2.3,5.2,2.29,1
SP,Pete Walker,33,10,5,.667,4.33,37,20,4,0,0,1,139.1,143,72,67,18,51,5,80,3,1,2,594,107,4.66,1.392,9.2,1.2,3.3,5.2,1.57,1
SP,Justin Miller,24,9,5,.643,5.54,25,18,2,0,0,0,102.1,103,70,63,12,66,2,68,11,0,6,469,83,5.41,1.651,9.1,1.1,5.8,6.0,1.03,1
SP,Steve Parris,34,5,5,.500,5.97,14,14,0,0,0,0,75.1,96,50,50,13,35,5,48,3,0,3,348,77,5.44,1.739,11.5,1.6,4.2,5.7,1.37,1
SP,Chris Carpenter,27,4,5,.444,5.28,13,13,0,1,0,0,73.1,89,45,43,11,27,0,45,4,0,3,327,88,4.95,1.582,10.9,1.4,3.3,5.5,1.67,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Kelvim Escobar,26,5,7,.417,4.27,76,0,68,0,0,38,78.0,75,39,37,10,44,6,85,5,0,4,355,108,4.33,1.526,8.7,1.2,5.1,9.8,1.93,1
RP,Scott Cassidy,26,1,4,.200,5.73,58,0,17,0,0,0,66.0,52,42,42,12,32,3,48,7,0,2,282,81,5.64,1.273,7.1,1.6,4.4,6.5,1.50,1
RP,Scott Eyre*,30,2,4,.333,4.97,49,3,3,0,0,0,63.1,69,37,35,4,29,7,51,0,0,4,283,93,3.55,1.547,9.8,0.6,4.1,7.2,1.76,1
RP,Cliff Politte,28,1,3,.250,3.61,55,0,13,0,0,1,57.1,38,23,23,5,19,1,57,1,0,1,227,128,3.15,0.994,6.0,0.8,3.0,8.9,3.00,1
RP,Felix Heredia*,27,1,2,.333,3.61,53,0,15,0,0,0,52.1,51,29,21,5,26,3,31,2,0,5,232,128,4.62,1.471,8.8,0.9,4.5,5.3,1.19,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Luke Prokopec,24,2,9,.182,6.78,22,12,4,0,0,0,71.2,90,57,54,19,25,2,41,7,1,3,336,68,6.60,1.605,11.3,2.4,3.1,5.1,1.64,1
,Corey Thurman,23,2,3,.400,4.37,43,1,5,0,0,0,68.0,65,34,33,11,45,2,56,2,0,4,310,106,5.49,1.618,8.6,1.5,6.0,7.4,1.24,1
,Brandon Lyon,22,1,4,.200,6.53,15,10,0,0,0,0,62.0,78,47,45,14,19,2,30,2,0,2,279,71,5.95,1.565,11.3,2.0,2.8,4.4,1.58,1
,Mark Hendrickson*,28,3,0,1.000,2.45,16,4,0,0,0,0,36.2,25,11,10,1,12,3,21,2,0,0,142,189,3.32,1.009,6.1,0.2,2.9,5.2,1.75,1
,Mike Smith,24,0,3,.000,6.62,14,6,3,0,0,0,35.1,43,28,26,3,20,0,16,7,0,2,174,70,5.45,1.783,11.0,0.8,5.1,4.1,0.80,1
,Brian Bowles,25,2,1,.667,4.05,17,0,7,0,0,0,20.0,13,11,9,0,14,1,19,3,1,5,89,115,3.61,1.350,5.9,0.0,6.3,8.6,1.36,1
,Dan Plesac*,40,1,2,.333,3.38,19,0,3,0,0,0,13.1,11,5,5,1,6,0,14,0,0,0,58,140,3.19,1.275,7.4,0.7,4.1,9.5,2.33,1
,Pedro Borbon*,34,1,2,.333,4.97,16,0,6,0,0,0,12.2,12,8,7,3,6,3,11,1,0,1,60,95,5.96,1.421,8.5,2.1,4.3,7.8,1.83,1
,Brian Cooper,27,0,1,.000,14.04,2,2,0,0,0,0,8.1,14,13,13,5,4,0,3,0,0,1,41,34,11.48,2.160,15.1,5.4,4.3,3.2,0.75,1
,Jason Kershner*,25,0,0,,1.69,10,0,2,0,0,1,5.1,5,2,1,1,4,1,7,0,0,3,26,290,5.02,1.688,8.4,1.7,6.8,11.8,1.75,1
,Bob File,25,0,1,.000,18.90,5,0,3,0,0,0,3.1,8,7,7,0,2,0,2,0,0,0,20,27,3.56,3.000,21.6,0.0,5.4,5.4,1.00,1
,Scott Wiggins*,26,0,0,,3.38,3,0,0,0,0,0,2.2,5,1,1,1,1,0,3,0,0,1,13,153,6.71,2.250,16.9,3.4,3.4,10.1,3.00,1
,Pasqual Coco,24,0,1,.000,18.00,2,0,1,0,0,0,1.0,4,2,2,0,3,1,0,0,0,0,10,34,11.96,7.000,36.0,0.0,27.0,0.0,0.00,1
,Team Totals,27.3,78,84,.481,4.80,162,162,156,6,2,41,1438.1,1504,828,767,177,590,56,991,71,4,57,6338,96,4.56,1.456,9.4,1.1,3.7,6.2,1.68,1
,Rank in 14 AL teams,,8,7,,9,,,,12,9,7,11 ,9,9,9,7,11,,9,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
