Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ivan Rodriguez,28,91,389,363,66,126,27,4,27,83,5,5,19,48,.347,.375,.667,1.042,156,242,17,1,0,6,5,1
1B,Rafael Palmeiro*,35,158,678,565,102,163,29,3,39,120,2,1,103,77,.288,.397,.558,.954,138,315,14,3,0,7,17,1
2B,Luis Alicea#,34,139,619,540,85,159,25,8,6,63,1,3,59,75,.294,.365,.404,.769,95,218,13,5,7,7,1,1
SS,Royce Clayton,30,148,573,513,70,124,21,5,14,54,11,7,42,92,.242,.301,.384,.685,72,197,21,3,12,3,1,1
3B,Mike Lamb*,24,138,538,493,65,137,25,2,6,47,0,2,34,60,.278,.328,.373,.702,77,184,10,4,5,2,6,1
LF,Rusty Greer*,31,105,453,394,65,117,34,3,8,65,4,1,51,61,.297,.377,.459,.837,111,181,14,3,0,5,1,1
CF,Gabe Kapler,24,116,491,444,59,134,32,1,14,66,8,4,42,57,.302,.360,.473,.833,109,210,12,0,2,3,2,1
RF,Ricky Ledee*,26,58,240,213,23,50,6,3,4,38,6,3,25,50,.235,.317,.347,.664,68,74,7,1,0,1,2,1
DH,David Segui#,33,93,389,351,52,118,29,1,11,57,0,1,34,51,.336,.391,.519,.909,128,182,12,0,0,4,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Chad Curtis,31,108,381,335,48,91,25,1,8,48,3,3,37,71,.272,.343,.424,.767,93,142,12,1,5,3,0,1
2B,Frank Catalanotto*,26,103,326,282,55,82,13,2,10,42,6,2,33,36,.291,.375,.457,.832,109,129,5,6,3,2,0,1
CF,Ruben Mateo,22,52,222,206,32,60,11,0,7,19,6,0,10,34,.291,.339,.447,.786,97,92,5,5,1,0,1,1
C,Bill Haselman,34,62,210,193,23,53,18,0,6,26,0,1,15,36,.275,.329,.461,.790,97,89,1,1,0,1,0,1
CF,Scarborough Green#,26,79,139,124,21,29,1,1,0,9,10,6,10,26,.234,.291,.258,.549,41,32,3,0,5,0,0,1
IF,Scott Sheldon,31,58,138,124,21,35,11,0,4,19,0,0,10,37,.282,.336,.468,.804,101,58,2,1,1,2,0,1
RF,Dave Martinez*,35,38,134,119,14,32,4,1,2,12,2,1,14,20,.269,.351,.370,.720,83,44,8,1,0,0,2,1
RF,Jason McDonald#,28,38,114,94,15,22,5,0,3,13,4,4,17,25,.234,.357,.383,.740,88,36,2,1,2,0,0,1
