Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ramon Hernandez,24,143,479,419,52,101,19,0,14,62,1,0,38,64,.241,.311,.387,.698,79,162,14,7,10,5,1,1
1B,Jason Giambi*,29,152,664,510,108,170,29,1,43,137,2,0,137,96,.333,.476,.647,1.123,187,330,9,9,0,8,6,1
2B,Randy Velarde,37,122,546,485,82,135,23,0,12,41,9,3,54,95,.278,.354,.400,.754,95,194,15,3,3,1,0,1
SS,Miguel Tejada,26,160,681,607,105,167,32,1,30,115,6,0,66,102,.275,.349,.479,.828,111,291,15,4,2,2,6,1
3B,Eric Chavez*,22,153,569,501,89,139,23,4,26,86,2,2,62,94,.277,.355,.495,.850,117,248,9,1,0,5,8,1
LF,Ben Grieve*,24,158,675,594,92,166,40,1,27,104,3,0,73,130,.279,.359,.487,.845,116,289,32,3,0,5,2,1
CF,Terrence Long*,24,138,631,584,104,168,34,4,18,80,5,0,43,77,.288,.336,.452,.788,101,264,18,1,0,3,1,1
RF,Matt Stairs*,32,143,562,476,74,108,26,0,21,81,5,2,78,122,.227,.333,.414,.747,92,197,7,1,1,6,4,1
DH,John Jaha,34,33,133,97,14,17,1,0,1,5,1,0,33,38,.175,.398,.216,.615,66,21,4,3,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
RF,Jeremy Giambi*,25,104,302,260,42,66,10,2,10,50,0,0,32,61,.254,.338,.423,.761,95,110,7,3,3,4,2,1
DH,Olmedo Saenz,29,76,247,214,40,67,12,2,9,33,1,0,25,40,.313,.401,.514,.915,134,110,6,7,0,1,2,1
UT,Adam Piatt,24,60,182,157,24,47,5,5,5,23,0,1,23,44,.299,.392,.490,.883,126,77,1,1,1,0,0,1
2B,Frank Menechino,29,66,169,145,31,37,9,1,6,26,1,4,20,45,.255,.345,.455,.800,105,66,1,1,1,2,0,1
OF,Ryan Christenson,26,121,153,129,31,32,2,2,4,18,1,2,19,33,.248,.349,.388,.737,90,50,1,1,4,0,0,1
C,Sal Fasano,28,52,144,126,21,27,6,0,7,19,0,0,14,47,.214,.306,.429,.734,87,54,3,3,0,1,0,1
1B,Mike Stanley,37,32,113,97,11,26,7,0,4,18,0,0,14,21,.268,.363,.464,.827,112,45,3,1,0,1,0,1
OF,Rich Becker*,28,23,59,47,11,11,2,0,1,5,1,0,11,17,.234,.390,.340,.730,91,16,1,1,0,0,0,1
MI,Jorge Velandia,25,18,25,24,1,3,1,0,0,2,0,0,0,6,.125,.160,.167,.327,-15,4,0,1,0,0,0,1
IF,Mark Bellhorn#,25,9,15,13,2,2,0,0,0,0,0,0,2,6,.154,.267,.154,.421,13,2,0,0,0,0,0,1
