Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Joe Girardi,35,106,407,363,47,101,15,1,6,40,1,0,32,61,.278,.339,.375,.714,83,136,12,3,6,3,3,1
1B,Mark Grace*,36,143,621,510,75,143,41,1,11,82,1,2,95,28,.280,.394,.429,.824,111,219,7,6,2,8,11,1
2B,Eric Young Sr.,33,153,690,607,98,180,40,2,6,47,54,7,63,39,.297,.367,.399,.766,97,242,12,8,7,5,1,1
SS,Ricky Gutierrez,30,125,542,449,73,124,19,2,11,56,8,2,66,58,.276,.375,.401,.775,99,180,10,7,16,4,0,1
3B,Willie Greene*,28,105,339,299,34,60,15,2,10,37,4,0,36,69,.201,.289,.365,.654,66,109,5,2,0,2,2,1
LF,Henry Rodriguez*,32,76,287,259,37,65,15,1,18,51,1,2,22,76,.251,.314,.525,.839,110,136,4,3,0,3,2,1
CF,Damon Buford,30,150,556,495,64,124,18,3,15,48,4,6,47,118,.251,.324,.390,.714,82,193,9,8,4,2,3,1
RF,Sammy Sosa,31,156,705,604,106,193,38,1,50,138,7,4,91,168,.320,.406,.634,1.040,161,383,12,2,0,8,19,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
C,Jeff Reed*,37,90,277,229,26,49,10,0,4,25,0,1,44,68,.214,.342,.310,.652,69,71,5,1,2,1,2,1
3B,Shane Andrews,28,66,222,192,25,44,5,0,14,39,1,1,27,59,.229,.329,.474,.803,102,91,9,2,0,1,1,1
IF,Jose Nieves,25,82,213,198,17,42,6,3,5,24,1,1,11,43,.212,.251,.348,.600,52,69,8,0,2,2,1,1
LF,Glenallen Hill,35,64,178,168,23,44,4,1,11,29,0,1,10,43,.262,.303,.494,.797,100,83,5,0,0,0,2,1
OF,Gary Matthews#,25,80,175,158,24,30,1,2,4,14,3,0,15,28,.190,.264,.297,.562,44,47,2,1,1,0,1,1
IF,Jeff Huson*,35,70,144,130,19,28,7,1,0,11,2,1,13,9,.215,.287,.285,.571,47,37,6,0,1,0,1,1
UT,Brant Brown*,29,54,102,89,7,14,1,0,3,10,2,1,10,29,.157,.248,.270,.517,33,24,2,1,1,1,0,1
