Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Bengie Molina,25,130,513,473,59,133,20,2,14,71,1,0,23,33,.281,.318,.421,.739,84,199,17,6,4,7,0,1
1B,Mo Vaughn*,32,161,712,614,93,167,31,0,36,117,2,0,79,181,.272,.365,.498,.864,115,306,14,14,0,5,11,1
2B,Adam Kennedy*,24,156,641,598,82,159,33,11,9,72,22,8,28,73,.266,.300,.403,.703,75,241,10,3,8,4,5,1
SS,Benji Gil,27,110,343,301,28,72,14,1,6,23,10,6,30,59,.239,.317,.352,.669,68,106,7,5,5,2,0,1
3B,Troy Glaus,23,159,678,563,120,160,37,1,47,102,14,11,112,163,.284,.404,.604,1.008,150,340,14,2,0,1,6,1
LF,Darin Erstad*,26,157,747,676,121,240,39,6,25,100,28,8,64,82,.355,.409,.541,.951,137,366,8,1,2,4,9,1
CF,Garret Anderson*,28,159,681,647,92,185,40,3,35,117,7,6,24,87,.286,.307,.519,.827,103,336,21,0,1,9,5,1
RF,Tim Salmon,31,158,680,568,108,165,36,2,34,97,0,2,104,139,.290,.404,.540,.945,135,307,14,6,0,2,5,1
DH,Scott Spiezio#,27,123,345,297,47,72,11,2,17,49,1,2,40,56,.242,.334,.465,.799,99,138,5,3,1,4,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Orlando Palmeiro*,31,108,296,243,38,73,20,2,0,25,4,1,38,20,.300,.395,.399,.794,101,97,4,2,10,3,0,1
SS,Kevin Stocker#,30,70,272,229,21,45,13,3,0,16,0,3,32,54,.197,.299,.279,.579,47,64,8,2,8,1,0,1
C,Matt Walbeck#,30,47,155,146,17,29,5,0,6,12,0,1,7,22,.199,.240,.356,.596,48,52,2,1,1,0,0,1
LF,Ron Gant,35,34,103,82,15,19,3,1,6,16,1,2,20,18,.232,.379,.512,.891,122,42,0,0,0,1,0,1
OF,Edgard Clemente,24,46,80,78,4,17,2,0,0,5,0,1,0,27,.218,.228,.244,.471,19,19,0,1,1,0,0,1
SS,Gary Disarcina,32,12,42,38,6,15,2,0,1,11,0,1,1,3,.395,.425,.526,.951,138,20,1,1,2,0,0,1
MI,Justin Baughman,25,16,23,22,4,5,2,0,0,0,3,0,1,2,.227,.261,.318,.579,45,7,0,0,0,0,0,1
MI,Keith Luuloa,25,6,19,18,3,6,0,0,0,0,0,0,1,1,.333,.368,.333,.702,79,6,0,0,0,0,0,1
UT,Shawn Wooten,27,7,9,9,2,5,1,0,0,1,0,0,0,0,.556,.556,.667,1.222,207,6,0,0,0,0,0,1
IF,Keith Johnson,29,6,7,4,2,2,0,0,0,0,0,0,2,0,.500,.667,.500,1.167,201,2,0,0,1,0,0,1
2B,Trent Durrington,24,4,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jarrod Washburn*,25,2,6,3,0,1,0,0,0,2,0,0,1,0,.333,.500,.333,.833,116,1,0,0,2,0,0,1
P,Brian Cooper,25,2,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Ken Hill,34,2,4,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,69,1,0,0,1,0,0,1
P,Scott Schoeneweis*,26,1,3,3,0,1,0,0,0,1,0,0,0,0,.333,.333,.333,.667,69,1,0,0,0,0,0,1
P,Seth Etherton,23,1,3,2,1,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,-5,0,0,0,0,0,0,1
P,Kent Bottenfield,31,1,3,3,1,2,0,0,0,0,0,0,0,1,.667,.667,.667,1.333,238,2,0,0,0,0,0,1
P,Shigetoshi Hasegawa,31,6,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Matt Wise,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Juan Alvarez*,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
