Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Eric Albright,22,1,5,.167,3.59,27,0,19,0,0,6,42.2,45,19,17,4,8,2,36,0,0,2,179,1.242,9.5,0.8,1.7,7.6,4.50,0,2000,Short-Season A,CHC
Larry Alvarez,20,1,1,.500,3.86,18,0,7,0,0,0,32.2,33,21,14,0,12,0,34,2,0,2,149,1.378,9.1,0.0,3.3,9.4,2.83,0,2000,Short-Season A,CHC
Richie Barker,27,0,1,.000,3.27,10,0,9,0,0,4,11.0,6,5,4,2,4,0,11,1,0,0,43,0.909,4.9,1.6,3.3,9.0,2.75,1,2000,Short-Season A,CHC
Francis Beltran,20,2,2,.500,2.68,25,0,13,0,0,8,43.2,28,16,13,1,20,2,52,1,0,6,180,1.099,5.8,0.2,4.1,10.7,2.60,1,2000,Short-Season A,CHC
Wilton Chavez,22,7,1,.875,1.69,15,15,0,0,0,0,90.1,69,28,17,0,25,0,103,10,3,4,371,1.041,6.9,0.0,2.5,10.3,4.12,0,2000,Short-Season A,CHC
Frangil Cordero*,19,1,1,.500,2.96,6,5,0,0,0,0,24.1,23,10,8,3,15,0,19,0,1,3,106,1.562,8.5,1.1,5.5,7.0,1.27,0,2000,Short-Season A,CHC
Jose Cueto,23,2,5,.286,5.24,13,7,1,0,0,1,44.2,43,27,26,1,24,0,51,4,1,5,200,1.500,8.7,0.2,4.8,10.3,2.13,0,2000,Short-Season A,CHC
Dave Ericks,20,2,1,.667,9.82,10,0,4,0,0,0,14.2,17,18,16,2,13,1,11,1,0,3,74,2.045,10.4,1.2,8.0,6.8,0.85,0,2000,Short-Season A,CHC
Mark Freed*,21,9,2,.818,3.58,15,13,1,1,0,0,88.0,77,36,35,3,30,1,66,1,0,1,351,1.216,7.9,0.3,3.1,6.8,2.20,0,2000,Short-Season A,CHC
Scott Fries*,22,2,1,.667,2.54,26,0,10,0,0,3,46.0,35,17,13,1,16,4,51,1,0,1,189,1.109,6.8,0.2,3.1,10.0,3.19,0,2000,Short-Season A,CHC
Aaron Krawiec*,21,6,4,.600,2.54,14,14,0,0,0,0,78.0,59,28,22,4,26,0,99,4,2,1,323,1.090,6.8,0.5,3.0,11.4,3.81,0,2000,Short-Season A,CHC
Jon Leicester,21,1,5,.167,5.44,17,7,1,0,0,0,49.2,47,36,30,4,22,1,31,2,0,2,224,1.389,8.5,0.7,4.0,5.6,1.41,1,2000,Short-Season A,CHC
Alex Negron,22,0,1,.000,6.23,8,0,2,0,0,0,8.2,10,6,6,2,4,0,11,0,0,1,39,1.615,10.4,2.1,4.2,11.4,2.75,0,2000,Short-Season A,CHC
John Seaman,23,1,0,1.000,1.86,11,0,3,0,0,1,19.1,16,7,4,0,8,1,22,0,0,2,86,1.241,7.4,0.0,3.7,10.2,2.75,0,2000,Short-Season A,CHC
Jon-Mark Sprowl,19,0,0,,0.00,1,0,1,0,0,0,2.0,1,0,0,0,0,0,1,0,0,0,6,0.500,4.5,0.0,0.0,4.5,,0,2000,Short-Season A,CHC
Scott Tranchina,23,1,2,.333,1.59,10,0,4,0,0,1,17.0,12,5,3,0,4,0,24,1,0,1,69,0.941,6.4,0.0,2.1,12.7,6.00,0,2000,Short-Season A,CHC
Todd Wellemeyer,21,4,4,.500,3.67,15,15,0,0,0,0,76.0,62,35,31,3,33,2,85,4,1,3,315,1.250,7.3,0.4,3.9,10.1,2.58,1,2000,Short-Season A,CHC
