Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jacob Beckman,21,3,2,.600,0.92,12,0,8,0,0,1,19.2,13,3,2,0,9,2,11,1,0,0,81,1.119,5.9,0.0,4.1,5.0,1.22,0,2000,Short-Season A,OAK
Conor Brooks,22,2,2,.500,3.47,18,8,3,0,0,0,62.1,60,31,24,3,18,2,56,1,1,4,260,1.251,8.7,0.4,2.6,8.1,3.11,0,2000,Short-Season A,OAK
Kyle Crowell,21,4,4,.500,2.91,17,9,4,0,0,2,65.0,63,28,21,0,12,0,64,4,3,5,274,1.154,8.7,0.0,1.7,8.9,5.33,0,2000,Short-Season A,OAK
Alexander Diaz,20,0,0,,0.00,2,0,1,0,0,0,3.2,2,1,0,0,2,1,4,0,0,0,15,1.091,4.9,0.0,4.9,9.8,2.00,0,2000,Short-Season A,OAK
Steve Fischer,22,3,2,.600,2.93,18,2,3,0,0,1,46.0,35,19,15,1,12,1,42,1,0,1,186,1.022,6.8,0.2,2.3,8.2,3.50,0,2000,Short-Season A,OAK
Ron Flores*,20,1,1,.500,5.11,13,0,1,0,0,0,12.1,16,10,7,2,4,0,10,1,0,1,60,1.622,11.7,1.5,2.9,7.3,2.50,1,2000,Short-Season A,OAK
Franklyn German,20,1,0,1.000,1.77,9,2,2,0,0,0,20.1,13,4,4,0,10,0,20,1,0,4,86,1.131,5.8,0.0,4.4,8.9,2.00,1,2000,Short-Season A,OAK
T.J. Gilpatrick,21,2,2,.500,8.86,15,2,5,0,0,0,21.1,34,24,21,0,17,0,17,0,0,1,109,2.391,14.3,0.0,7.2,7.2,1.00,0,2000,Short-Season A,OAK
Marcus Gwyn,22,2,1,.667,2.86,12,2,5,0,0,1,28.1,29,16,9,0,2,0,31,4,1,3,124,1.094,9.2,0.0,0.6,9.8,15.50,1,2000,Short-Season A,OAK
Brad Henderson,23,0,0,,0.00,1,0,1,0,0,0,3.0,1,0,0,0,0,0,1,1,0,0,11,0.333,3.0,0.0,0.0,3.0,,0,2000,Short-Season A,OAK
Kevin McGerry,20,2,2,.500,5.91,13,5,1,0,0,0,35.0,29,27,23,2,24,0,37,3,1,8,155,1.514,7.5,0.5,6.2,9.5,1.54,0,2000,Short-Season A,OAK
Edwin Minaya,24,4,6,.400,4.22,19,14,0,0,0,0,74.2,71,46,35,5,28,0,55,3,0,7,328,1.326,8.6,0.6,3.4,6.6,1.96,0,2000,Short-Season A,OAK
Darin Moore,23,2,7,.222,4.78,18,14,0,0,0,0,69.2,58,45,37,2,37,1,61,11,0,12,312,1.364,7.5,0.3,4.8,7.9,1.65,0,2000,Short-Season A,OAK
Alex Negron,22,0,1,.000,1.50,4,0,2,0,0,0,6.0,5,5,1,0,3,1,7,2,0,0,29,1.333,7.5,0.0,4.5,10.5,2.33,0,2000,Short-Season A,OAK
Matt O'Brien*,23,3,3,.500,2.55,13,8,1,0,0,0,49.1,46,21,14,5,19,0,38,2,1,1,209,1.318,8.4,0.9,3.5,6.9,2.00,0,2000,Short-Season A,OAK
Richie Rodarmel,23,1,0,1.000,1.17,18,0,15,0,0,10,23.0,15,3,3,0,8,0,33,1,0,4,90,1.000,5.9,0.0,3.1,12.9,4.13,0,2000,Short-Season A,OAK
Cade Sanchez,23,0,2,.000,2.20,16,0,14,0,0,6,16.1,10,5,4,0,13,2,13,1,1,3,73,1.408,5.5,0.0,7.2,7.2,1.00,0,2000,Short-Season A,OAK
Chris Scarcella,21,3,1,.750,1.64,21,0,4,0,0,0,22.0,20,10,4,0,16,0,15,0,0,6,103,1.636,8.2,0.0,6.5,6.1,0.94,0,2000,Short-Season A,OAK
Rich Snider,21,1,0,1.000,3.86,7,0,2,0,0,0,9.1,11,4,4,1,2,1,7,1,0,1,39,1.393,10.6,1.0,1.9,6.8,3.50,0,2000,Short-Season A,OAK
Darvin Withers,20,2,1,.667,1.74,13,6,1,0,0,1,41.1,27,10,8,0,16,2,33,1,0,3,166,1.040,5.9,0.0,3.5,7.2,2.06,0,2000,Short-Season A,OAK
Mike Ziegler,20,3,0,1.000,1.27,12,4,3,0,0,0,42.2,27,10,6,2,8,0,48,1,1,3,167,0.820,5.7,0.4,1.7,10.1,6.00,0,2000,Short-Season A,OAK
