Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tim Bascom,27,6,6,.500,4.41,23,21,1,0,0,0,120.1,121,65,59,9,45,0,88,2,2,9,515,1.380,9.0,0.7,3.4,6.6,1.96,0
Mike Belfiore*,23,5,1,.833,2.85,28,0,7,0,0,2,47.1,43,20,15,2,21,1,50,7,0,0,209,1.352,8.2,0.4,4.0,9.5,2.38,1
Ryan Berry,23,0,0,,0.00,1,0,0,0,0,0,3.0,1,0,0,0,0,0,1,1,0,0,10,0.333,3.0,0.0,0.0,3.0,,0
Tim Berry*,21,0,1,.000,37.80,1,1,0,0,0,0,1.2,7,9,7,0,2,0,4,1,0,1,15,5.400,37.8,0.0,10.8,21.6,2.00,0
Zack Britton*,24,1,0,1.000,0.75,2,2,0,0,0,0,12.0,8,4,1,0,3,0,11,1,0,2,48,0.917,6.0,0.0,2.3,8.3,3.67,1
Bobby Bundy,22,2,11,.154,6.25,17,17,0,0,0,0,80.2,98,66,56,7,35,0,64,8,1,8,378,1.649,10.9,0.8,3.9,7.1,1.83,0
Dylan Bundy,19,2,0,1.000,3.24,3,3,0,0,0,0,16.2,14,7,6,1,8,0,13,0,0,1,71,1.320,7.6,0.5,4.3,7.0,1.63,1
Greg Burke,29,1,0,1.000,1.53,23,0,20,0,0,14,29.1,21,6,5,0,4,1,20,1,0,0,117,0.852,6.4,0.0,1.2,6.1,5.00,1
Matt Bywater*,23,1,0,1.000,0.00,1,1,0,0,0,0,5.0,2,0,0,0,0,0,3,0,0,0,17,0.400,3.6,0.0,0.0,5.4,,0
Zach Clark,28,10,5,.667,3.19,20,19,0,1,0,0,121.1,112,47,43,8,38,1,66,7,0,4,501,1.236,8.3,0.6,2.8,4.9,1.74,1
Oliver Drake,25,1,1,.500,1.50,3,3,0,0,0,0,18.0,8,4,3,1,4,0,15,1,0,0,69,0.667,4.0,0.5,2.0,7.5,3.75,1
Pat Egan,27,3,0,1.000,1.60,31,0,14,0,0,2,50.2,50,13,9,1,12,0,41,2,0,1,205,1.224,8.9,0.2,2.1,7.3,3.42,0
Eddie Gamboa,27,8,4,.667,3.33,23,13,2,0,0,1,92.0,103,41,34,4,17,1,71,0,0,3,375,1.304,10.1,0.4,1.7,6.9,4.18,1
Sean Gleason,26,2,1,.667,5.97,17,4,5,0,0,1,37.2,50,31,25,5,12,0,30,2,0,3,173,1.646,11.9,1.2,2.9,7.2,2.50,0
Jason Gurka*,24,2,3,.400,3.60,12,0,5,0,0,1,20.0,19,8,8,3,12,0,22,4,0,0,94,1.550,8.6,1.4,5.4,9.9,1.83,1
Robert Hinton,27,1,1,.500,3.34,41,1,18,0,0,1,59.1,61,28,22,4,14,0,60,2,0,1,250,1.264,9.3,0.6,2.1,9.1,4.29,0
Tommy Hunter,25,1,0,1.000,0.00,2,1,1,1,1,1,10.0,3,0,0,0,1,0,6,0,0,0,34,0.400,2.7,0.0,0.9,5.4,6.00,1
Matt Lindstrom,32,0,0,,3.86,2,1,0,0,0,0,2.1,4,3,1,0,1,0,1,0,0,0,12,2.143,15.4,0.0,3.9,3.9,1.00,1
Andy Loomis*,26,0,1,.000,5.63,10,1,5,0,0,1,16.0,20,13,10,3,3,0,16,3,0,2,73,1.438,11.3,1.7,1.7,9.0,5.33,0
Cole McCurry*,26,0,7,.000,6.46,11,9,0,0,0,0,46.0,55,35,33,5,22,1,26,3,0,1,213,1.674,10.8,1.0,4.3,5.1,1.18,0
Kyler Newby,27,5,4,.556,2.44,42,0,30,0,0,19,55.1,38,18,15,1,21,1,74,0,0,4,223,1.066,6.2,0.2,3.4,12.0,3.52,0
Wynn Pelzer,26,0,2,.000,9.00,3,0,0,0,0,0,3.0,4,3,3,0,2,0,4,0,0,0,14,2.000,12.0,0.0,6.0,12.0,2.00,0
Chris Petrini*,25,6,3,.667,2.62,24,0,6,0,0,1,68.2,59,24,20,1,22,0,67,5,0,3,291,1.180,7.7,0.1,2.9,8.8,3.05,0
Jake Pettit*,25,11,3,.786,3.86,24,21,1,0,0,0,123.2,114,57,53,16,24,1,86,8,0,3,499,1.116,8.3,1.2,1.7,6.3,3.58,0
Stu Pomeranz,27,0,0,,0.00,5,0,1,0,0,1,13.1,7,2,0,0,1,0,20,0,0,0,48,0.600,4.7,0.0,0.7,13.5,20.00,1
Clay Schrader,22,1,0,1.000,2.74,19,0,8,0,0,1,23.0,15,7,7,1,24,0,17,1,0,4,103,1.696,5.9,0.4,9.4,6.7,0.71,0
Chris Tillman,24,0,1,.000,8.10,1,1,0,0,0,0,3.1,4,3,3,0,2,0,2,0,0,1,15,1.800,10.8,0.0,5.4,5.4,1.00,1
Pedro Viola*,29,0,2,.000,3.34,25,0,12,0,0,4,32.1,23,12,12,3,8,0,50,1,0,4,128,0.959,6.4,0.8,2.2,13.9,6.25,1
Ross Wolf,29,0,0,,6.75,7,0,4,0,0,1,8.0,12,6,6,2,2,0,7,1,0,0,37,1.750,13.5,2.3,2.3,7.9,3.50,1
Mike Wright,22,5,3,.625,4.91,12,12,0,0,0,0,62.1,71,38,34,7,17,0,45,3,0,6,267,1.412,10.3,1.0,2.5,6.5,2.65,1
Rick Zagone*,25,4,4,.500,4.86,11,11,0,0,0,0,66.2,61,41,36,6,26,0,39,4,0,0,277,1.305,8.2,0.8,3.5,5.3,1.50,0
