Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jose Alvarez*,23,6,9,.400,4.22,25,24,0,3,1,0,136.1,141,66,64,8,26,1,70,6,0,2,560,1.225,9.3,0.5,1.7,4.6,2.69,1,2012,AA,MIA
Pete Andrelczyk,26,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,2,0,0,0,4,1.000,0.0,0.0,9.0,18.0,2.00,0,2012,AA,MIA
Bobby Bramhall*,26,1,2,.333,3.23,28,1,4,0,0,0,61.1,50,23,22,4,18,0,61,4,0,4,253,1.109,7.3,0.6,2.6,9.0,3.39,0,2012,AA,MIA
Arquimedes Caminero,25,0,0,,3.06,12,0,5,0,0,2,17.2,16,6,6,0,10,0,17,0,0,3,77,1.472,8.2,0.0,5.1,8.7,1.70,1,2012,AA,MIA
Collin Cargill,24,2,0,1.000,2.45,9,0,1,0,0,0,11.0,5,3,3,0,3,0,9,1,0,2,40,0.727,4.1,0.0,2.5,7.4,3.00,0,2012,AA,MIA
Jordan Conley,25,2,3,.400,3.24,16,0,7,0,0,0,25.0,27,11,9,3,4,1,25,2,1,0,107,1.240,9.7,1.1,1.4,9.0,6.25,0,2012,AA,MIA
Grant Dayton*,24,2,1,.667,4.15,7,0,0,0,0,0,13.0,12,6,6,2,4,1,19,0,0,0,55,1.231,8.3,1.4,2.8,13.2,4.75,1,2012,AA,MIA
Bryan Evans,25,7,8,.467,4.66,29,27,0,0,0,0,135.1,131,78,70,13,62,0,97,13,0,10,589,1.426,8.7,0.9,4.1,6.5,1.56,0,2012,AA,MIA
Brian Flynn*,22,3,0,1.000,3.80,8,8,0,0,0,0,45.0,48,22,19,3,13,0,32,4,0,1,195,1.356,9.6,0.6,2.6,6.4,2.46,1,2012,AA,MIA
Kyle Kaminska,23,6,3,.667,5.11,31,0,5,0,0,1,49.1,70,31,28,9,9,2,42,2,0,4,228,1.601,12.8,1.6,1.6,7.7,4.67,0,2012,AA,MIA
Wade Korpi*,26,1,1,.500,5.32,17,0,4,0,0,0,22.0,28,18,13,1,8,0,24,0,1,1,103,1.636,11.5,0.4,3.3,9.8,3.00,0,2012,AA,MIA
James Leverton*,26,3,0,1.000,3.36,23,6,3,0,0,1,56.1,49,23,21,4,20,0,53,2,2,2,234,1.225,7.8,0.6,3.2,8.5,2.65,0,2012,AA,MIA
Jon Link,28,1,0,1.000,6.00,3,0,2,0,0,1,3.0,5,4,2,0,1,1,2,0,0,0,15,2.000,15.0,0.0,3.0,6.0,2.00,1,2012,AA,MIA
Corey Madden,28,2,1,.667,2.61,15,0,3,0,0,0,20.2,19,7,6,1,6,0,17,1,0,3,84,1.210,8.3,0.4,2.6,7.4,2.83,0,2012,AA,MIA
Matt Montgomery,24,0,1,.000,4.76,1,1,0,0,0,0,5.2,8,3,3,0,2,0,2,0,0,0,26,1.765,12.7,0.0,3.2,3.2,1.00,0,2012,AA,MIA
Zach Neal,23,4,6,.400,3.80,21,10,4,0,0,0,68.2,77,36,29,4,12,0,45,3,0,1,290,1.296,10.1,0.5,1.6,5.9,3.75,1,2012,AA,MIA
Matt Neil,25,2,7,.222,4.78,19,19,0,0,0,0,92.1,106,57,49,11,17,0,66,2,0,6,397,1.332,10.3,1.1,1.7,6.4,3.88,0,2012,AA,MIA
Joey O'Gara,24,1,1,.500,0.77,2,2,0,0,0,0,11.2,9,4,1,0,2,0,9,3,0,1,48,0.943,6.9,0.0,1.5,6.9,4.50,0,2012,AA,MIA
Alan Oaks,24,1,2,.333,6.55,4,1,0,0,0,0,11.0,12,8,8,2,6,0,10,1,0,0,51,1.636,9.8,1.6,4.9,8.2,1.67,0,2012,AA,MIA
Mike Ojala,24,0,1,.000,4.08,12,0,5,0,0,0,17.2,18,11,8,2,6,0,13,0,0,1,75,1.358,9.2,1.0,3.1,6.6,2.17,0,2012,AA,MIA
Edgar Olmos*,22,0,1,.000,0.54,9,1,3,0,0,0,16.2,8,1,1,0,16,0,13,0,0,2,72,1.440,4.3,0.0,8.6,7.0,0.81,1,2012,AA,MIA
Garrett Parcell,27,0,1,.000,7.62,10,0,1,0,0,0,13.0,16,11,11,2,8,2,11,1,0,1,61,1.846,11.1,1.4,5.5,7.6,1.38,0,2012,AA,MIA
Omar Poveda,24,6,3,.667,4.71,14,14,0,0,0,0,70.2,84,42,37,5,23,0,53,1,0,3,313,1.514,10.7,0.6,2.9,6.8,2.30,0,2012,AA,MIA
AJ Ramos,25,3,3,.500,1.44,55,0,46,0,0,21,68.2,36,14,11,3,21,0,89,0,1,4,261,0.830,4.7,0.4,2.8,11.7,4.24,1,2012,AA,MIA
Evan Reed,26,3,1,.750,2.34,27,0,23,0,0,12,34.2,24,10,9,1,11,0,43,0,0,1,137,1.010,6.2,0.3,2.9,11.2,3.91,1,2012,AA,MIA
