Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brett Bochy,24,7,3,.700,2.53,41,0,24,0,0,14,53.1,29,15,15,3,18,4,69,3,0,1,205,0.881,4.9,0.5,3.0,11.6,3.83,1
Jake Dunning,23,5,2,.714,4.10,44,0,14,0,0,0,68.0,74,36,31,2,22,2,53,4,0,6,296,1.412,9.8,0.3,2.9,7.0,2.41,1
Jacob Dunnington,21,0,0,,1.76,13,0,5,0,0,0,15.1,12,3,3,0,8,0,18,1,1,2,63,1.304,7.0,0.0,4.7,10.6,2.25,0
Justin Fitzgerald,26,7,8,.467,3.22,28,28,0,0,0,0,164.2,134,68,59,8,60,3,130,8,0,18,675,1.178,7.3,0.4,3.3,7.1,2.17,0
Austin Fleet,25,2,3,.400,3.83,41,0,15,0,0,4,56.1,72,26,24,0,21,2,54,5,0,3,256,1.651,11.5,0.0,3.4,8.6,2.57,0
Jose Flores,24,0,0,,13.50,1,0,1,0,0,0,0.2,1,1,1,1,0,0,0,0,0,0,3,1.500,13.5,13.5,0.0,0.0,,0
Chris Gloor*,25,4,5,.444,2.81,32,13,2,1,0,0,105.2,99,36,33,7,29,3,74,2,1,1,429,1.211,8.4,0.6,2.5,6.3,2.55,0
Chris Heston,24,9,8,.529,2.24,25,25,0,1,0,0,148.2,124,43,37,2,40,1,135,4,0,12,595,1.103,7.5,0.1,2.4,8.2,3.38,1
Mike Kickham*,23,11,10,.524,3.05,28,27,0,1,1,0,150.2,119,57,51,8,75,0,137,2,3,9,630,1.288,7.1,0.5,4.5,8.2,1.83,1
Daryl Maday,26,3,6,.333,3.11,43,3,24,0,0,13,84.0,81,36,29,7,16,4,73,2,0,4,346,1.155,8.7,0.8,1.7,7.8,4.56,0
Edwin Quirarte,25,3,1,.750,3.18,39,0,25,0,0,2,45.1,41,23,16,1,14,2,24,3,1,6,195,1.213,8.1,0.2,2.8,4.8,1.71,0
Andy Reichard,27,1,3,.250,5.65,12,7,1,0,0,0,36.2,41,24,23,7,14,0,20,0,0,3,164,1.500,10.1,1.7,3.4,4.9,1.43,0
Ari Ronick*,26,1,2,.333,7.93,35,1,12,0,0,1,36.1,45,35,32,5,21,0,23,0,0,3,173,1.817,11.1,1.2,5.2,5.7,1.10,0
Jason Stevenson*,30,1,5,.167,5.81,9,9,0,0,0,0,48.0,56,34,31,4,15,1,30,2,1,4,210,1.479,10.5,0.8,2.8,5.6,2.00,0
Tom Vessella*,26,3,4,.429,4.10,42,0,13,0,0,2,52.2,48,28,24,2,28,2,45,3,0,2,231,1.443,8.2,0.3,4.8,7.7,1.61,0
Joel Weeks,27,0,0,,0.00,1,0,1,0,0,0,1.0,2,0,0,0,1,0,1,0,0,0,6,3.000,18.0,0.0,9.0,9.0,1.00,0
Craig Westcott,26,11,10,.524,4.09,28,28,0,1,0,0,165.0,181,85,75,6,57,2,68,3,0,8,698,1.442,9.9,0.3,3.1,3.7,1.19,0
Chris Wilson,25,2,1,.667,2.66,12,0,0,0,0,0,20.1,15,6,6,1,11,1,13,0,0,2,82,1.279,6.6,0.4,4.9,5.8,1.18,0
