Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Erick Abreu,28,10,4,.714,4.14,36,3,13,0,0,2,76.0,68,40,35,13,25,6,67,3,2,4,317,1.224,8.1,1.5,3.0,7.9,2.68,0
Jonnathan Aristil,25,0,1,.000,4.32,8,0,4,0,0,0,16.2,20,8,8,4,3,0,21,0,0,4,71,1.380,10.8,2.2,1.6,11.3,7.00,0
Jake Buchanan,22,5,9,.357,4.96,27,19,4,0,0,0,134.1,171,85,74,11,33,4,83,6,0,4,595,1.519,11.5,0.7,2.2,5.6,2.52,1
Kevin Chapman*,24,6,3,.667,2.64,49,0,11,0,0,2,58.0,49,19,17,2,32,3,59,1,0,2,256,1.397,7.6,0.3,5.0,9.2,1.84,1
Jose Cisnero,23,9,6,.600,3.40,20,20,0,2,1,0,108.2,93,44,41,7,46,2,116,3,1,5,464,1.279,7.7,0.6,3.8,9.6,2.52,1
Paul Clemens,24,3,2,.600,3.46,7,7,0,0,0,0,41.2,41,18,16,7,11,0,37,2,2,5,175,1.248,8.9,1.5,2.4,8.0,3.36,1
Jarred Cosart,22,5,5,.500,3.52,15,15,0,0,0,0,87.0,83,37,34,3,38,0,68,7,3,6,383,1.391,8.6,0.3,3.9,7.0,1.79,1
Bobby Doran,23,6,2,.750,4.83,10,10,0,0,0,0,54.0,61,29,29,6,16,1,43,1,1,5,234,1.426,10.2,1.0,2.7,7.2,2.69,0
Adalberto Flores,25,1,1,.500,7.65,13,0,4,0,0,0,20.0,27,17,17,4,5,0,22,2,0,1,94,1.600,12.2,1.8,2.3,9.9,4.40,0
Matt Heidenreich,21,3,1,.750,3.93,8,7,0,0,0,0,34.1,39,22,15,2,7,1,26,2,0,2,151,1.340,10.2,0.5,1.8,6.8,3.71,0
Chris Hicks,25,0,1,.000,9.82,2,0,1,0,0,0,3.2,3,4,4,1,0,0,1,2,0,0,17,0.818,7.4,2.5,0.0,2.5,,0
Arcenio Leon,25,3,2,.600,4.38,44,0,19,0,0,2,63.2,60,36,31,6,33,1,58,3,1,6,279,1.461,8.5,0.8,4.7,8.2,1.76,1
Wes Musick*,25,0,1,.000,3.00,3,1,0,0,0,0,12.0,9,4,4,0,6,0,14,1,0,0,49,1.250,6.8,0.0,4.5,10.5,2.33,0
Brett Oberholtzer*,22,5,3,.625,4.21,13,13,0,0,0,0,77.0,81,41,36,11,21,1,68,1,0,4,331,1.325,9.5,1.3,2.5,7.9,3.24,1
Rob Rasmussen*,23,4,4,.500,4.80,11,10,0,0,0,0,54.1,58,30,29,6,18,0,44,1,0,2,232,1.399,9.6,1.0,3.0,7.3,2.44,1
Ross Seaton,22,8,8,.500,4.07,25,25,0,1,0,0,146.0,155,75,66,17,31,3,106,5,0,4,617,1.274,9.6,1.0,1.9,6.5,3.42,0
Alex Sogard*,24,3,1,.750,3.86,33,0,6,0,0,0,53.2,60,28,23,3,25,0,35,3,0,7,234,1.584,10.1,0.5,4.2,5.9,1.40,0
Jason Stoffel,23,2,1,.667,2.33,56,0,49,0,0,27,58.0,41,16,15,3,16,3,57,2,1,10,231,0.983,6.4,0.5,2.5,8.8,3.56,0
Henry Villar,25,4,2,.667,4.68,25,2,6,0,0,1,50.0,50,26,26,8,8,0,30,4,0,3,204,1.160,9.0,1.4,1.4,5.4,3.75,1
Asher Wojciechowski,23,2,2,.500,2.06,8,8,0,0,0,0,43.2,30,14,10,0,14,0,34,5,2,0,178,1.008,6.2,0.0,2.9,7.0,2.43,1
Josh Zeid,25,2,0,1.000,5.59,47,0,20,0,0,1,56.1,57,35,35,6,20,3,66,4,1,9,247,1.367,9.1,1.0,3.2,10.5,3.30,1
