Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mike Adams,23,0,0,,2.93,11,0,8,0,0,5,15.1,13,6,5,1,2,0,21,0,0,0,60,0.978,7.6,0.6,1.2,12.3,10.50,,1
Dane Artman*,20,2,9,.182,5.91,20,13,0,1,0,0,74.2,90,57,49,6,41,1,44,4,1,6,349,1.754,10.8,0.7,4.9,5.3,1.07,,0
Dan Boyd,23,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,,0
Scott Candelaria,23,0,0,,18.00,2,0,2,0,0,0,2.0,5,4,4,0,3,0,4,0,0,1,14,4.000,22.5,0.0,13.5,18.0,1.33,,0
Richard Dishman,27,0,1,.000,6.75,6,2,0,0,0,0,14.2,17,14,11,2,6,0,13,1,0,1,65,1.568,10.4,1.2,3.7,8.0,2.17,,0
Hector Garcia,23,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,,0
Dan Hall,23,12,3,.800,2.92,41,5,13,0,0,0,98.2,86,38,32,6,35,1,87,3,1,10,401,1.226,7.8,0.5,3.2,7.9,2.49,,0
Eric Henderson*,22,1,3,.250,6.75,6,6,0,0,0,0,28.0,35,24,21,2,12,0,17,4,4,3,129,1.679,11.3,0.6,3.9,5.5,1.42,,0
Mike Jones,19,7,7,.500,3.12,27,27,0,0,0,0,138.2,135,63,48,3,62,0,132,7,1,5,601,1.421,8.8,0.2,4.0,8.6,2.13,,0
Dan Kolb,22,8,9,.471,4.00,32,15,10,0,0,1,119.1,125,67,53,6,38,2,114,8,2,1,519,1.366,9.4,0.5,2.9,8.6,3.00,,0
Carl Michaels,21,0,3,.000,3.57,19,0,11,0,0,5,40.1,39,17,16,3,9,1,37,1,1,3,166,1.190,8.7,0.7,2.0,8.3,4.11,,0
Brian Nielsen*,20,0,2,.000,7.36,9,2,2,0,0,0,25.2,34,28,21,5,10,0,25,1,1,3,121,1.714,11.9,1.8,3.5,8.8,2.50,,0
Dave Nolasco,23,2,2,.500,5.65,32,3,11,0,0,1,73.1,88,55,46,8,29,2,44,4,0,7,338,1.595,10.8,1.0,3.6,5.4,1.52,,0
Jerry Oakes,20,5,14,.263,7.17,27,20,2,0,0,0,113.0,136,99,90,12,84,1,53,13,0,16,546,1.947,10.8,1.0,6.7,4.2,0.63,,0
Judd Richardson,22,0,2,.000,7.13,5,5,0,0,0,0,17.2,25,23,14,2,14,0,15,0,2,5,93,2.208,12.7,1.0,7.1,7.6,1.07,,0
Chris Saenz,20,3,5,.375,3.51,37,0,23,0,0,8,74.1,59,31,29,5,32,1,99,8,2,1,322,1.224,7.1,0.6,3.9,12.0,3.09,,1
Tony Stavros,21,5,2,.714,1.68,42,0,34,0,0,17,69.2,50,16,13,4,25,2,72,4,1,2,276,1.077,6.5,0.5,3.2,9.3,2.88,,0
Jon Steitz,21,0,11,.000,7.62,30,14,6,0,0,0,95.2,130,96,81,4,77,1,76,13,7,29,488,2.164,12.2,0.4,7.2,7.1,0.99,,0
Ryan Trytten,21,1,2,.333,5.50,31,2,13,0,0,0,68.2,82,50,42,5,29,0,35,7,1,8,318,1.617,10.7,0.7,3.8,4.6,1.21,,0
James Wheeler*,23,0,0,,2.00,4,0,1,0,0,0,9.0,12,6,2,0,3,1,4,0,2,1,41,1.667,12.0,0.0,3.0,4.0,1.33,,0
Matt Yeatman,19,11,7,.611,2.48,25,25,0,1,0,0,127.0,101,51,35,4,77,0,127,4,0,12,551,1.402,7.2,0.3,5.5,9.0,1.65,,0
21 Players,21.0,57,82,.410,4.56,139,139,137,2,6,37,1207.2,1262,745,612,78,590,13,1020,82,26,114,5406,1.534,9.4,0.6,4.4,7.6,1.73,,0
