Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Larry Alvarez,22,1,0,1.000,5.14,9,0,1,0,0,0,14.0,16,8,8,1,4,0,12,0,0,0,61,1.429,10.3,0.6,2.6,7.7,3.00,,0
Thomas Atlee,22,0,0,,4.91,3,0,1,0,0,0,3.2,5,3,2,0,2,0,1,0,0,0,19,1.909,12.3,0.0,4.9,2.5,0.50,,0
B.J. Benik,23,6,2,.750,1.34,27,8,5,1,1,1,100.2,67,18,15,2,17,1,69,6,1,5,377,0.834,6.0,0.2,1.5,6.2,4.06,,0
Eric Brown,23,3,1,.750,0.98,23,0,20,0,0,9,27.2,16,4,3,0,5,0,23,0,0,2,100,0.759,5.2,0.0,1.6,7.5,4.60,,0
Jeff Carlsen,23,1,0,1.000,12.00,2,0,0,0,0,0,3.0,3,4,4,2,2,0,3,0,0,0,14,1.667,9.0,6.0,6.0,9.0,1.50,,0
Mark Carter*,21,1,0,1.000,3.38,13,0,7,0,0,2,16.0,14,7,6,1,10,0,18,1,0,1,71,1.500,7.9,0.6,5.6,10.1,1.80,,0
Eddy Diaz,24,1,0,1.000,2.25,6,0,1,0,0,0,12.0,5,4,3,0,9,1,9,0,0,2,50,1.167,3.8,0.0,6.8,6.8,1.00,,0
Steve Ellis,23,5,3,.625,1.90,37,0,29,0,0,16,47.1,31,13,10,1,29,1,70,2,1,3,203,1.268,5.9,0.2,5.5,13.3,2.41,,0
Yorkin Ferreras*,21,3,6,.333,2.78,51,0,24,0,0,1,64.2,50,24,20,3,45,3,67,0,1,5,285,1.469,7.0,0.4,6.3,9.3,1.49,,0
Dan Foli,21,3,3,.500,3.16,32,2,13,0,0,1,57.0,51,21,20,2,25,4,44,5,0,5,241,1.333,8.1,0.3,3.9,6.9,1.76,,0
Angel Guzman,20,5,2,.714,1.89,9,9,0,1,0,0,62.0,42,18,13,3,16,0,49,1,1,5,244,0.935,6.1,0.4,2.3,7.1,3.06,,1
Matthew Hines,21,2,0,1.000,5.79,11,0,0,0,0,0,18.2,21,13,12,2,7,0,15,2,0,3,81,1.500,10.1,1.0,3.4,7.2,2.14,,0
Nick Martin*,22,2,7,.222,3.92,19,14,0,0,0,0,85.0,79,46,37,7,34,0,55,3,2,6,360,1.329,8.4,0.7,3.6,5.8,1.62,,0
Dionnar Martinez,21,2,0,1.000,4.58,13,0,4,0,0,1,17.2,14,9,9,1,11,0,10,3,0,6,77,1.415,7.1,0.5,5.6,5.1,0.91,,0
Jeremy McMullen,21,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,,0
Sergio Mitre,21,8,10,.444,2.83,27,27,0,2,0,0,168.2,166,72,53,7,27,1,96,10,0,10,685,1.144,8.9,0.4,1.4,5.1,3.56,,1
Carmen Pignatiello*,19,9,11,.450,3.17,27,27,0,1,0,0,167.1,152,76,59,10,51,0,139,6,1,4,702,1.213,8.2,0.5,2.7,7.5,2.73,,1
Renyel Pinto*,19,7,5,.583,3.31,17,16,0,0,0,0,98.0,79,39,36,9,28,0,92,8,0,3,400,1.092,7.3,0.8,2.6,8.4,3.29,,1
Emmanuel Ramirez,22,3,3,.500,3.54,48,0,23,0,0,3,56.0,52,28,22,1,34,0,54,3,1,17,248,1.536,8.4,0.2,5.5,8.7,1.59,,0
Russ Rohlicek*,22,0,2,.000,6.92,2,2,0,0,0,0,13.0,12,10,10,3,6,0,11,0,0,1,54,1.385,8.3,2.1,4.2,7.6,1.83,,0
Jae Kuk Ryu,19,1,2,.333,7.11,5,4,0,0,0,0,19.0,26,16,15,1,8,0,21,2,0,5,91,1.789,12.3,0.5,3.8,9.9,2.63,,1
Felix Sanchez*,20,6,6,.500,4.15,26,21,4,0,0,2,119.1,130,67,55,7,44,0,101,6,1,5,514,1.458,9.8,0.5,3.3,7.6,2.30,,1
Adam Wynegar*,21,5,2,.714,3.11,13,9,1,0,0,0,55.0,46,24,19,2,24,0,37,2,0,4,230,1.273,7.5,0.3,3.9,6.1,1.54,,0
23 Players,21.2,74,65,.532,3.16,139,139,134,5,10,36,1226.2,1077,524,431,65,438,11,997,60,9,92,5110,1.235,7.9,0.5,3.2,7.3,2.28,,0
