Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Erik Bennett,30,0,3,.000,4.13,20,0,8,0,0,1,28.1,23,14,13,5,12,3,32,4,0,0,122,1.235,7.3,1.6,3.8,10.2,2.67,,1
Bryan Braswell*,24,9,10,.474,4.52,28,28,0,1,0,0,171.1,180,104,86,27,54,0,131,4,0,10,741,1.366,9.5,1.4,2.8,6.9,2.43,,0
Ryan Creek,26,4,3,.571,4.57,8,7,0,0,0,0,43.1,47,25,22,4,25,0,32,2,0,2,199,1.662,9.8,0.8,5.2,6.6,1.28,,0
Wayne Franklin*,25,3,1,.750,1.61,46,0,40,0,0,20,50.1,31,11,9,3,16,3,40,3,0,1,200,0.934,5.5,0.5,2.9,7.2,2.50,,1
Jason Green,24,3,3,.500,3.40,33,0,18,0,0,10,42.1,41,20,16,2,20,2,50,0,1,0,187,1.441,8.7,0.4,4.3,10.6,2.50,,1
Doug Henry,35,0,1,.000,4.50,2,1,1,0,0,0,2.0,2,1,1,0,1,0,3,0,0,0,10,1.500,9.0,0.0,4.5,13.5,3.00,,1
Kevin Hodges,26,1,4,.200,2.94,8,8,0,0,0,0,49.0,48,22,16,0,16,0,21,3,0,0,211,1.306,8.8,0.0,2.9,3.9,1.31,,1
Eric Ireland,22,0,1,.000,4.30,3,3,0,0,0,0,14.2,19,9,7,1,2,1,15,0,0,2,64,1.432,11.7,0.6,1.2,9.2,7.50,,0
Tim Kester,27,8,5,.615,3.72,43,2,13,0,0,1,75.0,91,43,31,9,19,2,51,10,0,4,342,1.467,10.9,1.1,2.3,6.1,2.68,,0
Tony McKnight,22,9,9,.500,2.75,24,24,0,0,0,0,160.1,134,60,49,15,44,0,118,4,1,6,653,1.110,7.5,0.8,2.5,6.6,2.68,,1
Tony Mounce*,24,5,2,.714,3.69,31,6,11,0,0,0,68.1,64,33,28,6,30,0,80,2,0,5,300,1.376,8.4,0.8,4.0,10.5,2.67,,1
Ty Narcisse,27,0,2,.000,7.30,10,0,2,0,0,0,12.1,14,12,10,4,7,1,8,2,0,2,59,1.703,10.2,2.9,5.1,5.8,1.14,,0
Paul O'Malley,26,1,3,.250,5.60,36,7,11,0,0,0,70.2,75,53,44,10,48,0,65,5,0,10,329,1.741,9.6,1.3,6.1,8.3,1.35,,0
Mark Persails,23,1,0,1.000,1.37,12,0,2,0,0,0,19.2,15,5,3,1,10,0,20,0,0,2,82,1.271,6.9,0.5,4.6,9.2,2.00,,0
Jeriome Robertson*,22,15,7,.682,3.06,28,28,0,1,0,0,191.0,184,81,65,22,45,2,133,8,7,5,791,1.199,8.7,1.0,2.1,6.3,2.96,,1
Derek Root*,24,7,16,.304,4.65,28,26,0,0,0,0,156.2,167,103,81,17,79,2,129,11,2,14,711,1.570,9.6,1.0,4.5,7.4,1.63,,0
Kent Wallace,28,0,1,.000,2.30,13,0,12,0,0,3,15.2,13,4,4,1,6,0,16,0,0,1,64,1.213,7.5,0.6,3.4,9.2,2.67,,0
Mike Walter,24,2,1,.667,4.81,34,0,20,0,0,4,48.2,35,32,26,2,31,0,44,13,0,6,221,1.356,6.5,0.4,5.7,8.1,1.42,,0
18 Players,24.6,68,72,.486,3.76,140,140,138,2,10,39,1219.2,1183,632,510,129,465,16,988,71,11,70,5286,1.351,8.7,1.0,3.4,7.3,2.12,,0
