Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Julio Aquino,26,0,0,,18.47,5,0,2,0,0,0,6.1,18,15,13,3,0,0,4,2,0,3,38,2.842,25.6,4.3,0.0,5.7,,,0
Todd Belitz*,23,9,9,.500,5.77,28,28,0,0,0,0,160.2,169,114,103,23,65,1,118,11,4,2,712,1.456,9.5,1.3,3.6,6.6,1.82,,1
Cedrick Bowers*,21,6,9,.400,5.98,27,27,0,1,0,0,125.0,125,94,83,18,76,0,138,4,1,12,567,1.608,9.0,1.3,5.5,9.9,1.82,,1
Elliot Brown,24,0,2,.000,7.71,10,1,5,0,0,0,18.2,25,18,16,2,12,0,12,0,0,3,89,1.982,12.1,1.0,5.8,5.8,1.00,,0
Mickey Callaway,24,1,1,.500,4.50,2,2,0,0,0,0,10.0,15,6,5,1,2,0,7,0,0,1,44,1.700,13.5,0.9,1.8,6.3,3.50,,1
John Daniels,25,3,2,.600,1.90,38,0,30,0,0,14,52.0,33,14,11,2,15,3,40,4,1,3,208,0.923,5.7,0.3,2.6,6.9,2.67,,0
Trevor Enders*,24,8,2,.800,3.30,60,0,11,0,0,1,95.1,86,37,35,4,33,1,63,2,0,5,394,1.248,8.1,0.4,3.1,5.9,1.91,,1
Dan Fraraccio,28,0,0,,9.00,2,0,2,0,0,0,2.0,4,2,2,0,0,0,1,0,0,1,10,2.000,18.0,0.0,0.0,4.5,,,0
Lee Gardner,24,0,0,,9.00,1,0,0,0,0,0,2.0,3,2,2,0,1,0,1,0,0,0,9,2.000,13.5,0.0,4.5,4.5,1.00,,1
Travis Harper,23,6,3,.667,5.38,14,14,0,1,1,0,72.0,73,45,43,10,26,0,68,10,0,7,319,1.375,9.1,1.3,3.3,8.5,2.62,,1
Santos Hernandez,25,5,4,.556,3.70,35,4,13,0,0,5,56.0,43,31,23,5,15,0,47,2,0,1,228,1.036,6.9,0.8,2.4,7.6,3.13,,0
John Kaufman*,24,1,3,.250,8.83,21,2,5,0,0,0,35.2,54,39,35,3,14,0,22,0,0,0,172,1.907,13.6,0.8,3.5,5.6,1.57,,0
John LeRoy,24,0,0,,4.50,4,0,2,0,0,0,6.0,7,3,3,2,5,0,5,0,0,0,30,2.000,10.5,3.0,7.5,7.5,1.00,,1
Julio Manon,26,3,3,.500,5.10,30,5,8,0,0,0,67.0,80,43,38,9,23,0,53,2,0,3,303,1.537,10.7,1.2,3.1,7.1,2.30,,1
Jim Morris*,35,0,1,.000,1.80,3,0,2,0,0,1,5.0,6,1,1,0,1,0,6,0,1,1,22,1.400,10.8,0.0,1.8,10.8,6.00,,1
Maximo Nunez,27,0,2,.000,3.46,26,0,18,0,0,9,26.0,23,11,10,2,17,0,19,3,0,0,121,1.538,8.0,0.7,5.9,6.6,1.12,,0
Pablo Ortega,22,8,10,.444,3.87,22,22,0,1,1,0,130.1,147,77,56,14,47,3,74,8,3,4,567,1.488,10.2,1.0,3.2,5.1,1.57,,0
Denis Pujals,26,5,3,.625,3.86,42,0,9,0,0,0,72.1,82,35,31,6,19,3,39,6,0,6,316,1.396,10.2,0.7,2.4,4.9,2.05,,0
Eddy Reyes,23,1,3,.250,4.08,18,0,11,0,0,2,28.2,31,16,13,3,11,2,25,6,3,2,133,1.465,9.7,0.9,3.5,7.8,2.27,,0
Ryan Rupe,24,2,2,.500,2.73,5,5,0,0,0,0,26.1,18,13,8,1,6,0,22,2,1,1,109,0.911,6.2,0.3,2.1,7.5,3.67,,1
Bobby Seay*,21,1,2,.333,7.94,6,6,0,0,0,0,17.0,22,15,15,2,15,0,16,0,2,4,85,2.176,11.6,1.1,7.9,8.5,1.07,,1
Joe Strong,36,1,4,.200,5.68,11,7,3,2,0,0,38.0,40,24,24,6,18,1,34,0,1,0,163,1.526,9.5,1.4,4.3,8.1,1.89,,1
Marc Valdes,27,0,1,.000,5.87,2,2,0,0,0,0,7.2,7,5,5,2,2,0,5,2,0,0,32,1.174,8.2,2.3,2.3,5.9,2.50,,1
Dan Wheeler,21,3,0,1.000,3.26,9,9,0,0,0,0,58.0,56,27,21,7,8,0,53,4,1,1,236,1.103,8.7,1.1,1.2,8.2,6.63,,1
Victor Zambrano,23,7,2,.778,4.59,40,4,12,0,0,1,82.1,92,55,42,5,38,2,81,9,1,6,379,1.579,10.1,0.5,4.2,8.9,2.13,,1
25 Players,24.2,70,68,.507,4.78,138,138,133,5,11,33,1200.1,1259,742,638,130,469,16,953,77,19,66,5286,1.440,9.4,1.0,3.5,7.1,2.03,,0
