Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Dylan Bundy,26,7,14,.333,4.79,30,30,0,0,0,0,161.2,161,95,86,29,58,0,162,6,1,7,700,1.355,9.0,1.6,3.2,9.0,2.79,1
John Means*,26,12,11,.522,3.60,31,27,1,0,0,0,155.0,138,68,62,23,38,0,121,5,0,5,637,1.135,8.0,1.3,2.2,7.0,3.18,1
Andrew Cashner,32,9,3,.750,3.83,17,17,0,0,0,0,96.1,86,45,41,11,29,0,66,1,0,4,400,1.194,8.0,1.0,2.7,6.2,2.28,1
Asher Wojciechowski,30,4,8,.333,4.92,17,16,0,0,0,0,82.1,80,46,45,17,28,0,80,9,0,3,361,1.312,8.7,1.9,3.1,8.7,2.86,1
David Hess,25,1,10,.091,7.09,23,14,5,0,0,0,80.0,94,73,63,28,30,0,68,2,0,1,365,1.550,10.6,3.2,3.4,7.7,2.27,1
Aaron Brooks,29,4,5,.444,6.18,14,12,1,0,0,0,59.2,69,43,41,9,20,0,39,6,1,3,267,1.492,10.4,1.4,3.0,5.9,1.95,1
Mychal Givens,29,2,6,.250,4.57,58,0,33,0,0,11,63.0,49,35,32,13,26,1,86,2,0,5,260,1.190,7.0,1.9,3.7,12.3,3.31,1
Miguel Castro,24,1,3,.250,4.66,65,0,28,0,0,2,73.1,63,42,38,10,41,3,71,0,2,11,319,1.418,7.7,1.2,5.0,8.7,1.73,1
Paul Fry*,26,1,9,.100,5.34,66,0,8,0,0,3,57.1,54,39,34,7,29,1,55,6,0,2,255,1.448,8.5,1.1,4.6,8.6,1.90,1
Richard Bleier*,32,3,0,1.000,5.37,53,1,13,0,0,4,55.1,65,34,33,6,8,2,30,4,0,1,235,1.319,10.6,1.0,1.3,4.9,3.75,1
Shawn Armstrong,28,1,0,1.000,5.13,51,0,9,0,0,4,54.1,58,32,31,7,26,0,60,3,1,4,248,1.546,9.6,1.2,4.3,9.9,2.31,1
Gabriel Ynoa,26,1,10,.091,5.61,36,13,3,0,0,0,110.2,126,77,69,29,26,1,67,3,1,4,480,1.373,10.2,2.4,2.1,5.4,2.58,1
Dan Straily,30,2,4,.333,9.82,14,8,2,0,0,0,47.2,73,53,52,22,22,0,33,2,0,3,236,1.993,13.8,4.2,4.2,6.2,1.50,1
Branden Kline,27,1,4,.200,5.93,34,0,8,0,0,0,41.0,44,28,27,9,19,0,34,1,0,3,183,1.537,9.7,2.0,4.2,7.5,1.79,1
Jimmy Yacabonis,27,1,2,.333,6.80,29,4,6,0,0,0,41.0,51,32,31,9,24,0,33,2,0,4,193,1.829,11.2,2.0,5.3,7.2,1.38,1
Thomas Eshelman,25,1,2,.333,6.50,10,4,2,0,0,0,36.0,47,31,26,12,11,1,22,1,0,0,164,1.611,11.8,3.0,2.8,5.5,2.00,1
Evan Phillips,24,0,1,.000,6.43,25,0,2,0,0,0,28.0,32,20,20,2,20,0,40,5,0,2,140,1.857,10.3,0.6,6.4,12.9,2.00,1
Tanner Scott*,24,1,1,.500,4.78,28,0,5,0,0,0,26.1,28,17,14,4,19,2,37,2,0,2,122,1.785,9.6,1.4,6.5,12.6,1.95,1
Dillon Tate,25,0,2,.000,6.43,16,0,5,0,0,0,21.0,18,15,15,3,9,0,20,5,0,2,93,1.286,7.7,1.3,3.9,8.6,2.22,1
Ty Blach*,28,1,3,.250,11.32,5,5,0,0,0,0,20.2,32,27,26,6,13,0,17,0,0,2,103,2.177,13.9,2.6,5.7,7.4,1.31,1
Chandler Shepherd,26,0,0,,6.63,5,3,1,0,0,0,19.0,23,15,14,5,6,0,17,2,0,2,84,1.526,10.9,2.4,2.8,8.1,2.83,1
Josh Lucas,28,0,0,,5.74,9,0,4,0,0,1,15.2,14,12,10,2,7,0,16,0,0,0,69,1.340,8.0,1.1,4.0,9.2,2.29,1
Josh Rogers*,24,0,1,.000,8.79,5,0,1,0,0,0,14.1,18,14,14,7,6,0,5,4,0,0,69,1.674,11.3,4.4,3.8,3.1,0.83,1
Mike Wright,29,0,1,.000,9.45,10,0,4,0,0,1,13.1,20,14,14,5,7,0,14,1,0,1,66,2.025,13.5,3.4,4.7,9.5,2.00,1
Alex Cobb,31,0,2,.000,10.95,3,3,0,0,0,0,12.1,21,16,15,9,2,0,8,0,0,0,60,1.865,15.3,6.6,1.5,5.8,4.00,1
Yefry Ramirez,25,0,2,.000,6.97,4,1,2,0,0,0,10.1,11,9,8,2,9,0,11,2,0,1,49,1.935,9.6,1.7,7.8,9.6,1.22,1
Tayler Scott,27,0,0,,18.69,8,0,5,0,0,0,8.2,20,18,18,5,5,0,7,2,0,2,52,2.885,20.8,5.2,5.2,7.3,1.40,1
Ryan Eades,27,0,1,.000,3.52,6,0,4,0,0,0,7.2,7,3,3,2,4,0,5,1,0,0,34,1.435,8.2,2.3,4.7,5.9,1.25,1
Hunter Harvey,24,1,0,1.000,1.42,7,0,1,0,0,0,6.1,3,1,1,1,4,0,11,0,0,0,26,1.105,4.3,1.4,5.7,15.6,2.75,1
Stevie Wilkerson,27,0,0,,6.75,4,0,4,0,0,1,5.1,6,4,4,2,0,0,1,0,0,0,22,1.125,10.1,3.4,0.0,1.7,,1
Nate Karns,31,0,1,.000,0.00,4,2,1,0,0,0,5.1,7,1,0,0,3,0,5,1,0,1,25,1.875,11.8,0.0,5.1,8.4,1.67,1
Matt Wotherspoon,27,0,0,,15.43,2,0,1,0,0,0,4.2,10,8,8,2,2,0,2,1,0,0,26,2.571,19.3,3.9,3.9,3.9,1.00,1
Luis Ortiz,23,0,1,.000,10.80,1,1,0,0,0,0,3.1,4,4,4,2,5,0,3,0,0,0,18,2.700,10.8,5.4,13.5,8.1,0.60,1
Sean Gilmartin*,29,0,1,.000,19.29,1,1,0,0,0,0,2.1,7,5,5,2,2,0,1,0,0,0,16,3.857,27.0,7.7,7.7,3.9,0.50,1
Chris Davis,33,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,1,0,0,1,0,0,0,5,2.000,18.0,9.0,0.0,9.0,,1
Hanser Alberto,26,0,0,,18.00,1,0,1,0,0,0,1.0,1,2,2,1,2,0,0,1,0,0,7,3.000,9.0,9.0,18.0,0.0,0.00,1
Jesus Sucre,31,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,1
Pedro Araujo,25,0,0,,27.00,1,0,0,0,0,0,0.2,2,2,2,1,1,0,0,0,0,0,4,4.500,27.0,13.5,13.5,0.0,0.00,1
Jose Rondon,25,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1
