Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Yency Almonte,18,0,0,,6.00,3,0,0,0,0,0,3.0,5,3,2,0,1,0,0,0,0,1,16,2.000,15.0,0.0,3.0,0.0,0.00,,1
Joshua Alvarado,24,0,0,,9.53,4,0,2,0,0,0,5.2,6,6,6,0,5,0,5,5,0,0,32,1.941,9.5,0.0,7.9,7.9,1.00,,0
Trevor Bell,25,0,0,,3.09,3,3,0,0,0,0,11.2,11,5,4,1,3,0,8,1,0,2,49,1.200,8.5,0.8,2.3,6.2,2.67,,1
Jake Boyd,22,1,0,1.000,4.05,10,0,7,0,0,3,13.1,14,6,6,1,5,0,13,1,0,2,57,1.425,9.5,0.7,3.4,8.8,2.60,,0
Garrett Bush,21,0,1,.000,3.00,5,0,3,0,0,0,6.0,2,3,2,0,12,0,6,0,0,3,32,2.333,3.0,0.0,18.0,9.0,0.50,,0
Juan Carlin*,24,3,0,1.000,4.09,8,0,2,0,0,0,11.0,6,5,5,1,7,0,18,1,0,5,49,1.182,4.9,0.8,5.7,14.7,2.57,,0
Matt Collins,23,0,1,.000,5.92,11,2,0,0,0,0,24.1,37,22,16,1,8,0,20,1,0,2,117,1.849,13.7,0.4,3.0,7.4,2.50,,0
Alex Da Silva,18,0,0,,14.40,4,0,0,0,0,0,5.0,9,8,8,0,5,0,2,3,0,4,30,2.800,16.2,0.0,9.0,3.6,0.40,,0
Nic DellaTorre*,20,1,3,.250,6.84,8,5,0,0,0,0,25.0,34,22,19,1,6,0,15,2,1,2,116,1.600,12.2,0.4,2.2,5.4,2.50,,0
Arjenis Fernandez,18,3,2,.600,4.68,13,12,0,0,0,0,59.2,56,32,31,5,22,0,33,2,6,7,251,1.307,8.4,0.8,3.3,5.0,1.50,,0
Kenny Hatcher,22,0,3,.000,6.64,19,0,8,0,0,2,20.1,25,16,15,0,7,0,19,2,0,2,87,1.574,11.1,0.0,3.1,8.4,2.71,,0
Kyle Hurst,26,1,1,.500,20.25,2,0,0,0,0,0,2.2,7,6,6,0,2,1,2,0,0,1,18,3.375,23.6,0.0,6.8,6.8,1.00,,0
Daniel Hurtado,19,2,5,.286,4.71,15,5,3,0,0,0,36.1,44,33,19,2,17,0,21,2,0,5,178,1.679,10.9,0.5,4.2,5.2,1.24,,0
Zach LeBarron*,22,4,3,.571,2.70,14,13,0,0,0,0,66.2,63,32,20,2,20,0,53,1,0,8,281,1.245,8.5,0.3,2.7,7.2,2.65,,0
Brandon Love*,22,1,5,.167,4.53,14,9,0,0,0,0,55.2,53,35,28,3,17,0,49,2,0,6,240,1.257,8.6,0.5,2.7,7.9,2.88,,0
Nick Maronde*,22,0,1,.000,1.13,3,3,0,0,0,0,8.0,3,4,1,0,2,0,9,1,0,0,32,0.625,3.4,0.0,2.3,10.1,4.50,,1
Nick Mutz,22,0,3,.000,10.45,9,0,1,0,0,0,10.1,14,17,12,0,3,0,8,5,1,3,57,1.645,12.2,0.0,2.6,7.0,2.67,,0
Tony Pena,30,0,0,,0.00,2,2,0,0,0,0,2.0,2,0,0,0,0,0,2,0,0,0,7,1.000,9.0,0.0,0.0,9.0,,,1
Robert Powell,22,0,0,,0.00,3,0,2,0,0,1,4.0,2,0,0,0,0,0,7,0,0,0,14,0.500,4.5,0.0,0.0,15.8,,,0
Orlando Ramirez,20,0,1,.000,6.48,13,0,7,0,0,0,16.2,23,13,12,1,3,0,9,3,0,4,79,1.560,12.4,0.5,1.6,4.9,3.00,,0
Eduard Santos,22,1,1,.500,2.64,20,0,11,0,0,6,30.2,24,11,9,0,13,0,33,0,1,2,129,1.207,7.0,0.0,3.8,9.7,2.54,,0
Reid Scoggins,21,1,0,1.000,4.24,15,0,4,0,0,0,17.0,13,12,8,0,14,0,34,2,1,1,78,1.588,6.9,0.0,7.4,18.0,2.43,,0
Andrew Smith,23,0,0,,1.76,5,1,0,0,0,0,15.1,9,7,3,0,4,0,14,1,0,1,63,0.848,5.3,0.0,2.3,8.2,3.50,,0
Aaron Sookee,21,0,2,.000,5.68,6,0,2,0,0,0,12.2,16,11,8,0,3,0,10,1,1,0,58,1.500,11.4,0.0,2.1,7.1,3.33,,0
Kurt Spomer,22,5,0,1.000,3.12,20,0,4,0,0,0,34.2,42,16,12,2,7,0,29,3,0,6,150,1.413,10.9,0.5,1.8,7.5,4.14,,0
Daniel Vargas-Vila,23,0,1,.000,17.18,1,1,0,0,0,0,3.2,12,7,7,1,1,0,2,0,0,0,23,3.545,29.5,2.5,2.5,4.9,2.00,,0
26 Players,21.5,23,33,.411,4.63,56,56,56,0,0,12,501.1,532,332,258,21,187,1,421,39,11,67,2243,1.434,9.6,0.4,3.4,7.6,2.25,,0
