Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Al Alburquerque,31,2,1,.667,2.08,22,0,14,0,0,3,26.0,21,11,6,0,5,1,28,0,0,2,108,1.000,7.3,0.0,1.7,9.7,5.60,1
Scott Alexander*,27,1,0,1.000,4.70,7,0,1,0,0,0,7.2,9,4,4,1,3,0,4,0,0,0,34,1.565,10.6,1.2,3.5,4.7,1.33,1
Miguel Almonte,24,0,1,.000,1.50,9,3,1,0,0,0,18.0,20,3,3,1,7,0,17,1,0,0,75,1.500,10.0,0.5,3.5,8.5,2.43,1
Dean Anna,30,0,0,,13.50,3,0,3,0,0,0,3.1,5,5,5,1,0,0,0,1,0,0,17,1.500,13.5,2.7,0.0,0.0,,1
Christian Binford,24,7,10,.412,7.24,22,19,0,0,0,0,115.2,157,96,93,25,39,3,94,14,0,0,548,1.695,12.2,1.9,3.0,7.3,2.41,0
Justin Camp,24,0,0,,67.50,1,0,0,0,0,0,0.2,3,5,5,0,4,0,1,1,0,0,10,10.500,40.5,0.0,54.0,13.5,0.25,0
Yender Caramo,25,3,7,.300,5.04,25,12,5,0,0,2,84.0,107,54,47,12,12,1,32,4,0,6,366,1.417,11.5,1.3,1.3,3.4,2.67,0
Malcom Culver,27,1,2,.333,4.10,32,0,24,0,0,9,37.1,40,17,17,1,19,3,34,2,0,4,168,1.580,9.6,0.2,4.6,8.2,1.79,0
Danny Duffy*,28,0,1,.000,3.68,2,2,0,0,0,0,7.1,6,3,3,1,1,0,8,0,0,0,29,0.955,7.4,1.2,1.2,9.8,8.00,1
Jonathan Dziedzic*,26,3,3,.500,4.73,9,9,0,0,0,0,45.2,45,24,24,8,15,0,38,0,0,3,193,1.314,8.9,1.6,3.0,7.5,2.53,0
Andrew Edwards,25,0,1,.000,40.50,1,0,0,0,0,0,0.2,3,3,3,1,2,0,0,0,0,0,6,7.500,40.5,13.5,27.0,0.0,0.00,0
Luke Farrell,26,7,4,.636,4.07,17,16,0,0,0,0,97.1,89,48,44,13,33,0,94,2,0,1,406,1.253,8.2,1.2,3.1,8.7,2.85,1
Pedro Fernandez,23,2,1,.667,4.10,10,3,3,0,0,1,26.1,29,15,12,3,10,0,16,0,0,2,112,1.481,9.9,1.0,3.4,5.5,1.60,0
Brian Flynn*,27,5,3,.625,5.40,22,4,4,0,0,0,50.0,68,36,30,10,12,2,50,1,0,6,230,1.600,12.2,1.8,2.2,9.0,4.17,1
Onelki García*,27,7,3,.700,5.04,20,10,3,0,0,0,75.0,84,51,42,6,32,2,63,2,0,5,337,1.547,10.1,0.7,3.8,7.6,1.97,1
Arnaldo Hernandez,21,1,0,1.000,1.74,2,2,0,0,0,0,10.1,9,2,2,0,4,0,6,0,0,1,43,1.258,7.8,0.0,3.5,5.2,1.50,0
Jakob Junis,24,3,5,.375,2.92,12,12,0,0,0,0,71.0,61,24,23,6,15,0,86,2,0,1,288,1.070,7.7,0.8,1.9,10.9,5.73,1
Jake Kalish*,25,1,0,1.000,2.35,3,3,0,0,0,0,15.1,18,4,4,1,5,0,16,0,0,2,66,1.500,10.6,0.6,2.9,9.4,3.20,0
Kevin Lenik,25,1,1,.500,1.88,12,0,5,0,0,2,24.0,11,5,5,1,8,0,24,1,1,1,91,0.792,4.1,0.4,3.0,9.0,3.00,0
Andres Machado,24,2,2,.500,3.63,7,7,0,0,0,0,34.2,30,17,14,6,17,0,38,2,0,0,149,1.356,7.8,1.6,4.4,9.9,2.24,1
Seth Maness,28,2,2,.500,6.13,24,0,11,0,0,2,47.0,63,32,32,7,8,2,35,1,0,1,207,1.511,12.1,1.3,1.5,6.7,4.38,1
