Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jalen Beeks*,23,6,7,.462,3.86,17,17,0,0,0,0,95.2,86,45,41,10,33,0,97,2,0,4,403,1.244,8.1,0.9,3.1,9.1,2.94,1
Blaine Boyer,35,0,2,.000,2.93,11,0,5,0,0,2,15.1,13,5,5,0,7,0,12,0,0,0,64,1.304,7.6,0.0,4.1,7.0,1.71,1
Ty Buttrey,24,1,1,.500,7.64,10,0,5,0,0,0,17.2,21,16,15,2,10,0,18,0,0,4,83,1.755,10.7,1.0,5.1,9.2,1.80,1
Jamie Callahan,22,1,1,.500,4.03,22,0,14,0,0,4,29.0,28,14,13,2,13,0,36,0,0,1,126,1.414,8.7,0.6,4.0,11.2,2.77,1
Erik Cordier,31,0,1,.000,5.40,6,0,1,0,0,1,8.1,4,5,5,0,9,0,15,0,0,1,38,1.560,4.3,0.0,9.7,16.2,1.67,1
Roenis Elias*,28,1,4,.200,6.62,7,7,0,0,0,0,34.0,43,25,25,9,9,0,25,4,2,1,156,1.529,11.4,2.4,2.4,6.6,2.78,1
Justin Haley,26,1,2,.333,2.66,7,7,0,1,0,0,44.0,35,13,13,7,7,0,35,1,1,0,168,0.955,7.2,1.4,1.4,7.2,5.00,1
Shawn Haviland,31,6,8,.429,4.33,23,17,2,2,1,0,126.2,119,63,61,22,41,0,99,5,0,5,533,1.263,8.5,1.6,2.9,7.0,2.41,0
Williams Jerez*,25,0,2,.000,3.75,9,0,7,0,0,0,12.0,9,7,5,3,6,1,10,1,0,0,51,1.250,6.8,2.3,4.5,7.5,1.67,1
Brian Johnson*,26,3,4,.429,3.09,17,17,0,0,0,0,90.1,82,32,31,10,28,0,70,1,0,0,375,1.218,8.2,1.0,2.8,7.0,2.50,1
Joe Kelly,29,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1
Kyle Kendrick,32,5,7,.417,5.67,18,18,0,2,1,0,101.2,114,67,64,24,16,0,67,5,0,1,428,1.279,10.1,2.1,1.4,5.9,4.19,1
Austin Maddox,26,2,2,.500,3.50,27,0,14,0,0,6,36.0,22,14,14,2,21,0,38,0,0,3,149,1.194,5.5,0.5,5.3,9.5,1.81,1
Kyle Martin,26,0,4,.000,4.36,33,0,15,0,0,1,53.2,56,26,26,7,26,3,50,4,0,6,241,1.528,9.4,1.2,4.4,8.4,1.92,1
Mike Miller,27,0,1,.000,12.71,4,0,4,0,0,0,5.2,14,8,8,3,2,0,1,0,0,0,33,2.824,22.2,4.8,3.2,1.6,0.50,1
Edgar Olmos*,27,9,3,.750,2.68,29,6,7,0,0,4,87.1,67,31,26,6,33,0,77,7,0,2,358,1.145,6.9,0.6,3.4,7.9,2.33,1
Henry Owens*,24,4,5,.444,3.91,14,14,0,0,0,0,69.0,57,32,30,6,60,0,72,6,0,6,324,1.696,7.4,0.8,7.8,9.4,1.20,1
David Price*,31,0,0,,9.53,2,2,0,0,0,0,5.2,12,9,6,1,2,0,8,0,0,1,32,2.471,19.1,1.6,3.2,12.7,4.00,1
Noe Ramirez,27,3,3,.500,3.51,33,0,26,0,0,5,48.2,40,19,19,7,16,0,57,3,0,1,199,1.151,7.4,1.3,3.0,10.5,3.56,1
Eduardo Rodriguez*,24,0,1,.000,4.35,2,2,0,0,0,0,10.1,10,5,5,0,5,0,12,1,0,2,44,1.452,8.7,0.0,4.4,10.5,2.40,1
Robbie Ross*,28,1,0,1.000,1.50,6,0,4,0,0,0,6.0,1,1,1,0,3,0,7,0,0,0,22,0.667,1.5,0.0,4.5,10.5,2.33,1
Robby Scott*,27,0,0,,0.00,7,0,2,0,0,0,7.1,3,0,0,0,5,0,5,0,0,1,29,1.091,3.7,0.0,6.1,6.1,1.00,1
Chandler Shepherd,24,1,5,.167,4.07,34,1,12,0,0,2,59.2,59,31,27,5,18,2,68,1,0,3,251,1.291,8.9,0.8,2.7,10.3,3.78,1
Carson Smith,27,1,1,.500,4.15,10,0,1,0,0,0,8.2,10,5,4,0,3,0,6,0,1,0,35,1.500,10.4,0.0,3.1,6.2,2.00,1
Josh D. Smith*,27,0,0,,0.00,2,0,2,0,0,1,5.1,1,0,0,0,3,0,3,0,0,1,20,0.750,1.7,0.0,5.1,5.1,1.00,1
Ben Taylor,24,0,0,,2.70,12,0,5,0,0,2,13.1,7,4,4,2,5,0,12,0,0,0,51,0.900,4.7,1.4,3.4,8.1,2.40,1
Hector Velazquez,28,8,4,.667,2.21,19,19,0,0,0,0,102.0,78,27,25,7,24,0,79,2,0,0,395,1.000,6.9,0.6,2.1,7.0,3.29,1
Marcus Walden,28,10,6,.625,3.92,29,15,2,1,1,0,105.2,102,52,46,4,36,1,86,4,0,6,444,1.306,8.7,0.3,3.1,7.3,2.39,1
Brandon Workman,28,4,1,.800,1.55,18,0,8,0,0,2,29.0,16,6,5,1,13,0,35,0,0,2,113,1.000,5.0,0.3,4.0,10.9,2.69,1
