Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Josh Axelson,23,6,7,.462,4.09,32,20,5,2,0,0,136.1,135,72,62,12,40,4,82,7,0,11,581,1.284,8.9,0.8,2.6,5.4,2.05,0,2002,Adv A,STL
Andy Benes,34,0,0,,9.00,1,1,0,0,0,0,7.0,8,7,7,2,6,0,3,0,0,0,34,2.000,10.3,2.6,7.7,3.9,0.50,1,2002,Adv A,STL
Richie Burgess,22,0,1,.000,3.00,9,0,5,0,0,0,9.0,14,4,3,0,6,2,6,0,0,0,46,2.222,14.0,0.0,6.0,6.0,1.00,0,2002,Adv A,STL
Carmen Cali*,23,2,2,.500,4.11,29,0,6,0,0,0,35.0,31,18,16,1,21,2,24,6,0,2,154,1.486,8.0,0.3,5.4,6.2,1.14,1,2002,Adv A,STL
Jeremy Cook,24,5,9,.357,4.76,47,5,23,0,0,6,87.0,95,51,46,4,24,5,70,4,2,4,380,1.368,9.8,0.4,2.5,7.2,2.92,0,2002,Adv A,STL
Jeremy Cummings,25,5,5,.500,3.75,14,14,0,0,0,0,81.2,83,40,34,6,21,0,86,4,0,1,346,1.273,9.1,0.7,2.3,9.5,4.10,0,2002,Adv A,STL
Matt Duff,27,0,0,,0.00,4,0,4,0,0,4,4.1,4,0,0,0,1,0,7,0,0,0,18,1.154,8.3,0.0,2.1,14.5,7.00,1,2002,Adv A,STL
Tod Ewasko,24,1,0,1.000,5.19,5,0,4,0,0,0,8.2,12,5,5,2,0,0,4,0,0,0,38,1.385,12.5,2.1,0.0,4.2,,0,2002,Adv A,STL
Don Graves,21,2,7,.222,3.81,14,13,0,0,0,0,80.1,87,42,34,3,33,1,50,3,0,2,356,1.494,9.7,0.3,3.7,5.6,1.52,0,2002,Adv A,STL
Dan Haren,21,3,6,.333,3.62,14,14,0,1,0,0,92.0,90,43,37,8,19,2,82,3,1,2,383,1.185,8.8,0.8,1.9,8.0,4.32,1,2002,Adv A,STL
Josh Kinney,23,1,3,.250,2.29,44,0,28,0,0,7,55.0,52,21,14,2,23,1,42,3,0,6,239,1.364,8.5,0.3,3.8,6.9,1.83,1,2002,Adv A,STL
Doug Kohl,22,0,2,.000,3.42,16,1,7,0,0,0,23.2,26,14,9,0,10,0,16,2,0,1,108,1.521,9.9,0.0,3.8,6.1,1.60,0,2002,Adv A,STL
Miguel Martinez,20,4,3,.571,6.55,8,8,0,0,0,0,34.1,44,27,25,3,8,0,18,1,0,1,149,1.515,11.5,0.8,2.1,4.7,2.25,0,2002,Adv A,STL
Chet Medlock,23,1,1,.500,6.30,7,2,2,0,0,0,10.0,12,9,7,1,8,0,4,0,0,2,50,2.000,10.8,0.9,7.2,3.6,0.50,0,2002,Adv A,STL
Juan Mejia,22,6,7,.462,3.09,23,16,1,3,1,0,119.1,121,50,41,4,41,4,49,7,0,4,512,1.358,9.1,0.3,3.1,3.7,1.20,0,2002,Adv A,STL
Josh Merrigan*,24,0,0,,3.94,11,1,1,0,0,0,16.0,19,12,7,2,8,0,9,4,0,0,79,1.688,10.7,1.1,4.5,5.1,1.13,0,2002,Adv A,STL
Mike Meyer,24,0,1,.000,7.71,13,0,2,0,0,0,21.0,34,22,18,3,4,1,9,2,0,0,98,1.810,14.6,1.3,1.7,3.9,2.25,0,2002,Adv A,STL
John Novinsky,23,7,6,.538,4.27,30,7,18,0,0,11,59.0,66,42,28,6,20,3,55,2,0,7,262,1.458,10.1,0.9,3.1,8.4,2.75,0,2002,Adv A,STL
Rhett Parrott,22,8,5,.615,2.71,19,19,0,2,1,0,113.0,91,42,34,6,41,0,82,9,1,6,467,1.168,7.2,0.5,3.3,6.5,2.00,0,2002,Adv A,STL
Damon Ponce Deleon,24,2,3,.400,6.42,27,0,8,0,0,0,40.2,54,33,29,5,11,2,35,3,1,3,191,1.598,12.0,1.1,2.4,7.7,3.18,0,2002,Adv A,STL
Anthony Rawson*,21,1,4,.200,3.63,48,0,10,0,0,0,52.0,46,28,21,4,31,4,47,5,0,5,237,1.481,8.0,0.7,5.4,8.1,1.52,0,2002,Adv A,STL
Jared Smith,23,0,0,,11.57,6,0,2,0,0,0,7.0,5,9,9,0,10,0,9,2,0,2,38,2.143,6.4,0.0,12.9,11.6,0.90,0,2002,Adv A,STL
Kevin Sprague*,25,2,5,.286,2.89,28,9,6,0,0,1,65.1,65,30,21,2,25,2,46,4,0,15,294,1.378,9.0,0.3,3.4,6.3,1.84,0,2002,Adv A,STL
Nick Stocks,23,0,2,.000,5.74,3,3,0,0,0,0,15.2,18,13,10,3,6,0,11,1,0,2,73,1.532,10.3,1.7,3.4,6.3,1.83,0,2002,Adv A,STL
Julio Villalón,24,3,2,.600,2.33,7,7,0,0,0,0,46.1,36,12,12,3,14,0,42,3,0,2,191,1.079,7.0,0.6,2.7,8.2,3.00,0,2002,Adv A,STL
