Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tim Hudson,35,16,10,.615,3.22,33,33,0,1,1,0,215.0,189,86,77,14,56,6,158,15,0,10,884,1.140,7.9,0.6,2.3,6.6,2.82,1
Derek Lowe,38,9,17,.346,5.05,34,34,0,0,0,0,187.0,212,110,105,14,70,4,137,3,2,1,830,1.508,10.2,0.7,3.4,6.6,1.96,1
Jair Jurrjens,25,13,6,.684,2.96,23,23,0,2,1,0,152.0,142,52,50,14,44,5,90,4,2,4,627,1.224,8.4,0.8,2.6,5.3,2.05,1
Brandon Beachy,24,7,3,.700,3.68,25,25,0,0,0,0,141.2,125,62,58,16,46,9,169,5,1,11,591,1.207,7.9,1.0,2.9,10.7,3.67,1
Tommy Hanson,24,11,7,.611,3.60,22,22,0,0,0,0,130.0,106,55,52,17,46,3,142,3,0,5,540,1.169,7.3,1.2,3.2,9.8,3.09,1
Mike Minor*,23,5,3,.625,4.14,15,15,0,0,0,0,82.2,93,39,38,7,30,5,77,1,0,2,361,1.488,10.1,0.8,3.3,8.4,2.57,1
Craig Kimbrel,23,4,3,.571,2.10,79,0,64,0,0,46,77.0,48,19,18,3,32,1,127,1,0,4,306,1.039,5.6,0.4,3.7,14.8,3.97,1
Jonny Venters*,26,6,2,.750,1.84,85,0,10,0,0,5,88.0,53,19,18,2,43,7,96,5,0,4,357,1.091,5.4,0.2,4.4,9.8,2.23,1
Eric O'Flaherty*,26,2,4,.333,0.98,78,0,5,0,0,0,73.2,59,9,8,2,21,8,67,3,0,1,301,1.086,7.2,0.2,2.6,8.2,3.19,1
Scott Linebrink,34,4,4,.500,3.64,64,0,27,0,0,1,54.1,58,22,22,6,21,6,42,4,0,3,237,1.454,9.6,1.0,3.5,7.0,2.00,1
George Sherrill*,34,3,1,.750,3.00,51,0,9,0,0,0,36.0,33,12,12,3,12,1,38,1,0,1,149,1.250,8.3,0.8,3.0,9.5,3.17,1
Cristhian Martinez,29,1,3,.250,3.36,46,0,12,0,0,0,77.2,56,30,29,8,19,2,58,3,0,3,308,0.966,6.5,0.9,2.2,6.7,3.05,1
Randall Delgado,21,1,1,.500,2.83,7,7,0,0,0,0,35.0,29,12,11,5,14,1,18,1,0,2,147,1.229,7.5,1.3,3.6,4.6,1.29,1
Scott Proctor,34,2,3,.400,6.44,31,0,11,0,0,0,29.1,31,21,21,5,19,4,18,1,0,2,139,1.705,9.5,1.5,5.8,5.5,0.95,1
Anthony Varvaro,26,0,2,.000,2.63,18,0,9,0,0,0,24.0,15,7,7,3,11,4,23,0,0,1,96,1.083,5.6,1.1,4.1,8.6,2.09,1
Julio Teheran,20,1,1,.500,5.03,5,3,0,0,0,0,19.2,21,11,11,4,8,0,10,0,0,1,87,1.475,9.6,1.8,3.7,4.6,1.25,1
Cory Gearrin,25,1,1,.500,7.85,18,0,4,0,0,0,18.1,17,16,16,0,12,4,25,2,0,1,85,1.582,8.3,0.0,5.9,12.3,2.08,1
Arodys Vizcaino,20,1,1,.500,4.67,17,0,2,0,0,0,17.1,16,9,9,1,9,1,17,1,0,5,77,1.442,8.3,0.5,4.7,8.8,1.89,1
Jairo Asencio,28,0,0,,6.97,6,0,3,0,0,0,10.1,16,11,8,1,5,2,8,0,0,0,52,2.032,13.9,0.9,4.4,7.0,1.60,1
Peter Moylan,32,2,1,.667,3.24,13,0,2,0,0,0,8.1,12,3,3,0,3,0,10,0,0,0,38,1.800,13.0,0.0,3.2,10.8,3.33,1
Kris Medlen,25,0,0,,0.00,2,0,1,0,0,0,2.1,1,0,0,0,0,0,2,0,0,0,8,0.429,3.9,0.0,0.0,7.7,,1
