Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Eric Byrnes,26,31,126,119,16,31,7,0,4,16,5,1,7,15,.261,.302,.420,.722,50,2,0,0,0,0,,1
Mike Colangelo,25,70,264,217,22,46,9,0,0,22,3,3,33,36,.212,.331,.253,.584,55,16,7,4,3,0,,1
Jermaine Dye,28,4,18,16,3,3,2,0,0,1,0,0,2,2,.188,.278,.313,.590,5,1,0,0,0,0,,1
Mark Ellis,25,21,94,84,14,25,10,1,0,5,4,0,6,13,.298,.372,.440,.813,37,1,4,0,0,0,,1
Jose Flores,29,95,435,363,64,111,19,1,2,38,16,4,56,53,.306,.397,.380,.777,138,11,3,7,6,1,,1
Esteban German,24,121,551,458,72,126,16,4,2,43,26,14,78,66,.275,.390,.341,.730,156,7,8,7,0,1,,1
Jason Grabowski*,26,73,305,265,50,78,22,3,12,52,6,4,39,56,.294,.387,.536,.923,142,8,1,0,0,2,,1
Jacques Landry,28,57,217,185,24,45,8,1,7,35,5,3,26,68,.243,.332,.411,.743,76,2,1,0,5,0,,0
Luis Lopez,28,131,585,516,66,146,28,0,9,72,2,3,64,63,.283,.361,.390,.750,201,17,1,0,4,1,,1
Cody McKay*,28,108,419,378,55,109,16,1,13,57,2,1,21,59,.288,.337,.439,.777,166,4,10,4,6,0,,1
Carlos Mendez,28,103,420,404,58,131,26,1,12,74,3,1,12,52,.324,.348,.483,.830,195,11,3,0,1,1,,1
Frank Menechino,31,84,371,314,50,78,12,0,6,50,10,3,46,58,.248,.356,.344,.700,108,10,8,0,3,0,,1
Chad Meyers,26,18,67,54,11,11,0,0,1,2,0,0,12,10,.204,.358,.259,.617,14,3,1,0,0,1,,1
Carlos Pena*,24,44,206,175,30,42,10,1,10,33,3,0,24,49,.240,.340,.480,.820,84,3,4,0,3,0,,1
Adam Piatt,26,62,273,234,46,69,15,0,8,44,4,3,35,30,.295,.385,.462,.846,108,12,1,0,3,0,,1
Rob Ryan*,29,61,239,209,34,52,14,1,7,27,0,0,24,40,.249,.332,.426,.758,89,4,3,1,2,0,,1
F.P. Santangelo#,34,44,106,86,10,15,4,0,1,4,1,3,13,19,.174,.324,.256,.580,22,3,6,1,0,0,,1
Larry Sutton*,32,116,528,431,83,126,40,2,12,81,2,0,93,108,.292,.417,.478,.895,206,9,1,0,3,1,,1
Gary Thomas,22,4,11,9,0,1,0,0,0,2,0,1,0,2,.111,.100,.111,.211,1,0,0,1,1,0,,0
Mario Valdez*,27,85,365,304,43,79,18,2,3,25,1,0,58,56,.260,.378,.362,.740,110,6,1,0,2,1,,1
Randy Velarde,39,4,19,17,3,8,3,0,1,4,1,0,1,3,.471,.526,.824,1.350,14,0,1,0,0,1,,1
Mike Warner*,31,36,120,103,10,18,3,1,3,12,5,3,15,28,.175,.277,.311,.588,32,3,0,1,1,1,,0
22 Players,27.8,144,5739,4941,764,1350,282,19,113,699,99,47,665,886,.273,.364,.407,.771,2009,133,64,26,43,11,,0
