Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Aviles,26,133,581,538,78,159,27,6,17,77,5,5,30,59,.296,.332,.463,.794,249,24,2,5,6,0,1
Angel Berroa,29,81,352,307,47,92,17,0,8,40,2,2,25,44,.300,.364,.433,.797,133,13,9,6,5,0,1
Andres Blanco#,23,28,107,97,8,19,2,0,0,8,0,0,5,12,.196,.231,.216,.447,21,1,0,3,2,0,1
Craig Brazell*,27,105,455,433,68,133,33,0,32,76,0,1,20,83,.307,.337,.605,.942,262,12,0,1,1,2,1
Jace Brewer,28,16,60,51,7,14,3,0,0,6,1,1,7,7,.275,.367,.333,.700,17,1,1,0,1,0,0
Billy Butler,21,57,256,203,40,59,10,1,13,46,1,0,43,32,.291,.412,.542,.954,110,8,3,1,6,2,1
Cody Clark,25,3,8,7,1,2,1,0,1,2,0,0,0,0,.286,.286,.857,1.143,6,0,0,1,0,0,1
Fernando Cortez*,25,82,340,304,40,88,15,1,4,24,12,1,25,42,.289,.343,.385,.728,117,6,1,8,2,1,1
Shane Costa*,25,59,267,233,46,76,20,3,5,14,8,2,26,20,.326,.402,.502,.904,117,3,5,1,2,1,1
Joey Gathright*,26,60,277,223,44,76,10,4,0,25,25,8,43,24,.341,.457,.422,.878,94,3,7,1,3,0,1
Ross Gload*,31,1,4,4,1,2,0,0,1,1,0,0,0,0,.500,.500,1.250,1.750,5,0,0,0,0,0,1
Justin Huber,24,77,318,286,39,79,13,1,18,68,1,0,20,48,.276,.336,.517,.854,148,12,8,0,4,2,1
Graham Koonce*,32,20,85,70,10,17,6,0,4,14,0,1,14,22,.243,.365,.500,.865,35,5,0,0,1,1,1
Jason LaRue,33,4,15,12,2,1,1,0,0,0,0,0,0,3,.083,.214,.167,.381,2,0,2,1,0,0,1
Richard Lewis,27,84,328,292,42,68,12,1,5,32,3,1,19,62,.233,.285,.332,.617,97,12,4,9,4,1,0
Chris Lubanski*,22,49,190,168,20,35,6,1,6,22,0,3,16,48,.208,.273,.363,.636,61,2,0,3,3,1,0
Mitch Maier*,25,140,596,544,75,152,29,5,14,62,7,2,33,89,.279,.320,.428,.749,233,8,4,6,9,0,1
Bill McCarthy,27,27,116,105,13,29,3,0,5,13,3,0,5,20,.276,.330,.448,.778,47,3,4,1,1,1,0
Jorge Padilla,27,55,218,196,27,57,9,1,6,20,8,3,14,26,.291,.336,.439,.775,86,6,1,4,3,1,1
Paul Phillips,30,58,224,202,21,48,7,0,2,14,0,0,17,25,.238,.294,.302,.596,61,4,0,3,2,1,1
Ryan Shealy,27,34,139,122,14,32,7,0,7,24,0,0,15,28,.262,.345,.492,.837,60,4,1,0,1,0,1
Mike Sweeney,33,6,23,21,1,4,1,0,0,1,0,0,0,4,.190,.217,.238,.455,5,0,1,0,1,0,1
Matt Tupman*,27,86,344,299,21,84,16,0,1,32,2,2,36,34,.281,.361,.344,.705,103,8,2,6,1,1,1
Derek Wathan#,30,57,212,189,21,46,8,1,2,20,2,2,15,26,.243,.295,.328,.623,62,6,0,5,3,0,0
