Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Gera Alvarez,27,5,16,13,0,0,0,0,0,1,0,0,2,3,.000,.133,.000,.133,0,0,0,1,0,0,0
Sebastien Boucher*,25,23,96,83,13,18,2,0,1,11,3,2,10,20,.217,.302,.277,.579,23,0,1,0,2,0,0
Travis Brown,26,16,53,44,5,7,0,0,0,3,0,0,5,10,.159,.260,.159,.419,7,1,1,3,0,0,0
Alberto Castillo,37,64,240,203,24,55,6,0,3,24,0,0,32,34,.271,.367,.345,.712,70,5,0,3,2,0,1
Matthew Cepicky*,29,12,37,33,3,7,3,0,1,4,0,0,3,6,.212,.270,.394,.664,13,0,0,0,1,1,1
Mike Cervenak,30,140,589,554,69,157,25,4,15,78,2,0,22,80,.283,.316,.424,.740,235,13,7,0,6,2,1
Morgan Clendenin*,25,6,17,16,2,4,2,0,1,4,0,0,0,2,.250,.294,.563,.857,9,1,1,0,0,0,0
Cesar Crespo#,28,101,390,340,32,83,14,1,3,35,11,7,38,68,.244,.318,.318,.636,108,8,0,10,2,1,1
Jason Dubois,28,104,412,378,40,95,23,0,13,42,0,0,28,96,.251,.303,.415,.719,157,6,2,0,4,1,1
Brandon Fahey*,26,91,383,343,37,81,8,8,2,28,12,5,30,46,.236,.301,.324,.624,111,7,3,4,3,0,1
Bo Hart,30,23,76,70,6,15,3,1,0,5,0,0,4,10,.214,.263,.286,.549,20,4,1,0,1,0,1
Luis Hernandez#,23,9,34,33,4,9,0,0,0,3,0,0,0,5,.273,.273,.273,.545,9,1,0,1,0,0,1
J.R. House,27,110,471,419,52,125,32,2,11,66,1,5,43,59,.298,.365,.463,.828,194,11,4,0,5,4,1
Ryan Hubele,26,15,57,49,8,16,4,0,1,6,1,0,4,10,.327,.382,.469,.851,23,1,1,2,1,0,0
Jon Knott,28,87,340,288,42,72,15,2,13,34,4,2,48,80,.250,.356,.451,.807,130,5,1,0,3,0,1
Val Majewski*,26,36,143,124,16,26,6,1,2,11,7,1,17,30,.210,.310,.323,.632,40,2,1,1,0,1,1
Luis Montanez,25,69,241,212,27,55,11,0,7,26,1,3,22,35,.259,.332,.410,.742,87,9,2,3,2,0,1
Jay Payton,34,2,9,8,3,2,1,0,0,0,0,0,1,1,.250,.333,.375,.708,3,0,0,0,0,0,1
Tike Redman*,30,80,336,296,53,90,15,6,2,27,25,8,32,24,.304,.372,.416,.788,123,3,2,3,3,0,1
Adam Stern*,27,78,322,289,40,78,11,6,1,23,17,6,24,65,.270,.326,.360,.686,104,1,1,6,2,1,1
Terry Tiffee#,28,124,505,475,45,129,26,1,10,55,0,1,24,53,.272,.307,.394,.701,187,23,2,0,4,3,1
Eider Torres#,24,108,435,393,38,105,16,0,4,41,22,11,24,56,.267,.307,.338,.646,133,7,1,12,5,0,1
Eli Whiteside,27,18,67,61,5,11,1,0,2,6,1,1,1,12,.180,.215,.295,.510,18,2,2,2,1,1,1
Ruddy Yan#,25,14,53,47,4,7,0,0,0,0,5,0,4,3,.149,.231,.149,.380,7,4,1,1,0,0,0
