Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Erick Almonte,29,38,153,123,14,34,5,1,1,19,3,1,26,28,.276,.397,.358,.755,44,3,0,2,2,0,1,2007,AAA,DET
Vince Blue*,24,11,29,24,3,4,2,0,0,0,1,0,5,9,.167,.310,.250,.560,6,0,0,0,0,0,0,2007,AAA,DET
Brent Clevlen,23,90,366,322,33,71,14,5,7,36,4,4,39,113,.220,.304,.360,.664,116,5,1,1,3,1,1,2007,AAA,DET
David Espinosa#,25,111,419,372,43,76,17,5,5,49,12,2,34,93,.204,.268,.317,.585,118,2,0,9,4,0,0,2007,AAA,DET
Andrew Graham,25,36,110,96,12,20,3,1,1,8,1,2,7,26,.208,.274,.292,.565,28,0,2,4,1,0,0,2007,AAA,DET
Jack Hannahan*,27,101,417,336,56,99,20,1,13,63,5,5,76,92,.295,.422,.476,.898,160,7,1,0,4,1,1,2007,AAA,DET
Mike Hessman,29,117,498,422,71,107,24,2,31,101,6,11,64,153,.254,.356,.540,.896,228,10,6,1,5,4,1,2007,AAA,DET
Michael Hollimon#,25,5,20,19,2,4,1,1,0,2,0,0,1,4,.211,.250,.368,.618,7,0,0,0,0,0,1,2007,AAA,DET
Kevin Hooper,30,60,273,246,46,74,11,0,1,19,11,4,16,25,.301,.348,.358,.706,88,3,3,6,2,0,1,2007,AAA,DET
Omar Infante,25,10,43,38,3,14,2,0,0,4,1,0,4,2,.368,.419,.421,.840,16,0,0,0,1,0,1,2007,AAA,DET
Maxwell Leon#,23,2,7,6,1,2,1,0,0,0,0,1,1,2,.333,.429,.500,.929,3,0,0,0,0,0,0,2007,AAA,DET
Chris Maples,27,65,205,181,17,34,7,1,0,15,3,1,18,68,.188,.270,.238,.507,43,4,3,1,2,0,0,2007,AAA,DET
Henry Mateo#,30,96,360,311,44,80,16,2,3,20,24,10,34,55,.257,.338,.350,.689,109,4,5,8,2,1,1,2007,AAA,DET
Timo Perez*,32,122,540,489,76,151,39,1,13,69,13,6,35,47,.309,.356,.472,.829,231,15,4,7,5,4,1,2007,AAA,DET
Jason Perry*,26,16,58,49,10,9,3,0,2,3,0,0,8,16,.184,.310,.367,.678,18,0,1,0,0,0,1,2007,AAA,DET
Ryan Raburn,26,85,373,315,60,92,21,3,17,64,12,4,51,73,.292,.394,.540,.934,170,8,4,0,3,3,1,2007,AAA,DET
Joel Roa,23,3,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,0,2007,AAA,DET
Ramon Santiago#,27,91,402,365,40,96,19,4,3,30,8,9,16,61,.263,.309,.362,.671,132,8,9,11,1,0,1,2007,AAA,DET
Dane Sardinha,28,117,421,381,38,77,15,1,10,47,2,0,25,98,.202,.255,.325,.580,124,10,4,5,6,0,1,2007,AAA,DET
Chris Shelton,27,139,594,498,75,134,31,1,14,65,4,2,83,141,.269,.381,.420,.801,209,13,9,1,3,6,1,2007,AAA,DET
Marcus Thames,30,2,8,8,2,3,0,0,1,2,0,0,0,1,.375,.375,.750,1.125,6,1,0,0,0,0,1,2007,AAA,DET
Andres Torres#,29,42,188,168,23,49,6,9,4,17,5,6,11,39,.292,.348,.506,.854,85,3,4,4,1,0,1,2007,AAA,DET
Vance Wilson,34,3,12,11,2,3,0,0,0,0,0,0,0,2,.273,.333,.273,.606,3,2,1,0,0,0,1,2007,AAA,DET
