Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Rick Ankiel*,27,102,423,389,62,104,15,3,32,89,4,3,25,90,.267,.314,.568,.883,221,11,4,0,5,5,1,2007,AAA,STL
Danny Ardoin,32,9,33,27,7,8,3,0,1,4,0,0,6,4,.296,.424,.519,.943,14,1,0,0,0,1,1,2007,AAA,STL
Brian Barden,26,20,77,68,7,16,3,0,2,12,0,0,5,13,.235,.286,.368,.653,25,3,1,0,3,0,1,2007,AAA,STL
Tagg Bozied,27,130,516,451,69,119,26,2,24,82,3,0,53,96,.264,.349,.490,.839,221,17,8,0,4,0,0,2007,AAA,STL
Jolbert Cabrera,34,45,148,130,10,30,5,1,2,8,0,2,7,23,.231,.287,.331,.617,43,5,4,5,2,0,1,2007,AAA,STL
Miguel Cairo,33,9,38,31,8,9,2,0,0,3,2,0,5,6,.290,.421,.355,.776,11,0,2,0,0,0,1,2007,AAA,STL
Hugo Castellanos,27,37,4,4,1,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,0,2007,AAA,STL
Troy Cate*,26,33,13,12,0,1,0,0,0,0,0,0,0,3,.083,.154,.083,.237,1,1,1,0,0,0,1,2007,AAA,STL
Andy Cavazos,26,44,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2007,AAA,STL
Ryan Christianson,26,42,126,114,17,24,5,0,5,13,0,1,11,35,.211,.280,.386,.666,44,2,0,1,0,0,0,2007,AAA,STL
Brian Esposito,28,77,254,242,11,43,6,0,4,16,0,2,11,52,.178,.217,.252,.469,61,10,1,0,0,0,1,2007,AAA,STL
Brian Falkenborg,29,51,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2007,AAA,STL
Mike Ferris*,24,22,57,51,5,11,3,0,2,5,1,1,6,12,.216,.298,.392,.690,20,1,0,0,0,0,0,2007,AAA,STL
Matt Ginter,29,31,5,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,1,0,0,1,2007,AAA,STL
Edgar Gonzalez,29,126,519,461,64,142,34,3,8,53,15,4,50,69,.308,.377,.447,.824,206,13,2,4,2,1,1,2007,AAA,STL
Travis Hanson*,26,82,264,254,16,55,4,1,4,14,1,1,9,58,.217,.246,.287,.534,73,7,1,0,0,0,0,2007,AAA,STL
Blake Hawksworth,24,25,27,21,1,1,0,0,0,0,0,0,1,11,.048,.091,.048,.139,1,1,0,5,0,0,1,2007,AAA,STL
Jarrett Hoffpauir,24,55,225,190,27,57,10,0,4,24,2,3,29,21,.300,.394,.416,.809,79,7,1,4,1,0,1,2007,AAA,STL
Kelvin Jimenez,26,30,2,2,1,1,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,1,2007,AAA,STL
Randy Keisler*,31,25,50,45,7,15,5,0,0,5,0,0,2,8,.333,.362,.444,.806,20,2,0,3,0,0,1,2007,AAA,STL
Chris Lambert,24,28,8,7,0,1,0,0,0,0,0,0,1,4,.143,.250,.143,.393,1,0,0,0,0,0,1,2007,AAA,STL
Ryan Ludwick,28,29,121,106,27,36,8,0,8,36,1,1,10,20,.340,.380,.642,1.022,68,2,0,0,5,1,1,2007,AAA,STL
Mike Maroth*,29,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2007,AAA,STL
Eli Marrero,33,1,4,4,0,2,0,0,0,1,0,0,0,2,.500,.500,.500,1.000,2,0,0,0,0,0,1,2007,AAA,STL
Joe Mather,24,70,288,253,32,61,10,1,13,31,6,0,23,51,.241,.329,.443,.771,112,12,10,2,0,0,1,2007,AAA,STL
Mike McCoy,26,90,296,239,31,59,8,0,3,16,12,4,45,43,.247,.368,.318,.686,76,3,1,11,0,0,1,2007,AAA,STL
Mark Mulder*,29,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2007,AAA,STL
Chris Narveson*,25,9,9,6,1,2,1,0,0,0,0,0,0,1,.333,.333,.500,.833,3,0,0,3,0,0,1,2007,AAA,STL
John Nelson,28,47,118,105,11,17,3,0,5,14,0,0,10,41,.162,.237,.333,.571,35,2,1,0,2,0,1,2007,AAA,STL
Tomo Ohka#,31,3,6,6,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,0,0,0,1,2007,AAA,STL
Matt Pagnozzi,24,47,155,141,10,31,6,0,2,9,1,0,7,36,.220,.275,.305,.579,43,4,4,2,1,0,1,2007,AAA,STL
Mike Parisi,24,28,42,37,1,6,1,0,1,4,0,0,1,17,.162,.179,.270,.450,10,0,0,3,1,0,1,2007,AAA,STL
Anthony Reyes,25,6,12,11,1,2,1,0,0,0,0,0,1,6,.182,.250,.273,.523,3,0,0,0,0,0,1,2007,AAA,STL
John Rodriguez*,29,55,192,160,35,42,12,1,8,27,1,0,23,35,.263,.375,.500,.875,80,2,7,0,2,0,1,2007,AAA,STL
Chris Russ,28,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2007,AAA,STL
Brendan Ryan,25,81,353,323,55,88,9,5,1,15,17,6,25,39,.272,.328,.341,.668,110,6,2,2,1,0,1,2007,AAA,STL
Skip Schumaker*,27,59,264,232,34,71,16,0,7,31,2,3,27,37,.306,.382,.466,.847,108,4,2,2,1,1,1,2007,AAA,STL
Mike Smith,29,31,41,36,5,6,2,0,0,1,0,0,2,8,.167,.205,.222,.427,8,0,0,2,1,0,1,2007,AAA,STL
Nick Stavinoha,25,139,539,501,50,131,17,0,13,49,7,1,31,81,.261,.309,.373,.682,187,7,4,1,2,0,1,2007,AAA,STL
Kelly Stinnett,37,1,1,1,0,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1,2007,AAA,STL
Brad Thompson,25,2,2,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,1,0,0,1,2007,AAA,STL
Rico Washington*,29,54,190,168,24,53,12,2,7,23,2,0,17,24,.315,.374,.536,.909,90,4,1,0,4,0,1,2007,AAA,STL
Mark Worrell,24,50,2,2,0,1,1,0,0,0,0,0,0,0,.500,.500,1.000,1.500,2,0,0,0,0,0,1,2007,AAA,STL
