Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Roy Oswalt,27,20,12,.625,2.94,35,35,0,4,1,0,241.2,243,85,79,18,48,3,184,8,1,5,1002,144,3.16,1.204,9.0,0.7,1.8,6.9,3.83,1
SP,Andy Pettitte*,33,17,9,.654,2.39,33,33,0,0,0,0,222.1,188,66,59,17,41,0,171,3,0,2,875,177,3.07,1.030,7.6,0.7,1.7,6.9,4.17,1
SP,Roger Clemens,42,13,8,.619,1.87,32,32,0,1,0,0,211.1,151,51,44,11,62,5,185,3,1,3,838,226,2.87,1.008,6.4,0.5,2.6,7.9,2.98,1
SP,Brandon Backe,27,10,8,.556,4.76,26,25,0,1,1,0,149.1,151,82,79,19,67,1,97,4,2,5,653,89,4.80,1.460,9.1,1.1,4.0,5.8,1.45,1
SP,Wandy Rodriguez*,26,10,10,.500,5.53,25,22,0,0,0,0,128.2,135,82,79,19,53,2,80,8,3,3,560,77,5.12,1.461,9.4,1.3,3.7,5.6,1.51,1
SP,Ezequiel Astacio,25,3,6,.333,5.67,22,14,5,0,0,0,81.0,100,56,51,23,25,2,66,1,1,4,366,75,6.04,1.543,11.1,2.6,2.8,7.3,2.64,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Brad Lidge,28,4,4,.500,2.29,70,0,65,0,0,42,70.2,58,21,18,5,23,1,103,3,0,8,291,185,2.13,1.146,7.4,0.6,2.9,13.1,4.48,1
RP,Chad Qualls,26,6,4,.600,3.28,77,0,19,0,0,0,79.2,73,33,29,7,23,2,60,6,0,1,329,130,3.75,1.205,8.2,0.8,2.6,6.8,2.61,1
RP,Dan Wheeler,27,2,3,.400,2.21,71,0,20,0,0,3,73.1,53,18,18,7,19,3,69,3,0,0,288,192,3.28,0.982,6.5,0.9,2.3,8.5,3.63,1
RP,Russ Springer,36,4,4,.500,4.73,62,0,11,0,0,0,59.0,49,34,31,9,21,3,54,3,0,2,246,90,4.39,1.186,7.5,1.4,3.2,8.2,2.57,1
RP,Chad Harville,28,0,2,.000,4.46,37,0,16,0,0,0,38.1,36,21,19,7,24,1,33,4,0,4,173,96,5.86,1.565,8.5,1.6,5.6,7.7,1.38,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mike Burns,26,0,0,,4.94,27,0,10,0,0,0,31.0,29,18,17,6,8,1,20,5,0,1,136,87,5.50,1.194,8.4,1.7,2.3,5.8,2.50,1
,Mike Gallo*,28,0,1,.000,2.66,36,0,5,0,0,0,20.1,18,6,6,1,10,2,12,2,0,0,87,162,4.25,1.377,8.0,0.4,4.4,5.3,1.20,1
,Brandon Duckworth,29,0,1,.000,11.02,7,2,1,0,0,0,16.1,24,20,20,4,7,1,10,5,0,0,82,39,7.18,1.898,13.2,2.2,3.9,5.5,1.43,1
,John Franco*,44,0,1,.000,7.20,31,0,4,0,0,0,15.0,23,13,12,0,9,2,16,1,0,0,77,60,2.89,2.133,13.8,0.0,5.4,9.6,1.78,1
,Scott Strickland,29,0,0,,6.75,5,0,0,0,0,0,4.0,4,3,3,2,0,0,2,0,0,0,16,68,8.52,1.000,9.0,4.5,0.0,4.5,,1
,Travis Driskill,33,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,,-0.98,1.000,9.0,0.0,0.0,18.0,,1
,Team Totals,30.5,89,73,.549,3.51,163,163,157,6,2,45,1443.0,1336,609,563,155,440,29,1164,59,8,38,6023,121,3.84,1.231,8.3,1.0,2.7,7.3,2.65,1
,Rank in 16 NL teams,,3,14,,2,,,,7,5,5,7 ,1,1,2,8,1,,3,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
