Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Liván Hernández,30,15,10,.600,3.98,35,35,0,2,0,0,246.1,268,116,109,25,84,14,147,13,2,3,1065,102,4.33,1.429,9.8,0.9,3.1,5.4,1.75,1
SP,Esteban Loaiza,33,12,10,.545,3.77,34,34,0,0,0,0,217.0,227,93,91,18,55,3,173,5,0,6,912,108,3.33,1.300,9.4,0.7,2.3,7.2,3.15,1
SP,John Patterson,27,9,7,.563,3.13,31,31,0,2,1,0,198.1,172,71,69,19,65,11,185,5,1,9,817,130,3.46,1.195,7.8,0.9,2.9,8.4,2.85,1
SP,Tony Armas,27,7,7,.500,4.97,19,19,0,0,0,0,101.1,100,57,56,16,54,4,59,5,2,6,452,82,5.65,1.520,8.9,1.4,4.8,5.2,1.09,1
SP,Ryan Drese,29,3,6,.333,4.98,11,11,0,0,0,0,59.2,66,38,33,3,22,1,26,5,0,3,266,82,4.16,1.475,10.0,0.5,3.3,3.9,1.18,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Chad Cordero,23,2,4,.333,1.82,74,0,62,0,0,47,74.1,55,24,15,9,17,2,61,2,0,0,300,225,3.72,0.969,6.7,1.1,2.1,7.4,3.59,1
RP,Hector Carrasco,35,5,4,.556,2.04,64,5,13,0,0,2,88.1,59,23,20,6,38,7,75,6,1,6,358,200,3.70,1.098,6.0,0.6,3.9,7.6,1.97,1
RP,Gary Majewski,25,4,4,.500,2.93,79,0,24,0,0,1,86.0,80,32,28,2,37,6,50,7,0,1,376,139,3.69,1.360,8.4,0.2,3.9,5.2,1.35,1
RP,Luis Ayala,27,8,7,.533,2.66,68,0,18,0,0,1,71.0,75,23,21,7,14,4,40,6,0,0,293,153,4.02,1.254,9.5,0.9,1.8,5.1,2.86,1
RP,Joey Eischen*,35,2,1,.667,3.22,57,0,14,0,0,0,36.1,34,14,13,1,19,7,30,6,1,5,168,127,3.79,1.459,8.4,0.2,4.7,7.4,1.58,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tomo Ohka,29,4,3,.571,3.33,10,9,0,0,0,0,54.0,44,23,20,6,27,1,17,1,0,3,231,123,5.39,1.315,7.3,1.0,4.5,2.8,0.63,1
,Zach Day,27,1,2,.333,6.75,12,5,4,0,0,0,36.0,41,29,27,4,25,3,16,1,0,1,170,61,5.74,1.833,10.3,1.0,6.3,4.0,0.64,1
,Jon Rauch,26,2,4,.333,3.60,15,1,4,0,0,0,30.0,24,12,12,3,11,2,23,1,0,2,124,114,3.99,1.167,7.2,0.9,3.3,6.9,2.09,1
,Sun-Woo Kim,27,1,2,.333,6.14,12,2,3,0,0,0,29.1,41,20,20,3,8,2,17,2,0,1,135,67,4.21,1.670,12.6,0.9,2.5,5.2,2.13,1
,Mike Stanton*,38,2,1,.667,3.58,30,0,6,0,0,0,27.2,31,13,11,2,9,4,14,0,1,0,118,115,3.92,1.446,10.1,0.7,2.9,4.6,1.56,1
,John Halama*,33,0,3,.000,4.64,10,3,2,0,0,0,21.1,23,11,11,1,8,0,11,0,0,0,93,89,3.72,1.453,9.7,0.4,3.4,4.6,1.38,1
,Jason Bergmann,23,2,0,1.000,2.75,15,1,4,0,0,0,19.2,14,6,6,1,11,1,21,2,0,0,85,151,3.53,1.271,6.4,0.5,5.0,9.6,1.91,1
,Travis Hughes,27,1,1,.500,5.54,14,0,0,0,0,0,13.0,18,8,8,4,8,1,8,1,0,0,64,75,7.87,2.000,12.5,2.8,5.5,5.5,1.00,1
,Claudio Vargas,27,0,3,.000,9.24,4,4,0,0,0,0,12.2,22,15,13,4,7,2,5,0,0,0,66,45,7.99,2.289,15.6,2.8,5.0,3.6,0.71,1
,T.J. Tucker,26,1,0,1.000,6.39,13,0,1,0,0,0,12.2,20,9,9,4,2,0,5,0,0,1,58,65,6.81,1.737,14.2,2.8,1.4,3.6,2.50,1
,Darrell Rasner,24,0,1,.000,3.68,5,1,1,0,0,0,7.1,5,3,3,0,2,1,4,2,0,0,31,116,3.57,0.955,6.1,0.0,2.5,4.9,2.00,1
,Joe Horgan*,28,0,0,,21.00,8,0,1,0,0,0,6.0,19,15,14,0,4,0,5,1,0,1,44,21,3.85,3.833,28.5,0.0,6.0,7.5,1.25,1
,Matt White*,27,0,1,.000,9.00,1,1,0,0,0,0,4.0,4,4,4,0,3,0,3,1,0,1,20,49,4.52,1.750,9.0,0.0,6.8,6.8,1.00,1
,C.J. Nitkowski*,32,0,0,,8.10,7,0,0,0,0,0,3.1,5,3,3,0,2,0,2,0,0,0,17,56,3.62,2.100,13.5,0.0,5.4,5.4,1.00,1
,Antonio Osuna,32,0,0,,42.43,4,0,1,0,0,0,2.1,9,11,11,2,7,1,0,0,0,0,23,11,23.16,6.857,34.7,7.7,27.0,0.0,0.00,1
,Team Totals,29.1,81,81,.500,3.87,162,162,158,4,1,51,1458.0,1456,673,627,140,539,77,997,72,8,49,6286,106,4.16,1.368,9.0,0.9,3.3,6.2,1.85,1
,Rank in 16 NL teams,,8,8,,4,,,,10,9,1,1 ,9,4,4,3,10,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
