Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Scott Kazmir*,21,10,9,.526,3.77,32,32,0,0,0,0,186.0,172,90,78,12,100,3,174,10,1,7,818,116,3.76,1.462,8.3,0.6,4.8,8.4,1.74,1
SP,Mark Hendrickson*,31,11,8,.579,5.90,31,31,0,1,0,0,178.1,227,126,117,24,49,1,89,2,1,4,796,74,4.63,1.548,11.5,1.2,2.5,4.5,1.82,1
SP,Casey Fossum*,27,8,12,.400,4.92,36,25,1,0,0,0,162.2,170,100,89,21,60,3,128,18,1,8,725,89,4.56,1.414,9.4,1.2,3.3,7.1,2.13,1
SP,Doug Waechter,24,5,12,.294,5.62,29,25,3,0,0,0,157.0,191,109,98,29,38,5,87,3,2,4,692,78,5.10,1.459,10.9,1.7,2.2,5.0,2.29,1
SP,Hideo Nomo,36,5,8,.385,7.24,19,19,0,0,0,0,100.2,127,82,81,16,51,2,59,2,0,3,472,60,5.49,1.768,11.4,1.4,4.6,5.3,1.16,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Danys Báez,27,5,4,.556,2.86,67,0,64,0,0,41,72.1,66,27,23,7,30,0,51,2,0,0,308,153,4.20,1.327,8.2,0.9,3.7,6.3,1.70,1
RP,Travis Harper,29,4,6,.400,6.75,52,0,13,0,0,0,73.1,88,57,55,14,24,9,40,1,0,2,321,65,5.43,1.527,10.8,1.7,2.9,4.9,1.67,1
RP,Lance Carter,30,1,2,.333,4.89,39,0,18,0,0,1,57.0,61,31,31,9,15,1,22,1,0,0,239,90,5.14,1.333,9.6,1.4,2.4,3.5,1.47,1
RP,Chad Orvella,24,3,3,.500,3.60,37,0,9,0,0,1,50.0,47,26,20,4,23,2,43,1,0,0,220,122,3.78,1.400,8.5,0.7,4.1,7.7,1.87,1
RP,Trever Miller*,32,2,2,.500,4.06,61,0,13,0,0,0,44.1,45,23,20,4,29,6,35,7,0,2,206,108,5.05,1.669,9.1,0.8,5.9,7.1,1.21,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Seth McClung,24,7,11,.389,6.59,34,17,3,0,0,0,109.1,106,85,80,20,62,1,92,7,0,6,500,66,5.61,1.537,8.7,1.6,5.1,7.6,1.48,1
,Dewon Brazelton,25,1,8,.111,7.61,20,8,2,0,0,0,71.0,87,65,60,12,60,3,43,4,0,5,354,58,6.71,2.070,11.0,1.5,7.6,5.5,0.72,1
,Jesus Colome,27,2,3,.400,4.57,36,0,18,0,0,0,45.1,54,29,23,7,18,3,28,2,0,5,212,96,5.12,1.588,10.7,1.4,3.6,5.6,1.56,1
,Joe Borowski,34,1,5,.167,3.82,32,0,4,0,0,0,35.1,26,15,15,3,11,1,16,0,0,1,137,115,4.15,1.047,6.6,0.8,2.8,4.1,1.45,1
,Rob Bell,28,1,1,.500,8.28,8,3,4,0,0,0,25.0,41,25,23,7,12,0,13,2,0,3,129,53,7.30,2.120,14.8,2.5,4.3,4.7,1.08,1
,Tim Corcoran,27,0,0,,5.96,10,1,4,0,0,0,22.2,19,15,15,1,12,0,13,1,0,2,97,74,4.17,1.368,7.5,0.4,4.8,5.2,1.08,1
,Joe Beimel*,28,0,0,,3.27,7,0,3,0,0,0,11.0,15,4,4,1,4,1,3,0,0,1,51,138,4.75,1.727,12.3,0.8,3.3,2.5,0.75,1
,Lee Gardner,30,0,0,,4.91,5,0,2,0,0,0,7.1,12,9,4,2,2,0,4,0,0,0,37,93,6.29,1.909,14.7,2.5,2.5,4.9,2.00,1
,Franklin Nunez,28,1,0,1.000,10.80,5,0,0,0,0,0,5.0,5,6,6,0,4,0,2,0,0,0,22,43,4.62,1.800,9.0,0.0,7.2,3.6,0.50,1
,Jon Switzer*,25,0,0,,6.75,2,0,0,0,0,0,4.0,5,4,3,0,7,0,5,0,0,0,25,70,5.77,3.000,11.3,0.0,15.8,11.3,0.71,1
,John Webb,26,0,1,.000,18.00,1,1,0,0,0,0,4.0,6,8,8,1,4,0,2,1,0,0,23,26,9.02,2.500,13.5,2.3,9.0,4.5,0.50,1
,Team Totals,27.2,67,95,.414,5.39,162,162,161,1,0,43,1421.2,1570,936,851,194,615,41,949,64,5,53,6384,81,4.89,1.537,9.9,1.2,3.9,6.0,1.54,1
,Rank in 14 AL teams,,13,2,,13,,,,14,12,7,13 ,12,14,13,14,14,,10,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
