Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Jeff Weaver,28,14,11,.560,4.22,34,34,0,3,2,0,224.0,220,111,105,35,43,1,157,18,0,2,930,97,4.47,1.174,8.8,1.4,1.7,6.3,3.65,1
SP,Derek Lowe,32,12,15,.444,3.61,35,35,0,2,2,0,222.0,223,113,89,28,55,1,146,5,2,3,934,114,4.16,1.252,9.0,1.1,2.2,5.9,2.65,1
SP,Brad Penny,27,7,9,.438,3.90,29,29,0,1,0,0,175.1,185,78,76,17,41,2,122,3,0,3,738,105,3.64,1.289,9.5,0.9,2.1,6.3,2.98,1
SP,D.J. Houlton,25,6,9,.400,5.16,35,19,4,0,0,0,129.0,145,79,74,21,52,3,90,8,0,2,578,80,5.14,1.527,10.1,1.5,3.6,6.3,1.73,1
SP,Odalis Perez*,27,7,8,.467,4.56,19,19,0,0,0,0,108.2,109,59,55,13,28,2,74,0,0,3,453,90,3.99,1.261,9.0,1.1,2.3,6.1,2.64,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Yhency Brazoban,25,4,10,.286,5.33,74,0,44,0,0,21,72.2,70,46,43,11,32,4,61,5,0,1,317,77,4.84,1.404,8.7,1.4,4.0,7.6,1.91,1
RP,Duaner Sanchez,25,4,7,.364,3.73,79,0,31,0,0,8,82.0,75,36,34,8,36,6,71,3,1,7,353,110,3.98,1.354,8.2,0.9,4.0,7.8,1.97,1
RP,Giovanni Carrara,37,7,4,.636,3.93,72,0,18,0,0,0,75.2,65,35,33,6,38,5,56,6,0,4,326,105,4.32,1.361,7.7,0.7,4.5,6.7,1.47,1
RP,Steve Schmoll,25,2,2,.500,5.01,48,0,14,0,0,3,46.2,47,29,26,4,22,2,29,3,1,0,205,82,4.50,1.479,9.1,0.8,4.2,5.6,1.32,1
RP,Kelly Wunsch*,32,1,1,.500,4.56,45,0,6,0,0,0,23.2,20,12,12,2,14,2,22,2,0,2,105,91,4.29,1.437,7.6,0.8,5.3,8.4,1.57,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Elmer Dessens,34,1,2,.333,3.56,28,7,4,0,0,0,65.2,63,30,26,6,19,2,37,1,0,1,277,116,3.99,1.249,8.6,0.8,2.6,5.1,1.95,1
,Scott Erickson,37,1,4,.200,6.02,19,8,6,0,0,0,55.1,62,37,37,12,25,0,15,4,0,1,249,69,6.87,1.572,10.1,2.0,4.1,2.4,0.60,1
,Franquelis Osoria,23,0,2,.000,3.94,24,0,6,0,0,0,29.2,28,14,13,3,8,0,15,3,0,0,122,105,4.44,1.213,8.5,0.9,2.4,4.6,1.88,1
,Edwin Jackson,21,2,2,.500,6.28,7,6,0,0,0,0,28.2,31,22,20,2,17,0,13,1,1,2,134,66,4.90,1.674,9.7,0.6,5.3,4.1,0.76,1
,Wilson Alvarez*,35,1,4,.200,5.63,21,2,3,0,0,0,24.0,31,15,15,7,7,0,16,0,0,0,109,74,6.35,1.583,11.6,2.6,2.6,6.0,2.29,1
,Derek Thompson*,24,0,0,,3.50,4,3,0,0,0,0,18.0,16,7,7,0,10,1,13,0,0,0,74,120,3.24,1.444,8.0,0.0,5.0,6.5,1.30,1
,Buddy Carlyle,27,0,0,,8.36,10,0,2,0,0,0,14.0,16,13,13,4,4,0,13,1,0,0,62,50,5.95,1.429,10.3,2.6,2.6,8.4,3.25,1
,Jonathan Broxton,21,1,0,1.000,5.93,14,0,5,0,0,0,13.2,13,11,9,0,12,2,22,1,0,2,68,71,2.65,1.829,8.6,0.0,7.9,14.5,1.83,1
,Eric Gagne,29,1,0,1.000,2.70,14,0,13,0,0,8,13.1,10,4,4,2,3,0,22,0,0,3,53,156,2.35,0.975,6.8,1.4,2.0,14.9,7.33,1
,Hung-Chih Kuo*,23,0,1,.000,6.75,9,0,0,0,0,0,5.1,5,4,4,1,5,1,10,0,1,0,26,65,4.52,1.875,8.4,1.7,8.4,16.9,2.00,1
,Team Totals,28.6,71,91,.438,4.38,162,162,156,6,4,40,1427.1,1434,755,695,182,471,34,1004,64,6,36,6113,94,4.40,1.335,9.0,1.1,3.0,6.3,2.13,1
,Rank in 16 NL teams,,14,3,,12,,,,7,9,9,15 ,7,12,11,12,3,,9,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
