Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Kip Wells,28,8,18,.308,5.09,33,33,0,1,1,0,182.0,186,116,103,23,99,8,132,12,0,8,828,82,5.04,1.566,9.2,1.1,4.9,6.5,1.33,1
SP,Mark Redman*,31,5,15,.250,4.90,30,30,0,2,1,0,178.1,188,100,97,18,56,3,101,2,3,7,751,86,4.18,1.368,9.5,0.9,2.8,5.1,1.80,1
SP,Josh Fogg,28,6,11,.353,5.05,34,28,1,0,0,0,169.1,196,106,95,27,53,11,85,6,1,2,742,83,5.13,1.470,10.4,1.4,2.8,4.5,1.60,1
SP,David Williams*,26,10,11,.476,4.41,25,25,0,1,1,0,138.2,137,74,68,20,58,5,88,8,0,3,600,95,5.05,1.406,8.9,1.3,3.8,5.7,1.52,1
SP,Oliver Perez*,23,7,5,.583,5.85,20,20,0,0,0,0,103.0,102,68,67,23,70,1,97,6,0,3,471,72,6.25,1.670,8.9,2.0,6.1,8.5,1.39,1
SP,Zach Duke*,22,8,2,.800,1.81,14,14,0,0,0,0,84.2,79,20,17,3,23,2,58,2,0,1,341,233,3.00,1.205,8.4,0.3,2.4,6.2,2.52,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jose Mesa,39,2,8,.200,4.76,55,0,48,0,0,27,56.2,61,30,30,7,26,3,37,3,0,2,257,88,4.86,1.535,9.7,1.1,4.1,5.9,1.42,1
RP,Salomon Torres,33,5,5,.500,2.76,78,0,32,0,0,3,94.2,76,34,29,7,36,7,55,5,0,5,388,152,4.12,1.183,7.2,0.7,3.4,5.2,1.53,1
RP,Rick White,36,4,7,.364,3.72,71,0,23,0,0,2,75.0,90,39,31,3,29,10,40,4,0,4,338,113,3.79,1.587,10.8,0.4,3.5,4.8,1.38,1
RP,Brian Meadows,29,3,1,.750,4.58,65,0,9,0,0,0,74.2,84,42,38,8,21,7,44,0,0,3,326,92,4.08,1.406,10.1,1.0,2.5,5.3,2.10,1
RP,John Grabow*,26,2,3,.400,4.85,63,0,8,0,0,0,52.0,46,31,28,6,25,2,42,2,0,1,222,87,4.46,1.365,8.0,1.0,4.3,7.3,1.68,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ryan Vogelsong,27,2,2,.500,4.43,44,0,19,0,0,0,81.1,82,43,40,5,40,1,52,8,0,7,369,95,4.31,1.500,9.1,0.6,4.4,5.8,1.30,1
,Mike Gonzalez*,27,1,3,.250,2.70,51,0,15,0,0,3,50.0,35,15,15,2,31,2,58,1,0,3,212,156,3.14,1.320,6.3,0.4,5.6,10.4,1.87,1
,Ian Snell,23,1,2,.333,5.14,15,5,2,0,0,0,42.0,43,25,24,5,24,3,34,1,0,4,189,82,4.73,1.595,9.2,1.1,5.1,7.3,1.42,1
,Paul Maholm*,23,3,1,.750,2.18,6,6,0,0,0,0,41.1,31,10,10,2,17,0,26,3,0,0,168,194,3.84,1.161,6.8,0.4,3.7,5.7,1.53,1
,Tom Gorzelanny*,22,0,1,.000,12.00,3,1,0,0,0,0,6.0,10,8,8,1,3,0,3,0,0,0,32,37,5.69,2.167,15.0,1.5,4.5,4.5,1.00,1
,Matt Capps,21,0,0,,4.50,4,0,0,0,0,0,4.0,5,2,2,0,0,0,3,1,0,0,16,102,2.27,1.250,11.3,0.0,0.0,6.8,,1
,Bryan Bullington,24,0,0,,13.50,1,0,0,0,0,0,1.1,1,2,2,0,1,0,1,1,0,0,7,40,6.02,1.500,6.8,0.0,6.8,6.8,1.00,1
,Mike Johnston*,26,0,0,,36.00,1,0,1,0,0,0,1.0,4,4,4,2,0,0,2,0,0,0,7,16,25.02,4.000,36.0,18.0,0.0,18.0,,1
,Team Totals,28.2,67,95,.414,4.42,162,162,158,4,3,35,1436.0,1456,769,706,162,612,65,958,65,4,53,6264,95,4.57,1.440,9.1,1.0,3.8,6.0,1.57,1
,Rank in 16 NL teams,,15,1,,13,,,,10,2,15,11 ,9,13,13,9,16,,14,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
