Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Edward Concepcion,21,3,7,.300,6.39,16,14,1,0,0,0,63.1,63,54,45,6,46,1,57,4,0,12,299,1.721,9.0,0.9,6.5,8.1,1.24,0
Kevin Couture,22,3,4,.429,4.97,11,7,1,0,0,0,38.0,37,23,21,3,8,0,31,0,0,3,159,1.184,8.8,0.7,1.9,7.3,3.88,0
Kaohi Downing,24,2,2,.500,1.47,24,0,6,0,0,0,43.0,34,12,7,2,22,2,34,1,2,8,180,1.302,7.1,0.4,4.6,7.1,1.55,0
Jake Dunning,21,1,0,1.000,2.95,18,0,8,0,0,2,36.2,30,15,12,2,8,0,46,2,0,4,148,1.036,7.4,0.5,2.0,11.3,5.75,1
Edwin Escobar*,18,2,4,.333,4.86,14,14,0,0,0,0,63.0,64,40,34,6,40,0,69,3,4,7,289,1.651,9.1,0.9,5.7,9.9,1.73,1
Brennan Flick,20,1,0,1.000,5.11,14,0,2,0,0,1,24.2,32,18,14,4,11,1,26,1,0,2,115,1.743,11.7,1.5,4.0,9.5,2.36,0
Matthew Graham,20,0,3,.000,6.85,9,3,2,0,0,0,22.1,30,18,17,3,10,2,19,2,0,3,107,1.791,12.1,1.2,4.0,7.7,1.90,0
Stephen Harrold,21,1,1,.500,2.78,18,0,14,0,0,7,22.2,17,8,7,2,5,2,28,0,0,0,89,0.971,6.8,0.8,2.0,11.1,5.60,0
Shane Kaufman,24,1,5,.167,5.48,15,12,0,0,0,0,64.0,80,42,39,1,26,0,45,3,1,4,294,1.656,11.3,0.1,3.7,6.3,1.73,0
Aaron King*,21,0,0,,3.05,16,0,3,0,0,0,20.2,7,7,7,0,29,0,31,2,0,4,96,1.742,3.0,0.0,12.6,13.5,1.07,0
Devan Kline,22,0,1,.000,9.82,5,0,2,0,0,1,7.1,9,8,8,1,3,0,7,0,0,2,33,1.636,11.0,1.2,3.7,8.6,2.33,0
Cameron Lamb,21,0,1,.000,9.58,6,2,2,0,0,0,10.1,17,11,11,2,6,1,8,0,0,1,52,2.226,14.8,1.7,5.2,7.0,1.33,0
David Newton,24,0,0,,11.81,5,0,1,0,0,0,5.1,10,7,7,0,2,1,7,1,0,2,29,2.250,16.9,0.0,3.4,11.8,3.50,0
Addison Proszek,23,1,1,.500,8.85,13,0,4,0,0,0,20.1,26,22,20,4,4,0,18,1,0,2,92,1.475,11.5,1.8,1.8,8.0,4.50,0
Mario Rodriguez*,21,1,2,.333,5.36,22,0,3,0,0,0,43.2,51,28,26,3,16,1,42,0,1,2,189,1.534,10.5,0.6,3.3,8.7,2.63,0
Taylor Rogers,23,6,7,.462,4.46,16,16,0,0,0,0,82.2,98,51,41,6,25,2,49,5,1,4,363,1.488,10.7,0.7,2.7,5.3,1.96,0
Andrew Romo,23,2,2,.500,2.19,12,0,6,0,0,1,24.2,20,6,6,1,5,0,23,5,0,4,101,1.014,7.3,0.4,1.8,8.4,4.60,0
Seth Rosin,21,1,1,.500,4.91,6,1,2,0,0,0,11.0,9,6,6,0,1,0,9,0,0,1,43,0.909,7.4,0.0,0.8,7.4,9.00,1
Shawn Sanford,21,4,3,.571,2.14,22,3,16,0,0,4,42.0,35,12,10,3,14,0,40,3,1,2,175,1.167,7.5,0.6,3.0,8.6,2.86,0
Justin Schumer,21,1,0,1.000,1.27,6,4,0,0,0,0,21.1,16,6,3,0,9,1,14,2,1,2,90,1.172,6.8,0.0,3.8,5.9,1.56,0
Stephen Shackleford,21,1,1,.500,1.23,9,0,3,0,0,0,14.2,13,8,2,0,9,1,15,0,0,2,68,1.500,8.0,0.0,5.5,9.2,1.67,0
