Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Rich Aude,27,129,533,486,63,141,33,2,12,85,15,3,34,90,.290,.345,.440,.786,214,15,9,0,4,5,,1
Danny Bravo#,22,76,319,270,49,76,12,1,2,38,6,5,41,39,.281,.377,.356,.732,96,9,2,3,3,1,,0
McKay Christensen*,23,75,337,293,53,85,8,6,3,28,18,6,31,46,.290,.372,.389,.761,114,6,8,4,1,0,,1
Kevin Connacher,24,7,20,18,1,4,0,0,0,0,1,0,2,5,.222,.300,.222,.522,4,0,0,0,0,0,,0
Joe Crede,21,74,317,291,37,73,14,1,4,42,2,6,22,47,.251,.303,.347,.650,101,15,1,0,3,1,,1
Jason Dellaero#,22,81,300,272,40,73,13,3,10,44,6,8,14,76,.268,.308,.449,.757,122,5,3,8,3,0,,1
Mike Eaglin,26,27,82,75,7,17,2,0,0,8,1,2,4,17,.227,.268,.253,.522,19,2,1,0,2,0,,0
Steve Eddie,28,46,153,136,13,27,8,0,1,10,0,3,12,27,.199,.260,.279,.539,38,5,0,3,2,0,,0
Ramon Gomez,25,99,314,274,47,78,10,5,0,26,26,10,31,81,.285,.360,.358,.718,98,1,2,6,1,1,,0
Brandon Hyde,25,7,21,18,4,5,3,0,0,2,0,1,3,4,.278,.381,.444,.825,8,0,0,0,0,0,,1
Jeff Inglin,23,117,500,432,63,126,26,4,15,63,20,2,58,62,.292,.382,.475,.856,205,13,6,2,2,3,,0
Scott Lydy,30,111,472,400,74,106,25,1,20,65,18,3,67,61,.265,.374,.483,.856,193,5,3,1,1,3,,1
Brandon Moore,26,36,139,119,11,23,3,2,0,13,4,2,17,20,.193,.292,.252,.544,30,9,0,2,1,0,,0
Doug Newstrom*,27,82,284,253,30,72,11,1,3,23,3,4,29,42,.285,.356,.372,.727,94,8,0,0,2,2,,0
Dan Olson*,24,33,112,97,14,16,4,0,6,13,1,1,15,44,.165,.277,.392,.669,38,0,0,0,0,0,,0
Josh Paul,24,93,360,319,47,89,19,3,4,42,6,6,29,68,.279,.345,.395,.740,126,6,5,3,4,1,,1
Rudy Pemberton,29,85,348,307,49,85,14,3,18,60,8,3,27,55,.277,.353,.518,.871,159,8,11,0,3,2,,1
Jesus Pena*,24,41,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,1
Dan Ramirez,25,32,132,127,16,25,5,0,0,10,6,4,3,31,.197,.220,.236,.456,30,0,1,0,1,0,,0
Jackie Rexrode*,20,70,250,213,34,57,7,5,0,25,14,4,28,30,.268,.347,.347,.694,74,1,0,5,4,0,,0
Liu Rodriguez#,22,64,280,244,42,71,11,1,3,37,5,3,22,35,.291,.353,.381,.734,93,2,3,8,3,0,,1
Derek Ryder,26,12,31,27,4,4,1,0,0,2,0,0,2,3,.148,.233,.185,.419,5,0,1,1,0,0,,0
22 Players,24.8,140,5304,4671,699,1253,229,38,101,636,160,76,491,883,.268,.342,.398,.741,1861,110,56,46,40,19,,0
