Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ivan Rodriguez,32,135,575,527,72,176,32,2,19,86,7,4,41,91,.334,.383,.510,.893,137,269,15,3,0,4,6,1
1B,Carlos Pena*,26,142,562,481,89,116,22,4,27,82,7,1,70,146,.241,.338,.472,.810,114,227,11,3,2,5,2,1
2B,Omar Infante,22,142,556,503,69,133,27,9,16,55,13,7,40,112,.264,.317,.449,.766,102,226,4,1,7,5,3,1
SS,Carlos Guillen#,28,136,583,522,97,166,37,10,20,97,12,5,52,87,.318,.379,.542,.921,143,283,12,2,3,4,3,1
3B,Eric Munson*,26,109,357,321,36,68,14,2,19,49,1,1,29,90,.212,.289,.445,.735,93,143,1,6,1,0,3,1
LF,Rondell White,32,121,498,448,76,121,21,2,19,67,1,2,39,77,.270,.337,.453,.790,109,203,13,8,0,3,4,1
CF,Alex Sanchez*,27,79,352,332,41,107,9,3,2,26,19,13,7,50,.322,.335,.386,.721,93,128,5,0,12,1,0,1
RF,Bobby Higginson*,33,131,531,448,63,110,24,2,12,64,5,2,70,84,.246,.353,.388,.742,99,174,10,7,2,4,5,1
DH,Dmitri Young#,30,104,432,389,72,106,23,2,18,60,0,1,33,71,.272,.336,.481,.816,115,187,8,6,0,4,4,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Craig Monroe,27,128,481,447,65,131,27,3,18,72,3,4,29,79,.293,.337,.488,.824,117,218,8,2,0,3,1,1
UT,Brandon Inge,27,131,458,408,43,117,15,7,13,64,5,4,32,72,.287,.340,.453,.793,110,185,4,4,8,6,0,1
LF,Marcus Thames,27,61,184,165,24,42,12,0,10,33,0,1,16,42,.255,.326,.509,.835,119,84,3,2,0,1,0,1
2B,Jason Smith*,26,61,169,155,20,37,7,4,5,19,1,2,8,37,.239,.280,.432,.713,87,67,0,1,5,0,0,1
CF,Nook Logan#,24,47,152,133,12,37,5,2,0,10,8,2,13,24,.278,.340,.346,.686,85,46,1,0,5,1,0,1
2B,Fernando Vina*,35,29,131,115,21,26,5,0,0,7,2,1,9,9,.226,.308,.270,.577,57,31,6,5,1,1,0,1
CI,Greg Norton#,31,41,99,86,9,15,1,0,2,2,0,0,12,21,.174,.276,.256,.531,44,22,3,0,1,0,1,1
UT,Chris Shelton,24,27,56,46,6,9,1,0,1,3,0,0,9,14,.196,.321,.283,.604,64,13,2,0,0,1,0,1
2B,Ryan Raburn,23,12,31,29,4,4,1,0,0,1,1,0,2,15,.138,.194,.172,.366,-1,5,0,0,0,0,0,1
CF,Curtis Granderson*,23,9,28,25,2,6,1,1,0,0,0,0,3,8,.240,.321,.360,.681,83,9,1,0,0,0,0,1
C,Mike Difelice,35,13,25,22,3,3,0,1,0,2,0,0,3,3,.136,.240,.227,.467,26,5,3,0,0,0,0,1
DH,Andres Torres#,26,3,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jeremy Bonderman,21,3,7,7,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Mike Maroth*,26,2,5,4,0,0,0,0,0,1,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Gary Knotts,27,2,5,3,2,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,130,1,0,0,1,0,0,1
P,Jason Johnson,30,1,4,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Nate Robertson,26,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Franklyn German,24,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,John Ennis,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Roberto Novoa,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Danny Patterson,33,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Jamie Walker*,32,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Nate Cornejo,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Al Levine*,36,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Craig Dingman,30,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Steve Colyer*,25,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Lino Urdaneta,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
