Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Lieberthal,32,131,529,476,58,129,31,1,17,61,1,1,37,69,.271,.335,.447,.783,97,213,19,11,1,4,2,1
1B,Jim Thome*,33,143,618,508,97,139,28,1,42,105,0,2,104,144,.274,.396,.581,.977,144,295,10,2,0,4,26,1
2B,Placido Polanco,28,126,555,503,74,150,21,0,17,55,7,4,27,39,.298,.345,.441,.786,98,222,13,12,7,6,0,1
SS,Jimmy Rollins#,25,154,725,657,119,190,43,12,14,73,30,9,57,73,.289,.348,.455,.803,102,299,4,3,6,2,3,1
3B,David Bell,31,143,603,533,67,155,33,1,18,77,1,1,57,75,.291,.363,.458,.821,107,244,14,6,2,5,4,1
LF,Pat Burrell,27,127,534,448,66,115,17,0,24,84,2,0,78,130,.257,.365,.455,.821,107,204,10,2,0,6,7,1
CF,Marlon Byrd,26,106,378,346,48,79,13,2,5,33,2,2,22,68,.228,.287,.321,.608,54,111,10,7,2,1,1,1
RF,Bobby Abreu*,30,159,713,574,118,173,47,1,30,105,40,5,127,116,.301,.428,.544,.971,145,312,5,5,0,7,10,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Jason Michaels,28,115,346,299,44,82,12,0,10,40,2,2,42,80,.274,.364,.415,.779,98,124,3,2,0,3,1,1
2B,Chase Utley*,25,94,287,267,36,71,11,2,13,57,4,1,15,40,.266,.308,.468,.776,93,125,6,2,1,2,1,1
IF,Tomas Perez#,30,86,190,176,22,38,13,2,6,21,0,0,9,44,.216,.257,.415,.671,67,73,2,1,3,1,2,1
CF,Doug Glanville,33,87,175,162,21,34,1,1,2,14,8,0,8,21,.210,.244,.265,.510,30,43,5,0,3,2,1,1
C,Todd Pratt,37,45,149,128,16,33,5,0,3,16,0,0,18,38,.258,.351,.367,.719,83,47,5,1,1,1,0,1
OF,Ricky Ledee*,30,73,145,123,19,35,7,0,7,26,2,0,22,27,.285,.393,.512,.905,128,63,5,0,0,0,2,1
CI,Shawn Wooten,31,33,57,53,2,9,3,0,0,2,0,0,2,9,.170,.228,.226,.454,16,12,4,2,0,0,0,1
UT,Lou Collier,30,32,42,36,7,10,1,0,1,4,1,0,5,10,.278,.381,.389,.770,97,14,2,1,0,0,0,1
1B,Ryan Howard*,24,19,42,39,5,11,5,0,2,5,0,0,2,13,.282,.333,.564,.897,122,22,2,1,0,0,0,1
C,AJ Hinch,30,4,11,11,1,2,1,0,0,0,0,0,0,4,.182,.182,.273,.455,13,3,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Eric Milton*,28,33,75,65,4,10,1,0,0,5,0,0,4,29,.154,.200,.169,.369,-5,11,0,0,5,1,0,1
P,Brett Myers,23,29,61,51,6,10,4,0,0,1,0,0,2,17,.196,.226,.275,.501,27,14,2,0,8,0,0,1
P,Randy Wolf*,27,24,55,45,6,12,2,0,3,8,0,0,1,10,.267,.277,.511,.788,94,23,1,0,8,1,0,1
P,Kevin Millwood,29,24,53,46,0,8,2,0,0,1,0,0,2,26,.174,.208,.217,.426,9,10,1,0,5,0,0,1
P,Vicente Padilla,26,20,40,35,2,4,0,0,0,3,0,0,2,17,.114,.162,.114,.276,-28,4,0,0,3,0,0,1
P,Cory Lidle,32,10,24,20,1,3,2,0,1,4,0,0,0,13,.150,.150,.400,.550,33,8,0,0,4,0,0,1
P,Paul Abbott,36,8,14,11,1,2,0,0,0,2,0,0,0,4,.182,.182,.182,.364,-7,2,0,0,3,0,0,1
