Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Charles Johnson,32,109,362,305,42,72,20,0,13,47,2,1,49,91,.236,.350,.430,.780,91,131,6,5,2,1,1,1
1B,Todd Helton*,30,154,683,547,115,190,49,2,32,96,3,0,127,72,.347,.469,.620,1.088,165,339,12,3,0,6,19,1
2B,Aaron Miles#,27,134,566,522,75,153,15,3,6,47,12,7,29,53,.293,.329,.368,.697,72,192,12,2,7,6,0,1
SS,Royce Clayton,34,146,652,574,95,160,36,4,8,54,10,5,48,125,.279,.338,.397,.735,80,228,13,4,24,2,0,1
3B,Vinny Castilla,36,148,648,583,93,158,43,3,35,131,0,0,51,113,.271,.332,.535,.867,109,312,22,6,0,8,6,1
LF,Matt Holliday,24,121,439,400,65,116,31,3,14,57,3,3,31,86,.290,.349,.488,.837,103,195,9,6,1,1,0,1
CF,Preston Wilson,29,58,222,202,24,50,11,0,6,29,2,1,17,49,.248,.315,.391,.706,73,79,9,3,0,0,2,1
RF,Jeromy Burnitz*,35,150,606,540,94,153,30,4,37,110,5,6,58,124,.283,.356,.559,.916,121,302,7,5,0,3,7,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B,Luis Gonzalez,25,102,351,322,42,94,17,2,12,40,1,5,15,67,.292,.330,.469,.799,94,151,5,4,9,1,1,1
UT,Mark Sweeney*,34,122,215,177,25,47,12,2,9,40,1,0,32,51,.266,.377,.508,.885,116,90,2,2,0,4,2,1
C,Todd Greene,33,75,209,195,23,55,14,0,10,35,0,0,13,38,.282,.325,.508,.833,101,99,9,0,0,1,4,1
RF,Larry Walker*,37,38,138,108,22,35,9,3,6,20,2,0,25,23,.324,.464,.630,1.093,166,68,2,4,0,1,2,1
RF,Kit Pellow,30,59,133,121,15,29,5,1,2,10,1,0,8,43,.240,.308,.347,.655,61,42,3,4,0,0,1,1
C,JD Closser#,24,36,124,113,5,36,6,0,1,10,0,0,6,22,.319,.364,.398,.762,88,45,3,2,3,0,0,1
RF,Brad Hawpe*,25,42,118,105,12,26,3,2,3,9,1,1,11,34,.248,.322,.400,.722,77,42,4,1,0,1,3,1
UT,Denny Hocking#,34,55,106,94,7,19,2,0,0,4,0,1,7,20,.202,.257,.223,.481,20,21,3,0,5,0,0,1
CF,Choo Freeman,24,45,105,90,15,17,3,2,1,11,1,1,14,21,.189,.298,.300,.598,48,27,5,0,1,0,1,1
OF,Jorge Piedra*,25,38,98,91,15,27,8,0,3,10,0,1,5,19,.297,.340,.484,.824,100,44,1,1,1,0,0,1
MI,Clint Barmes,25,20,77,71,14,20,3,1,2,10,0,1,3,10,.282,.320,.437,.757,84,31,2,1,2,0,0,1
OF,Rene Reyes#,26,28,66,61,5,9,2,0,0,1,0,0,5,17,.148,.212,.180,.392,-2,11,0,0,0,0,2,1
UT,Garrett Atkins,24,15,33,28,3,10,2,0,1,8,0,0,4,3,.357,.424,.536,.960,135,15,0,0,0,1,0,1
3B,Andy Tracy*,30,15,17,16,1,3,1,0,0,1,0,0,1,8,.188,.235,.250,.485,20,4,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Shawn Estes,31,35,80,72,13,17,3,1,0,2,0,0,1,11,.236,.247,.306,.552,35,22,0,0,7,0,0,1
P,Jason Jennings*,25,35,78,71,3,17,4,0,1,6,0,0,2,16,.239,.260,.338,.598,46,24,1,0,5,0,0,1
P,Joe Kennedy,25,25,54,48,2,6,1,1,0,4,0,0,2,14,.125,.160,.188,.348,-15,9,0,0,4,0,0,1
P,Aaron Cook,25,15,37,34,1,4,0,0,0,1,0,0,1,10,.118,.143,.118,.261,-35,4,1,0,2,0,0,1
P,Jamey Wright,29,14,27,19,1,1,1,0,0,0,0,0,0,12,.053,.053,.105,.158,-62,2,0,0,8,0,0,1
P,Jeff Fassero*,41,37,24,21,3,4,0,0,0,1,0,0,1,9,.190,.227,.190,.418,5,4,0,0,2,0,0,1
P,Scott Elarton,28,8,14,9,1,2,0,0,0,0,0,0,1,2,.222,.300,.222,.522,32,2,0,0,4,0,0,1
P,Jeff Francis*,23,7,14,10,1,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,0,0,0,4,0,0,1
P,Denny Stark,29,6,9,8,0,0,0,0,0,0,0,0,1,3,.000,.111,.000,.111,-69,0,0,0,0,0,0,1
P,Adam Bernero,27,16,6,5,1,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Jason Young,24,2,5,2,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,2,1,0,1
P,Tim Harikkala,32,51,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Scott Dohmann,26,39,3,1,0,0,0,0,0,0,0,0,0,1,.000,.500,.000,.500,40,0,0,1,1,0,0,1
P,Javier Lopez*,26,58,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Turk Wendell#,37,12,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Steve Reed,39,61,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,148,1,0,0,0,0,0,1
P,Allan Simpson,26,31,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Travis Driskill,32,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Chris Gissell,26,5,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Shawn Chacon,26,62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Brian Fuentes*,28,47,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Chin-hui Tsao,23,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kevin Jarvis*,34,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Marc Kroon#,31,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Vladimir Núñez,29,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,30.5,162,6333,5577,833,1531,331,34,202,795,44,33,568,1181,.275,.345,.455,.800,95,2536,132,54,97,37,51,1
,Rank in 16 NL teams,,,,3,4,2,1,5,5,,15,10,6,14,2,2,3,2,,3,,12,,11,,1
,Non-Pitcher Totals,30.7,162,5968,5265,807,1479,322,32,201,780,44,33,559,1089,.281,.354,.469,.822,100,2468,129,53,55,36,51,1
,Pitcher Totals,28.0,162,365,312,26,52,9,2,1,15,0,0,9,92,.167,.192,.218,.410,1,68,3,1,42,1,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
