Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Chad Moeller,29,101,349,317,25,66,13,1,5,27,0,1,21,74,.208,.265,.303,.568,47,96,12,4,6,1,1,1
1B,Lyle Overbay*,27,159,668,579,83,174,53,1,16,87,2,1,81,128,.301,.385,.478,.863,122,277,11,2,0,6,9,1
2B,Junior Spivey,29,59,263,228,33,62,13,0,7,28,5,3,25,48,.272,.359,.421,.780,101,96,7,7,1,2,0,1
SS,Craig Counsell*,33,140,551,473,59,114,19,5,2,23,17,4,59,88,.241,.330,.315,.645,69,149,5,5,5,3,9,1
3B,Wes Helms,28,92,306,274,24,72,13,1,4,28,0,1,24,60,.263,.331,.361,.692,80,99,10,5,1,2,1,1
LF,Geoff Jenkins*,29,157,681,617,88,163,36,6,27,93,3,1,46,152,.264,.325,.473,.798,103,292,19,12,0,6,10,1
CF,Scott Podsednik*,28,154,713,640,85,156,27,7,12,39,70,13,58,105,.244,.313,.364,.677,75,233,7,7,6,1,2,1
RF,Brady Clark,31,138,420,353,41,99,18,1,7,46,15,8,53,48,.280,.385,.397,.782,104,140,9,9,1,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Keith Ginter,28,113,437,386,47,101,23,2,19,60,8,1,37,100,.262,.333,.479,.812,107,185,9,6,4,4,2,1
MI,Bill Hall,24,126,415,390,43,93,20,3,9,53,12,6,20,119,.238,.276,.374,.650,67,146,4,1,2,2,1,1
RF,Ben Grieve*,28,108,275,234,28,61,15,0,7,29,0,0,39,65,.261,.364,.415,.778,101,97,4,0,0,2,5,1
C,Gary Bennett,32,75,246,219,18,49,14,0,3,20,1,0,22,32,.224,.297,.329,.626,62,72,9,2,0,3,3,1
3B,Russell Branyan*,28,51,182,158,21,37,11,1,11,27,1,0,20,68,.234,.324,.525,.849,115,83,1,2,0,2,0,1
OF,Chris Magruder#,27,56,101,89,11,21,6,1,2,10,0,1,8,21,.236,.310,.393,.703,81,35,3,2,1,1,2,1
IF,Trent Durrington,28,53,87,82,13,19,2,3,2,4,4,0,4,23,.232,.267,.402,.670,70,33,1,0,1,0,0,1
OF,Dave Krynzel*,22,16,47,41,6,9,1,0,0,3,0,0,3,15,.220,.319,.244,.563,49,10,0,3,0,0,0,1
