Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Ramon Hernandez,28,111,432,384,45,106,23,0,18,63,1,0,35,45,.276,.341,.477,.818,118,183,16,5,4,4,0,1
1B,Phil Nevin,33,147,623,547,78,158,31,1,26,105,0,0,66,121,.289,.368,.492,.859,130,269,16,5,0,5,5,1
2B,Mark Loretta,32,154,707,620,108,208,47,2,16,76,5,3,58,45,.335,.391,.495,.886,138,307,10,9,4,16,3,1
SS,Khalil Greene,24,139,554,484,67,132,31,4,15,65,4,2,53,94,.273,.349,.446,.795,114,216,9,8,1,8,10,1
3B,Sean Burroughs*,23,130,564,523,76,156,23,3,2,47,5,4,31,52,.298,.348,.365,.713,94,191,6,9,1,0,4,1
LF,Ryan Klesko*,33,127,480,402,58,117,32,2,9,66,3,2,73,67,.291,.399,.448,.847,129,180,8,1,1,3,6,1
CF,Jay Payton,31,143,511,458,57,119,17,4,8,55,2,0,43,56,.260,.326,.367,.693,88,168,12,4,2,4,2,1
RF,Brian Giles*,33,159,711,609,97,173,33,7,23,94,10,3,89,80,.284,.374,.475,.849,128,289,12,4,0,9,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Terrence Long*,28,136,313,288,31,85,19,4,3,28,3,2,19,51,.295,.335,.420,.756,103,121,13,1,0,5,4,1
C,Miguel Ojeda,29,62,174,156,23,40,3,0,8,26,0,0,15,34,.256,.322,.429,.751,101,67,1,1,0,2,1,1
3B,Rich Aurilia,32,51,158,138,22,35,8,2,2,16,0,0,15,28,.254,.331,.384,.715,93,53,2,2,1,2,0,1
IF,Ramon Vazquez*,27,52,132,115,12,27,3,2,1,13,1,1,11,24,.235,.297,.322,.619,68,37,2,0,4,2,2,1
OF,Kerry Robinson*,30,80,101,92,20,27,4,0,0,5,11,4,5,8,.293,.330,.337,.667,82,31,0,1,1,2,0,1
OF,Xavier Nady,25,34,84,77,7,19,4,0,3,9,0,0,5,13,.247,.301,.416,.717,92,32,4,1,1,0,0,1
IF,Jeff Cirillo,34,33,81,75,12,16,3,0,1,7,0,0,5,14,.213,.259,.293,.553,50,22,0,0,0,1,0,1
CF,Freddy Guzman#,23,20,80,76,8,16,3,0,0,5,5,2,3,13,.211,.250,.250,.500,36,19,0,1,0,0,0,1
C,Humberto Quintero,24,23,78,72,7,18,3,0,2,10,0,2,5,16,.250,.295,.375,.670,80,27,5,0,0,1,0,1
UT,Brian Buchanan,30,38,68,60,7,12,2,0,2,6,0,0,6,19,.200,.279,.333,.613,65,20,2,1,0,1,2,1
CI,Dave Hansen*,35,29,31,28,1,4,0,0,0,0,0,0,3,5,.143,.226,.143,.369,3,4,3,0,0,0,0,1
