Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Bengie Molina,29,97,363,337,36,93,13,0,10,54,0,1,18,35,.276,.313,.404,.717,88,136,18,2,2,4,1,1
1B,Darin Erstad*,30,125,543,495,79,146,29,1,7,69,16,1,37,74,.295,.346,.400,.746,97,198,9,4,3,4,1,1
2B,Adam Kennedy*,28,144,533,468,70,130,20,5,10,48,15,5,41,92,.278,.351,.406,.757,100,190,10,13,9,2,7,1
SS,David Eckstein,29,142,637,566,92,156,24,1,2,35,16,5,42,49,.276,.339,.332,.671,79,188,11,13,14,2,1,1
3B,Chone Figgins#,26,148,638,577,83,171,22,17,5,60,34,13,49,94,.296,.350,.419,.770,103,242,6,0,10,2,0,1
LF,Jose Guillen,28,148,621,565,88,166,28,3,27,104,5,4,37,92,.294,.352,.497,.849,121,281,14,15,0,3,5,1
CF,Garret Anderson*,32,112,475,442,57,133,20,1,14,75,2,1,29,75,.301,.343,.446,.789,107,197,3,1,0,3,6,1
RF,Vladimir Guerrero,29,156,680,612,124,206,39,2,39,126,15,3,52,74,.337,.391,.598,.989,157,366,19,8,0,8,14,1
DH,Tim Salmon,35,60,206,186,15,47,7,0,2,23,1,0,14,41,.253,.306,.323,.628,67,60,2,2,0,4,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF,Jeff DaVanon#,30,108,337,285,41,79,11,4,7,34,18,3,46,54,.277,.372,.418,.790,109,119,2,0,1,5,2,1
DH,Troy Glaus,27,58,242,207,47,52,11,1,18,42,2,3,31,52,.251,.355,.575,.930,140,119,6,3,0,1,3,1
C,Jose Molina,29,73,218,203,26,53,10,2,3,25,4,1,10,52,.261,.296,.374,.670,76,76,6,0,5,0,0,1
3B,Robb Quinlan,27,56,177,160,23,55,14,0,5,23,3,1,14,26,.344,.401,.525,.926,142,84,1,2,0,1,0,1
1B,Casey Kotchman*,21,38,128,116,7,26,6,0,0,15,3,0,7,11,.224,.289,.276,.565,51,32,3,4,0,1,3,1
3B,Shane Halter,34,46,121,114,10,23,5,0,4,13,1,1,7,30,.202,.248,.351,.599,56,40,3,0,0,0,0,1
SS,Alfredo Amezaga#,26,73,105,93,12,15,2,0,2,11,3,2,3,24,.161,.212,.247,.459,21,23,2,3,6,0,0,1
C,Josh Paul,29,46,81,70,11,17,3,0,2,10,2,1,7,17,.243,.308,.371,.679,79,26,2,0,3,1,0,1
3B,Dallas McPherson*,23,16,43,40,5,9,1,0,3,6,1,0,3,17,.225,.279,.475,.754,94,19,0,0,0,0,0,1
OF,Curtis Pride*,35,35,42,40,5,10,3,0,0,3,1,0,0,11,.250,.268,.325,.593,56,13,1,1,1,0,0,1
CF,Raul Mondesi,33,8,37,34,2,4,1,0,1,1,0,1,2,4,.118,.189,.235,.424,11,8,1,1,0,0,0,1
LF,Adam Riggs,31,16,37,36,2,7,3,0,0,3,1,0,1,10,.194,.216,.278,.494,29,10,2,0,0,0,0,1
DH,Andres Galarraga,43,7,11,10,1,3,0,0,1,2,0,0,0,3,.300,.364,.600,.964,149,6,1,1,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jarrod Washburn*,29,3,7,5,0,2,0,0,0,1,0,0,0,0,.400,.400,.400,.800,113,2,0,0,2,0,0,1
P,Ramon Ortiz,31,1,3,3,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,1,0,0,0,0,1
P,Bartolo Colon,31,3,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Kelvim Escobar,28,1,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,John Lackey,25,2,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Aaron Sele,34,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Matt Hensley,25,4,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Scot Shields,28,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Derrick Turnbow,26,3,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Brendan Donnelly,32,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Ben Weber,34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Troy Percival,34,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Kevin Gregg,26,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Francisco Rodriguez,22,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Scott Dunn,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
