Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Johnny Estrada#,28,134,517,462,56,145,36,0,9,76,0,0,39,66,.314,.378,.450,.828,113,208,18,11,1,4,7,1
1B,Adam LaRoche*,24,110,356,324,45,90,27,1,13,45,0,0,27,78,.278,.333,.488,.821,108,158,10,1,2,2,1,1
2B,Marcus Giles,26,102,434,379,61,118,22,2,8,48,17,4,36,70,.311,.378,.443,.821,111,168,6,9,3,7,0,1
SS,Rafael Furcal#,26,143,632,563,103,157,24,5,14,59,29,6,58,71,.279,.344,.414,.758,95,233,9,1,5,5,4,1
3B,Chipper Jones#,32,137,567,472,69,117,20,1,30,96,2,0,84,96,.248,.362,.485,.847,116,229,14,4,0,7,8,1
LF,Charles Thomas*,25,83,267,236,35,68,8,4,7,31,3,1,21,45,.288,.368,.445,.813,109,105,3,9,1,0,9,1
CF,Andruw Jones,27,154,646,570,85,149,34,4,29,91,6,6,71,147,.261,.345,.488,.833,112,278,24,3,0,2,9,1
RF,J.D. Drew*,28,145,645,518,118,158,28,8,31,93,12,3,118,116,.305,.436,.569,1.006,157,295,7,5,1,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B,Julio Franco,45,125,361,320,37,99,18,3,6,57,4,2,36,68,.309,.378,.441,.818,111,141,10,1,1,3,4,1
3B,Mark DeRosa,29,118,345,309,33,74,16,0,3,31,1,3,23,53,.239,.293,.320,.614,59,99,6,3,4,6,3,1
2B,Nick Green,25,95,290,264,40,72,15,3,3,26,1,2,12,63,.273,.312,.386,.698,79,102,0,4,8,2,1,1
OF,Eli Marrero,30,90,280,250,37,80,18,1,10,40,4,1,23,50,.320,.374,.520,.894,128,130,4,1,2,4,1,1
C,Eddie Perez,36,74,188,170,14,39,12,0,3,13,0,0,11,29,.229,.286,.353,.639,64,60,5,3,3,1,1,1
LF,Dewayne Wise*,26,77,175,162,24,37,9,4,6,17,6,1,9,28,.228,.272,.444,.716,81,72,1,1,2,1,1,1
