Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Redmond,33,81,273,246,19,63,15,0,2,25,1,0,14,28,.256,.315,.341,.656,74,84,10,8,3,2,0,1
1B,Hee-Seop Choi*,25,95,340,281,48,76,16,1,15,40,1,0,52,78,.270,.388,.495,.882,132,139,4,3,2,2,4,1
2B,Luis Castillo#,28,150,649,564,91,164,12,7,2,47,21,4,75,68,.291,.373,.348,.720,93,196,15,1,5,4,2,1
SS,Alex Gonzalez,27,159,599,561,67,130,30,3,23,79,3,1,27,126,.232,.270,.419,.689,79,235,17,4,3,4,9,1
3B,Mike Lowell,30,158,671,598,87,175,44,1,27,85,5,1,64,77,.293,.365,.505,.870,127,302,17,6,0,3,8,1
LF,Jeff Conine,38,140,579,521,55,146,35,1,14,83,5,5,48,78,.280,.340,.432,.772,103,225,15,2,2,6,3,1
CF,Juan Pierre*,26,162,748,678,100,221,22,12,3,49,45,24,45,35,.326,.374,.407,.781,107,276,9,8,15,2,1,1
RF,Miguel Cabrera,21,160,685,603,101,177,31,1,33,112,5,2,68,148,.294,.366,.512,.879,130,309,20,6,0,8,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Damion Easley,34,98,257,223,26,53,20,1,9,43,4,1,24,36,.238,.331,.457,.788,106,102,6,8,0,2,1,1
C,Paul Lo Duca,32,52,213,186,27,48,11,1,3,31,2,1,14,22,.258,.314,.376,.690,82,70,7,3,6,4,0,1
RF,Juan Encarnacion,28,49,182,160,21,38,12,1,3,19,2,1,17,33,.238,.320,.381,.702,85,61,2,3,1,1,2,1
C,Ramon Castro,28,32,108,96,9,13,3,0,3,8,0,0,11,30,.135,.231,.260,.492,30,25,1,1,0,0,2,1
UT,Lenny Harris*,39,79,99,95,7,20,5,0,1,17,0,0,3,8,.211,.232,.295,.527,38,28,2,0,0,1,0,1
UT,Mike Mordecai,36,69,90,84,7,19,3,0,1,5,0,1,6,18,.226,.278,.298,.575,53,25,1,0,0,0,0,1
OF,Abraham Nunez#,27,58,75,64,9,11,1,1,1,5,1,2,9,21,.172,.274,.266,.540,44,17,3,0,2,0,0,1
UT,Wil Cordero,32,27,72,66,6,13,3,0,1,6,1,0,3,19,.197,.250,.288,.538,42,19,2,2,0,1,0,1
